Patient Name: EQUIPO 4 2025, QA
Patient ID: Eq4-2025
Plan: PerfDiag
Course: C-Fisica
Date: Friday, August 07, 2026 2:49:08 PM
Exported by: paberbuj

Start: (-29.79, -28.61, 0.00)
End:   (30.24, -28.61, -0.23)

	40x40	20x20	10x10	Total
-21.352742	15.288097	1.310846	0.000000	16.598943
-21.327737	15.511247	1.316487	0.000000	16.827734
-21.302732	15.734398	1.322128	0.000000	17.056525
-21.277726	15.957550	1.327768	0.000000	17.285318
-21.252721	16.180703	1.333409	0.000000	17.514112
-21.227715	16.403858	1.339050	0.000000	17.742908
-21.202710	16.627014	1.344690	0.000000	17.971704
-21.177704	16.850171	1.350331	0.000000	18.200502
-21.152699	17.073329	1.355972	0.000000	18.429301
-21.127694	17.296489	1.361613	0.000000	18.658101
-21.102688	17.639788	1.367812	0.000000	19.007600
-21.077683	18.205392	1.375044	0.000000	19.580437
-21.052677	18.771001	1.382277	0.000000	20.153278
-21.027672	19.336616	1.389510	0.000000	20.726126
-21.002666	19.902235	1.396743	0.000000	21.298978
-20.977661	20.467860	1.403975	0.000000	21.871836
-20.952656	21.033490	1.411208	0.000000	22.444698
-20.927650	21.599126	1.418441	0.000000	23.017566
-20.902645	22.164766	1.425673	0.000000	23.590440
-20.877639	22.730412	1.432906	0.000000	24.163318
-20.852634	23.996181	1.440142	0.000000	25.436322
-20.827628	26.545544	1.447384	0.000000	27.992928
-20.802623	29.094904	1.454626	0.000000	30.549530
-20.777618	31.644262	1.461868	0.000000	33.106130
-20.752612	34.193618	1.469110	0.000000	35.662728
-20.727607	36.742971	1.476352	0.000000	38.219323
-20.702601	39.292322	1.483594	0.000000	40.775916
-20.677596	41.841670	1.490836	0.000000	43.332506
-20.652590	44.391016	1.498078	0.000000	45.889094
-20.627585	46.940360	1.505320	0.000000	48.445680
-20.602579	51.783634	1.512760	0.000000	53.296395
-20.577574	60.794121	1.520562	0.000000	62.314682
-20.552569	69.804598	1.528363	0.000000	71.332961
-20.527563	78.815065	1.536165	0.000000	80.351230
-20.502558	87.825524	1.543966	0.000000	89.369490
-20.477552	96.835973	1.551767	0.000000	98.387740
-20.452547	105.846412	1.559569	0.000000	107.405981
-20.427541	114.856843	1.567370	0.000000	116.424213
-20.402536	123.867264	1.575172	0.000000	125.442435
-20.377531	132.877675	1.582973	0.000000	134.460648
-20.352525	139.184474	1.591175	0.000000	140.775648
-20.327520	140.624644	1.600097	0.000000	142.224742
-20.302514	142.064817	1.609019	0.000000	143.673836
-20.277509	143.504991	1.617942	0.000000	145.122933
-20.252503	144.945166	1.626864	0.000000	146.572030
-20.227498	146.385343	1.635786	0.000000	148.021130
-20.202493	147.825522	1.644709	0.000000	149.470230
-20.177487	149.265702	1.653631	0.000000	150.919333
-20.152482	150.705883	1.662553	0.000000	152.368437
-20.127476	152.146066	1.671476	0.000000	153.817542
-20.102471	153.200216	1.680208	0.000000	154.880424
-20.077465	153.565807	1.688600	0.000000	155.254407
-20.052460	153.931398	1.696993	0.000000	155.628391
-20.027455	154.296991	1.705385	0.000000	156.002376
-20.002449	154.662584	1.713778	0.000000	156.376362
-19.977444	155.028179	1.722170	0.000000	156.750349
