Patient Name: EQUIPO 4 2025, QA
Patient ID: Eq4-2025
Plan: PerfDiag
Course: C-Fisica
Date: Friday, August 07, 2026 2:48:43 PM
Exported by: paberbuj

Start: (-29.79, -25.09, 0.00)
End:   (30.24, -25.09, -0.23)

	40x40	20x20	10x10	Total
-26.703905	6.635834	0.000000	0.000000	6.635834
-26.678899	6.668637	0.000000	0.000000	6.668637
-26.653894	6.701439	0.000000	0.000000	6.701439
-26.628889	6.734242	0.000000	0.000000	6.734242
-26.603883	6.767099	0.000000	0.000000	6.767099
-26.578878	6.800082	0.000000	0.000000	6.800082
-26.553872	6.833065	0.000000	0.000000	6.833065
-26.528867	6.866048	0.000000	0.000000	6.866048
-26.503861	6.899032	0.000000	0.000000	6.899032
-26.478856	6.932016	0.000000	0.000000	6.932016
-26.453851	6.965001	0.000000	0.000000	6.965001
-26.428845	6.997986	0.000000	0.000000	6.997986
-26.403840	7.030971	0.000000	0.000000	7.030971
-26.378834	7.063956	0.000000	0.000000	7.063956
-26.353829	7.097372	0.000000	0.000000	7.097372
-26.328823	7.131760	0.000000	0.000000	7.131760
-26.303818	7.166147	0.000000	0.000000	7.166147
-26.278813	7.200534	0.000000	0.000000	7.200534
-26.253807	7.234922	0.000000	0.000000	7.234922
-26.228802	7.269309	0.000000	0.000000	7.269309
-26.203796	7.303697	0.000000	0.000000	7.303697
-26.178791	7.338084	0.000000	0.000000	7.338084
-26.153785	7.372471	0.000000	0.000000	7.372471
-26.128780	7.406859	0.000000	0.000000	7.406859
-26.103774	7.441830	0.000000	0.000000	7.441830
-26.078769	7.478106	0.000000	0.000000	7.478106
-26.053764	7.514382	0.000000	0.000000	7.514382
-26.028758	7.550657	0.000000	0.000000	7.550657
-26.003753	7.586932	0.000000	0.000000	7.586932
-25.978747	7.623207	0.000000	0.000000	7.623207
-25.953742	7.659482	0.000000	0.000000	7.659482
-25.928736	7.695756	0.000000	0.000000	7.695756
-25.903731	7.732030	0.000000	0.000000	7.732030
-25.878726	7.768303	0.000000	0.000000	7.768303
-25.853720	7.804772	0.000000	0.000000	7.804772
-25.828715	7.841674	0.000000	0.000000	7.841674
-25.803709	7.878576	0.000000	0.000000	7.878576
-25.778704	7.915479	0.000000	0.000000	7.915479
-25.753698	7.952382	0.000000	0.000000	7.952382
-25.728693	7.989285	0.000000	0.000000	7.989285
-25.703688	8.026189	0.000000	0.000000	8.026189
-25.678682	8.063093	0.000000	0.000000	8.063093
-25.653677	8.099997	0.000000	0.000000	8.099997
-25.628671	8.136902	0.000000	0.000000	8.136902
-25.603666	8.174282	0.000000	0.000000	8.174282
-25.578660	8.212708	0.000000	0.000000	8.212708
-25.553655	8.251133	0.000000	0.000000	8.251133
-25.528650	8.289559	0.000000	0.000000	8.289559
-25.503644	8.327984	0.000000	0.000000	8.327984
-25.478639	8.366410	0.000000	0.000000	8.366410
-25.453633	8.404835	0.000000	0.000000	8.404835
-25.428628	8.443261	0.000000	0.000000	8.443261
-25.403622	8.481686	0.000000	0.000000	8.481686
-25.378617	8.520112	0.000000	0.000000	8.520112
-25.353612	8.558844	0.000000	0.000000	8.558844
-25.328606	8.598242	0.000000	0.000000	8.598242
-25.303601	8.637640	0.000000	0.000000	8.637640
-25.278595	8.677039	0.000000	0.000000	8.677039
-25.253590	8.716438	0.000000	0.000000	8.716438
-25.228584	8.755838	0.000000	0.000000	8.755838
-25.203579	8.795238	0.000000	0.000000	8.795238
-25.178574	8.834639	0.000000	0.000000	8.834639
-25.153568	8.874039	0.000000	0.000000	8.874039
-25.128563	8.913441	0.000000	0.000000	8.913441
-25.103557	8.953478	0.000000	0.000000	8.953478
-25.078552	8.994885	0.000000	0.000000	8.994885
-25.053546	9.036291	0.000000	0.000000	9.036291
-25.028541	9.077698	0.000000	0.000000	9.077698
-25.003535	9.119104	0.000000	0.000000	9.119104
-24.978530	9.160510	0.000000	0.000000	9.160510
-24.953525	9.201916	0.000000	0.000000	9.201916
-24.928519	9.243322	0.000000	0.000000	9.243322
-24.903514	9.284728	0.000000	0.000000	9.284728
-24.878508	9.326133	0.000000	0.000000	9.326133
-24.853503	9.368318	0.000000	0.000000	9.368318
-24.828497	9.412164	0.000000	0.000000	9.412164
-24.803492	9.456011	0.000000	0.000000	9.456011
-24.778487	9.499857	0.000000	0.000000	9.499857
-24.753481	9.543703	0.000000	0.000000	9.543703
-24.728476	9.587550	0.000000	0.000000	9.587550
-24.703470	9.631396	0.000000	0.000000	9.631396
-24.678465	9.675243	0.000000	0.000000	9.675243
-24.653459	9.719089	0.000000	0.000000	9.719089
-24.628454	9.762936	0.000000	0.000000	9.762936
-24.603449	9.807458	0.000000	0.000000	9.807458
-24.578443	9.853406	0.000000	0.000000	9.853406
-24.553438	9.899355	0.000000	0.000000	9.899355
-24.528432	9.945303	0.000000	0.000000	9.945303
-24.503427	9.991251	0.000000	0.000000	9.991251
-24.478421	10.037199	0.000000	0.000000	10.037199
-24.453416	10.083147	0.000000	0.000000	10.083147
-24.428411	10.129095	0.000000	0.000000	10.129095
-24.403405	10.175043	0.000000	0.000000	10.175043
-24.378400	10.220990	0.000000	0.000000	10.220990
-24.353394	10.267607	0.000000	0.000000	10.267607
-24.328389	10.315623	0.000000	0.000000	10.315623
-24.303383	10.363639	0.000000	0.000000	10.363639
-24.278378	10.411656	0.000000	0.000000	10.411656
-24.253373	10.459672	0.000000	0.000000	10.459672
-24.228367	10.507688	0.000000	0.000000	10.507688
-24.203362	10.555704	0.000000	0.000000	10.555704
-24.178356	10.603721	0.000000	0.000000	10.603721
-24.153351	10.651737	0.000000	0.000000	10.651737
-24.128345	10.699753	0.000000	0.000000	10.699753
-24.103340	10.748552	0.000000	0.000000	10.748552
-24.078335	10.798972	0.000000	0.000000	10.798972
-24.053329	10.849392	0.000000	0.000000	10.849392
-24.028324	10.899813	0.000000	0.000000	10.899813
-24.003318	10.950234	0.000000	0.000000	10.950234
-23.978313	11.000656	0.000000	0.000000	11.000656
-23.953307	11.051078	0.000000	0.000000	11.051078
-23.928302	11.101500	0.000000	0.000000	11.101500
-23.903296	11.151923	0.000000	0.000000	11.151923
-23.878291	11.202346	0.000000	0.000000	11.202346
-23.853286	11.253417	0.004128	0.000000	11.257545
-23.828280	11.305818	0.016723	0.000000	11.322540
-23.803275	11.358218	0.029318	0.000000	11.387536
-23.778269	11.410619	0.041913	0.000000	11.452532
-23.753264	11.463020	0.054508	0.000000	11.517528
-23.728258	11.515421	0.067103	0.000000	11.582525
-23.703253	11.567823	0.079698	0.000000	11.647522
-23.678248	11.620225	0.092294	0.000000	11.712519
-23.653242	11.672628	0.104889	0.000000	11.777516
-23.628237	11.725030	0.117484	0.000000	11.842514
-23.603231	11.778907	0.153080	0.000000	11.931987
-23.578226	11.835777	0.235413	0.000000	12.071189
-23.553220	11.892646	0.317746	0.000000	12.210392
-23.528215	11.949515	0.400079	0.000000	12.349593
-23.503210	12.006382	0.482411	0.000000	12.488794
-23.478204	12.063249	0.564744	0.000000	12.627994
-23.453199	12.120116	0.647077	0.000000	12.767193
-23.428193	12.176981	0.729410	0.000000	12.906391
-23.403188	12.233846	0.811743	0.000000	13.045589
-23.378182	12.290710	0.894076	0.000000	13.184786
-23.353177	12.349300	0.950569	0.000000	13.299868
-23.328172	12.411365	0.955050	0.000000	13.366414
-23.303166	12.473430	0.959531	0.000000	13.432961
-23.278161	12.535496	0.964012	0.000000	13.499508
-23.253155	12.597562	0.968492	0.000000	13.566055
-23.228150	12.659629	0.972973	0.000000	13.632602
-23.203144	12.721696	0.977454	0.000000	13.699150
-23.178139	12.783764	0.981935	0.000000	13.765699
-23.153134	12.845832	0.986416	0.000000	13.832248
-23.128128	12.907900	0.990897	0.000000	13.898797
-23.103123	12.972385	0.995565	0.000000	13.967951
-23.078117	13.041691	1.000606	0.000000	14.042297
-23.053112	13.110997	1.005647	0.000000	14.116644
-23.028106	13.180304	1.010688	0.000000	14.190992
-23.003101	13.249612	1.015729	0.000000	14.265341
-22.978096	13.318921	1.020771	0.000000	14.339692
-22.953090	13.388231	1.025812	0.000000	14.414043
-22.928085	13.457542	1.030853	0.000000	14.488395
-22.903079	13.526855	1.035894	0.000000	14.562748
-22.878074	13.596168	1.040935	0.000000	14.637103
-22.853068	13.670258	1.045813	0.000000	14.716071
-22.828063	13.753782	1.050368	0.000000	14.804150
-22.803057	13.837303	1.054924	0.000000	14.892227
-22.778052	13.920824	1.059479	0.000000	14.980303
-22.753047	14.004343	1.064035	0.000000	15.068377
-22.728041	14.087860	1.068590	0.000000	15.156450
-22.703036	14.171376	1.073146	0.000000	15.244522
-22.678030	14.254890	1.077701	0.000000	15.332592
-22.653025	14.338404	1.082257	0.000000	15.420660
-22.628019	14.421915	1.086812	0.000000	15.508727
-22.603014	14.512501	1.091864	0.000000	15.604364
-22.578009	14.616930	1.097886	0.000000	15.714816
-22.553003	14.721359	1.103908	0.000000	15.825267
-22.527998	14.825789	1.109929	0.000000	15.935718
-22.502992	14.930219	1.115951	0.000000	16.046170
-22.477987	15.034650	1.121971	0.000000	16.156621
-22.452981	15.139080	1.127992	0.000000	16.267072
-22.427976	15.243512	1.134012	0.000000	16.377524
-22.402971	15.347943	1.140032	0.000000	16.487975
-22.377965	15.452375	1.146051	0.000000	16.598426
-22.352960	15.569330	1.151781	0.000000	16.721111
-22.327954	15.710556	1.156951	0.000000	16.867507
-22.302949	15.851783	1.162122	0.000000	17.013905
-22.277943	15.993010	1.167292	0.000000	17.160303
-22.252938	16.134238	1.172464	0.000000	17.306702
-22.227933	16.275466	1.177635	0.000000	17.453101
-22.202927	16.416694	1.182807	0.000000	17.599501
-22.177922	16.557923	1.187979	0.000000	17.745902
-22.152916	16.699152	1.193152	0.000000	17.892304
-22.127911	16.840381	1.198325	0.000000	18.038706
-22.102905	17.006478	1.203837	0.000000	18.210315
-22.077900	17.220330	1.209998	0.000000	18.430328
-22.052895	17.434184	1.216159	0.000000	18.650343
-22.027889	17.648038	1.222320	0.000000	18.870358
-22.002884	17.861893	1.228482	0.000000	19.090375
-21.977878	18.075750	1.234643	0.000000	19.310393
-21.952873	18.289607	1.240804	0.000000	19.530412
-21.927867	18.503466	1.246966	0.000000	19.750432
-21.902862	18.717326	1.253127	0.000000	19.970453
-21.877857	18.931187	1.259288	0.000000	20.190475
-21.852851	19.206740	1.265642	0.000000	20.472382
-21.827846	19.599668	1.272364	0.000000	20.872032
-21.802840	19.992605	1.279085	0.000000	21.271690
-21.777835	20.385551	1.285807	0.000000	21.671358
-21.752829	20.778507	1.292528	0.000000	22.071035
-21.727824	21.171471	1.299250	0.000000	22.470721
-21.702818	21.564445	1.305971	0.000000	22.870416
-21.677813	21.957427	1.312692	0.000000	23.270119
-21.652808	22.350419	1.319414	0.000000	23.669832
-21.627802	22.743419	1.326135	0.000000	24.069554
-21.602797	23.448864	1.332857	0.000000	24.781721
-21.577791	24.743231	1.339578	0.000000	26.082809
-21.552786	26.037595	1.346299	0.000000	27.383895
-21.527780	27.331957	1.353021	0.000000	28.684978
-21.502775	28.626316	1.359742	0.000000	29.986058
-21.477770	29.920673	1.366464	0.000000	31.287136
-21.452764	31.215027	1.373185	0.000000	32.588212
-21.427759	32.509378	1.379906	0.000000	33.889285
-21.402753	33.803727	1.386628	0.000000	35.190355
-21.377748	35.098073	1.393349	0.000000	36.491423
-21.352742	38.382615	1.400093	0.000000	39.782708
-21.327737	45.383936	1.406879	0.000000	46.790815
-21.302732	52.385240	1.413665	0.000000	53.798906
-21.277726	59.386529	1.420451	0.000000	60.806980
-21.252721	66.387800	1.427237	0.000000	67.815037
-21.227715	73.389056	1.434023	0.000000	74.823079
-21.202710	80.390295	1.440809	0.000000	81.831104
-21.177704	87.391517	1.447595	0.000000	88.839112
-21.152699	94.392723	1.454381	0.000000	95.847104
-21.127694	101.393913	1.461167	0.000000	102.855080
-21.102688	106.601618	1.468323	0.000000	108.069941
-21.077683	108.490736	1.476165	0.000000	109.966901
-21.052677	110.379853	1.484007	0.000000	111.863860
-21.027672	112.268969	1.491848	0.000000	113.760817
-21.002666	114.158083	1.499690	0.000000	115.657773
-20.977661	116.047197	1.507531	0.000000	117.554728
-20.952656	117.936309	1.515373	0.000000	119.451682
-20.927650	119.825419	1.523215	0.000000	121.348634
-20.902645	121.714529	1.531056	0.000000	123.245585
-20.877639	123.603637	1.538898	0.000000	125.142535
-20.852634	125.003794	1.546740	0.000000	126.550533
-20.827628	125.507512	1.554581	0.000000	127.062093
-20.802623	126.011233	1.562423	0.000000	127.573656
-20.777618	126.514957	1.570265	0.000000	128.085222
-20.752612	127.018685	1.578106	0.000000	128.596791
-20.727607	127.522415	1.585948	0.000000	129.108363
-20.702601	128.026149	1.593790	0.000000	129.619938
-20.677596	128.529885	1.601631	0.000000	130.131516
-20.652590	129.033625	1.609473	0.000000	130.643098
-20.627585	129.537368	1.617315	0.000000	131.154682
-20.602579	129.944739	1.625753	0.000000	131.570492
-20.577574	130.177037	1.635275	0.000000	131.812312
-20.552569	130.409336	1.644797	0.000000	132.054133
-20.527563	130.641636	1.654319	0.000000	132.295955
-20.502558	130.873938	1.663841	0.000000	132.537779
-20.477552	131.106241	1.673363	0.000000	132.779604
-20.452547	131.338546	1.682885	0.000000	133.021430
-20.427541	131.570851	1.692407	0.000000	133.263258
-20.402536	131.803159	1.701929	0.000000	133.505088
-20.377531	132.035467	1.711451	0.000000	133.746918
-20.352525	132.235736	1.720996	0.000000	133.956731
-20.327520	132.378328	1.730582	0.000000	134.108910
-20.302514	132.520923	1.740169	0.000000	134.261092
-20.277509	132.663519	1.749755	0.000000	134.413275
-20.252503	132.806118	1.759342	0.000000	134.565460
-20.227498	132.948718	1.768929	0.000000	134.717647
-20.202493	133.091320	1.778515	0.000000	134.869836
-20.177487	133.233925	1.788102	0.000000	135.022027
-20.152482	133.376531	1.797688	0.000000	135.174219
-20.127476	133.519140	1.807275	0.000000	135.326414
-20.102471	133.647490	1.817092	0.000000	135.464582
-20.077465	133.750407	1.827322	0.000000	135.577729
-20.052460	133.853325	1.837551	0.000000	135.690876
-20.027455	133.956243	1.847781	0.000000	135.804024
-20.002449	134.059160	1.858012	0.000000	135.917172
-19.977444	134.162079	1.868243	0.000000	136.030321
-19.952438	134.264997	1.878474	0.000000	136.143471
-19.927433	134.367915	1.888706	0.000000	136.256621
-19.902427	134.470834	1.898938	0.000000	136.369772
-19.877422	134.573753	1.909170	0.000000	136.482923
-19.852417	134.667805	1.919929	0.000000	136.587734
-19.827411	134.746182	1.931619	0.000000	136.677801
-19.802406	134.824559	1.943308	0.000000	136.767867
-19.777400	134.902935	1.954997	0.000000	136.857933
-19.752395	134.981312	1.966686	0.000000	136.947998
-19.727389	135.059688	1.978374	0.000000	137.038062
-19.702384	135.138063	1.990062	0.000000	137.128126
-19.677379	135.216439	2.001750	0.000000	137.218188
-19.652373	135.294814	2.013437	0.000000	137.308251
-19.627368	135.373188	2.025124	0.000000	137.398312
-19.602362	135.445665	2.036834	0.000000	137.482499
-19.577357	135.507811	2.048587	0.000000	137.556398
-19.552351	135.569958	2.060339	0.000000	137.630297
-19.527346	135.632106	2.072092	0.000000	137.704197
-19.502340	135.694254	2.083844	0.000000	137.778098
-19.477335	135.756402	2.095597	0.000000	137.851998
-19.452330	135.818550	2.107349	0.000000	137.925899
-19.427324	135.880700	2.119101	0.000000	137.999801
-19.402319	135.942849	2.130854	0.000000	138.073703
-19.377313	136.004999	2.142606	0.000000	138.147605
-19.352308	136.062880	2.154595	0.000000	138.217475
-19.327302	136.113353	2.166992	0.000000	138.280344
-19.302297	136.163825	2.179389	0.000000	138.343214
-19.277292	136.214298	2.191786	0.000000	138.406084
-19.252286	136.264771	2.204183	0.000000	138.468954
-19.227281	136.315244	2.216580	0.000000	138.531824
-19.202275	136.365717	2.228977	0.000000	138.594695
-19.177270	136.416191	2.241375	0.000000	138.657566
-19.152264	136.466665	2.253772	0.000000	138.720437
-19.127259	136.517139	2.266169	0.000000	138.783308
-19.102254	136.564474	2.278764	0.000000	138.843238
-19.077248	136.606409	2.291699	0.000000	138.898107
-19.052243	136.648343	2.304634	0.000000	138.952977
-19.027237	136.690278	2.317568	0.000000	139.007846
-19.002232	136.732212	2.330503	0.000000	139.062715
-18.977226	136.774147	2.343438	0.000000	139.117585
-18.952221	136.816081	2.356373	0.000000	139.172454
-18.927216	136.858016	2.369307	0.000000	139.227323
-18.902210	136.899950	2.382242	0.000000	139.282192
-18.877205	136.941884	2.395176	0.000000	139.337061
-18.852199	136.981932	2.408303	0.000000	139.390236
-18.827194	137.018764	2.421758	0.000000	139.440522
-18.802188	137.055595	2.435214	0.000000	139.490809
-18.777183	137.092427	2.448669	0.000000	139.541096
-18.752178	137.129259	2.462124	0.000000	139.591383
-18.727172	137.166090	2.475579	0.000000	139.641670
-18.702167	137.202922	2.489035	0.000000	139.691957
-18.677161	137.239754	2.502490	0.000000	139.742244
-18.652156	137.276585	2.515946	0.000000	139.792531
-18.627150	137.313417	2.529401	0.000000	139.842818
-18.602145	137.349402	2.543685	0.002398	139.895485
-18.577140	137.383957	2.559367	0.008847	139.952171
-18.552134	137.418512	2.575049	0.015295	140.008856
-18.527129	137.453068	2.590731	0.021744	140.065542
-18.502123	137.487623	2.606413	0.028193	140.122228
-18.477118	137.522178	2.622095	0.034641	140.178914
-18.452112	137.556734	2.637777	0.041090	140.235600
-18.427107	137.591289	2.653459	0.047539	140.292286
-18.402101	137.625845	2.669141	0.053987	140.348973
-18.377096	137.660400	2.684823	0.060436	140.405659
-18.352091	137.693919	2.700921	0.080212	140.475053
-18.327085	137.725704	2.717716	0.122302	140.565721
-18.302080	137.757488	2.734510	0.164391	140.656389
-18.277074	137.789272	2.751305	0.206481	140.747058
-18.252069	137.821056	2.768100	0.248570	140.837726
-18.227063	137.852840	2.784895	0.290659	140.928395
-18.202058	137.884624	2.801690	0.332749	141.019063
-18.177053	137.916409	2.818485	0.374838	141.109731
-18.152047	137.948193	2.835280	0.416927	141.200400
-18.127042	137.979977	2.852074	0.459017	141.291068
-18.102036	138.010370	2.869318	0.486275	141.365963
-18.077031	138.038453	2.887306	0.488926	141.414686
-18.052025	138.066537	2.905295	0.491576	141.463408
-18.027020	138.094621	2.923283	0.494227	141.512131
-18.002015	138.122704	2.941271	0.496877	141.560853
-17.977009	138.150788	2.959260	0.499528	141.609575
-17.952004	138.178871	2.977248	0.502179	141.658298
-17.926998	138.206955	2.995236	0.504829	141.707020
-17.901993	138.235039	3.013225	0.507480	141.755743
-17.876987	138.263122	3.031213	0.510130	141.804465
-17.851982	138.289500	3.049600	0.512818	141.851918
-17.826977	138.313073	3.068644	0.515566	141.897283
-17.801971	138.336646	3.087688	0.518315	141.942649
-17.776966	138.360218	3.106732	0.521063	141.988014
-17.751960	138.383791	3.125776	0.523811	142.033379
-17.726955	138.407364	3.144820	0.526560	142.078745
-17.701949	138.430937	3.163864	0.529308	142.124110
-17.676944	138.454511	3.182908	0.532057	142.169476
-17.651939	138.478084	3.201952	0.534805	142.214841
-17.626933	138.501657	3.220996	0.537554	142.260207
-17.601928	138.523570	3.240456	0.540265	142.304292
-17.576922	138.542777	3.260594	0.542917	142.346288
-17.551917	138.561984	3.280732	0.545569	142.388285
-17.526911	138.581191	3.300869	0.548221	142.430281
-17.501906	138.600399	3.321005	0.550873	142.472278
-17.476901	138.619608	3.341142	0.553525	142.514274
-17.451895	138.638816	3.361278	0.556177	142.556270
-17.426890	138.658025	3.381413	0.558829	142.598267
-17.401884	138.677234	3.401549	0.561480	142.640263
-17.376879	138.696444	3.421683	0.564132	142.682259
-17.351873	138.715001	3.442071	0.567039	142.724111
-17.326868	138.732504	3.462867	0.570359	142.765729
-17.301862	138.750007	3.483662	0.573678	142.807348
-17.276857	138.767511	3.504458	0.576997	142.848966
-17.251852	138.785014	3.525254	0.580317	142.890584
-17.226846	138.802517	3.546050	0.583636	142.932203
-17.201841	138.820020	3.566845	0.586956	142.973821
-17.176835	138.837523	3.587641	0.590275	143.015439
-17.151830	138.855027	3.608437	0.593594	143.057058
-17.126824	138.872530	3.629233	0.596914	143.098676
-17.101819	138.889777	3.650637	0.599976	143.140390
-17.076814	138.906613	3.673017	0.602628	143.182258
-17.051808	138.923449	3.695397	0.605280	143.224126
-17.026803	138.940285	3.717776	0.607932	143.265994
-17.001797	138.957122	3.740156	0.610584	143.307861
-16.976792	138.973958	3.762535	0.613236	143.349729
-16.951786	138.990794	3.784915	0.615888	143.391597
-16.926781	139.007631	3.807294	0.618540	143.433464
-16.901776	139.024467	3.829673	0.621192	143.475332
-16.876770	139.041303	3.852052	0.623843	143.517199
