Patient Name: EQUIPO 4 2025, QA
Patient ID: Eq4-2025
Plan: PerfDiag
Course: C-Fisica
Date: Friday, August 07, 2026 2:43:28 PM
Exported by: paberbuj

Start: (-29.79, -25.09, -29.57)
End:   (30.02, -25.09, 29.79)

	Campo 1
-12.216544	139.911329
-12.191538	139.902867
-12.166533	139.894560
-12.141527	139.886409
-12.116522	139.878414
-12.091517	139.870574
-12.066511	139.862890
-12.041506	139.855361
-12.016500	139.847988
-11.991495	139.840771
-11.966489	139.833355
-11.941484	139.824911
-11.916479	139.816588
-11.891473	139.808384
-11.866468	139.799601
-11.841462	139.790841
-11.816457	139.782322
-11.791452	139.774044
-11.766446	139.766008
-11.741441	139.758214
-11.716435	139.750661
-11.691430	139.743349
-11.666425	139.736279
-11.641419	139.729450
-11.616414	139.722847
-11.591408	139.716413
-11.566403	139.710257
-11.541398	139.704380
-11.516392	139.698931
-11.491387	139.693869
-11.466381	139.689085
-11.441376	139.684579
-11.416371	139.680351
-11.391365	139.676402
-11.366360	139.672731
-11.341354	139.669339
-11.316349	139.666224
-11.291343	139.663388
-11.266338	139.660815
-11.241333	139.658250
-11.216327	139.655877
-11.191322	139.653697
-11.166316	139.651630
-11.141311	139.649695
-11.116306	139.648045
-11.091300	139.646680
-11.066295	139.645599
-11.041289	139.644804
-11.016284	139.644293
-10.991279	139.644067
-10.966273	139.644125
-10.941268	139.644469
-10.916262	139.645097
-10.891257	139.646054
-10.866252	139.647200
-10.841246	139.648531
-10.816241	139.650032
-10.791235	139.651660
-10.766230	139.653479
-10.741224	139.655491
-10.716219	139.657695
-10.691214	139.660092
-10.666208	139.662681
-10.641203	139.665463
-10.616197	139.668437
-10.591192	139.671604
-10.566187	139.674962
-10.541181	139.677381
-10.516176	139.679763
-10.491170	139.682245
-10.466165	139.684820
-10.441160	139.684830
-10.416154	139.684833
-10.391149	139.684829
-10.366143	139.684819
-10.341138	139.684803
-10.316133	139.684779
-10.291127	139.684750
-10.266122	139.684714
-10.241116	139.684671
-10.216111	139.684622
-10.191105	139.681577
-10.166100	139.677761
-10.141095	139.673895
-10.116089	139.669980
-10.091084	139.663085
-10.066078	139.655499
-10.041073	139.647918
-10.016068	139.640343
-9.991062	139.632774
-9.966057	139.625211
-9.941051	139.617654
-9.916046	139.610102
-9.891041	139.602556
-9.866035	139.595016
-9.841030	139.585744
-9.816024	139.575890
-9.791019	139.566149
-9.766014	139.556522
-9.741008	139.546137
-9.716003	139.535358
-9.690997	139.524736
-9.665992	139.514270
-9.640987	139.503961
-9.615981	139.493809
-9.590976	139.483813
-9.565970	139.473974
-9.540965	139.464292
-9.515959	139.454766
-9.490954	139.445005
-9.465949	139.435172
-9.440943	139.425494
-9.415938	139.415971
-9.390932	139.406502
-9.365927	139.397087
-9.340922	139.387879
-9.315916	139.378877
-9.290911	139.370082
-9.265905	139.361493
-9.240900	139.353111
-9.215895	139.344936
-9.190889	139.336967
-9.165884	139.329205
-9.140878	139.321562
-9.115873	139.314079
-9.090868	139.306839
-9.065862	139.299839
-9.040857	139.292993
-9.015851	139.286082
-8.990846	139.279401
-8.965840	139.272949
-8.940835	139.266726
-8.915830	139.260732
-8.890824	139.254967
-8.865819	139.249432
-8.840813	139.244125
-8.815808	139.239048
-8.790803	139.234170
-8.765797	139.229491
-8.740792	139.225047
-8.715786	139.220840
-8.690781	139.216853
-8.665776	139.212633
-8.640770	139.208506
-8.615765	139.204472
-8.590759	139.200531
-8.565754	139.196683
-8.540749	139.192929
-8.515743	139.189268
-8.490738	139.185700
-8.465732	139.182226
-8.440727	139.178341
-8.415721	139.173672
-8.390716	139.169041
-8.365711	139.164446
-8.340705	139.159887
-8.315700	139.155002
-8.290694	139.149953
-8.265689	139.144798
-8.240684	139.139536
-8.215678	139.134167
-8.190673	139.128692
-8.165667	139.123110
-8.140662	139.117421
-8.115657	139.111626
-8.090651	139.105663
-8.065646	139.099417
-8.040640	139.093022
-8.015635	139.086479
-7.990630	139.079786
-7.965624	139.073163
-7.940619	139.066502
-7.915613	139.059685
-7.890608	139.052713
-7.865603	139.045585
-7.840597	139.038302
-7.815592	139.030862
-7.790586	139.023267
-7.765581	139.015516
-7.740575	139.007760
-7.715570	139.000416
-7.690565	138.992879
-7.665559	138.985150
-7.640554	138.977228
-7.615548	138.969104
-7.590543	138.960772
-7.565538	138.952242
-7.540532	138.943513
-7.515527	138.934587
-7.490521	138.925462
-7.465516	138.916139
-7.440511	138.906618
-7.415505	138.896898
-7.390500	138.886873
-7.365494	138.875818
-7.340489	138.864521
-7.315484	138.852983
-7.290478	138.841203
-7.265473	138.829031
-7.240467	138.816225
-7.215462	138.803214
-7.190456	138.789996
-7.165451	138.776574
-7.140446	138.762945
-7.115440	138.749112
-7.090435	138.735072
-7.065429	138.720827
-7.040424	138.706364
-7.015419	138.691286
-6.990413	138.675930
-6.965408	138.660296
-6.940402	138.644383
-6.915397	138.628165
-6.890392	138.611359
-6.865386	138.594347
-6.840381	138.577130
-6.815375	138.559707
-6.790370	138.542078
-6.765365	138.524244
-6.740359	138.506204
-6.715354	138.487959
-6.690348	138.469508
-6.665343	138.450760
-6.640337	138.431723
-6.615332	138.412402
-6.590327	138.392796
-6.565321	138.372905
-6.540316	138.352617
-6.515310	138.332069
-6.490305	138.311278
-6.465300	138.290245
-6.440294	138.268970
-6.415289	138.247452
-6.390283	138.225691
-6.365278	138.203689
-6.340273	138.181443
-6.315267	138.158987
-6.290262	138.136301
-6.265256	138.113380
-6.240251	138.090225
-6.215246	138.066834
-6.190240	138.043819
-6.165235	138.020888
-6.140229	137.997772
-6.115224	137.974470
-6.090219	137.950982
-6.065213	137.927308
-6.040208	137.903449
-6.015202	137.879403
-5.990197	137.855173
-5.965191	137.832800
-5.940186	137.810926
-5.915181	137.788966
-5.890175	137.766920
-5.865170	137.744788
-5.840164	137.724238
-5.815159	137.705381
-5.790154	137.686530
-5.765148	137.667685
-5.740143	137.648847
-5.715137	137.630016
-5.690132	137.611192
-5.665127	137.592374
-5.640121	137.573563
-5.615116	137.557480
-5.590110	137.542669
-5.565105	137.527906
-5.540100	137.513193
-5.515094	137.498529
-5.490089	137.484885
-5.465083	137.473516
-5.440078	137.462147
-5.415072	137.450777
-5.390067	137.439408
-5.365062	137.428039
-5.340056	137.416669
-5.315051	137.405300
-5.290045	137.393930
-5.265040	137.383335
-5.240035	137.373244
-5.215029	137.363145
-5.190024	137.353039
-5.165018	137.342926
-5.140013	137.332858
-5.115008	137.323210
-5.090002	137.313519
-5.064997	137.303785
-5.039991	137.294009
-5.014986	137.284191
-4.989981	137.274330
-4.964975	137.264426
-4.939970	137.254480
-4.914964	137.244787
-4.889959	137.235355
-4.864953	137.225916
-4.839948	137.216471
-4.814943	137.207019
-4.789937	137.197560
-4.764932	137.188096
-4.739926	137.178537
-4.714921	137.168877
-4.689916	137.159118
-4.664910	137.149258
-4.639905	137.139298
-4.614899	137.129239
-4.589894	137.119079
-4.564889	137.108762
-4.539883	137.098306
-4.514878	137.087800
-4.489872	137.077244
-4.464867	137.066638
-4.439862	137.055982
-4.414856	137.045401
-4.389851	137.034770
-4.364845	137.024033
-4.339840	137.013191
-4.314835	137.002243
-4.289829	136.991190
-4.264824	136.980030
-4.239818	136.968765
-4.214813	136.957249
-4.189807	136.945290
-4.164802	136.933139
-4.139797	136.920794
-4.114791	136.908255
-4.089786	136.895523
-4.064780	136.882163
-4.039775	136.868256
-4.014770	136.854200
-3.989764	136.839994
-3.964759	136.825640
-3.939753	136.811137
-3.914748	136.796484
-3.889743	136.781683
-3.864737	136.766712
-3.839732	136.751622
-3.814726	136.736518
-3.789721	136.721400
-3.764716	136.706269
-3.739710	136.691125
-3.714705	136.675979
-3.689699	136.660785
-3.664694	136.645491
-3.639688	136.630097
-3.614683	136.614603
-3.589678	136.599010
-3.564672	136.583316
-3.539667	136.567522
-3.514661	136.551620
-3.489656	136.535608
-3.464651	136.519546
-3.439645	136.503435
-3.414640	136.487275
-3.389634	136.471066
-3.364629	136.454859
-3.339624	136.438900
-3.314618	136.422877
-3.289613	136.406791
-3.264607	136.390640
-3.239602	136.374425
-3.214597	136.358146
-3.189591	136.341803
-3.164586	136.325428
-3.139580	136.309327
-3.114575	136.293178
-3.089569	136.276980
-3.064564	136.260733
-3.039559	136.244437
-3.014553	136.228091
-2.989548	136.211949
-2.964542	136.195721
-2.939537	136.179393
-2.914532	136.162966
-2.889526	136.146438
-2.864521	136.129810
-2.839515	136.113082
-2.814510	136.096255
-2.789505	136.079920
-2.764499	136.063530
-2.739494	136.047085
-2.714488	136.030583
-2.689483	136.014026
-2.664478	135.997413
-2.639472	135.981128
-2.614467	135.964869
-2.589461	135.948510
-2.564456	135.932050
-2.539451	135.915488
-2.514445	135.898826
-2.489440	135.882063
-2.464434	135.865199
-2.439429	135.848561
-2.414423	135.831853
-2.389418	135.815046
-2.364413	135.798140
-2.339407	135.781135
-2.314402	135.764031
-2.289396	135.746931
-2.264391	135.729772
-2.239386	135.712463
-2.214380	135.695004
-2.189375	135.677394
-2.164369	135.659635
-2.139364	135.641726
-2.114359	135.623666
-2.089353	135.605484
-2.064348	135.587164
-2.039342	135.568702
-2.014337	135.550097
-1.989332	135.531350
-1.964326	135.512461
-1.939321	135.493623
-1.914315	135.474994
-1.889310	135.456259
-1.864304	135.437417
-1.839299	135.418468
-1.814294	135.399412
-1.789288	135.380250
-1.764283	135.360982
-1.739277	135.342226
-1.714272	135.323540
-1.689267	135.304705
-1.664261	135.285721
-1.639256	135.266588
-1.614250	135.247306
-1.589245	135.228189
-1.564240	135.210366
-1.539234	135.192393
-1.514229	135.174270
-1.489223	135.155997
-1.464218	135.137574
-1.439213	135.119001
-1.414207	135.100278
-1.389202	135.083198
-1.364196	135.066938
-1.339191	135.050577
-1.314185	135.034117
-1.289180	135.017556
-1.264175	135.000896
-1.239169	134.984135
-1.214164	134.970215
-1.189158	134.956183
-1.164153	134.941995
-1.139148	134.927652
-1.114142	134.913153
-1.089137	134.898499
-1.064131	134.883688
-1.039126	134.870330
-1.014121	134.858019
-0.989115	134.845558
-0.964110	134.832948
-0.939104	134.820189
-0.914099	134.807281
-0.889094	134.794223
-0.864088	134.782835
-0.839083	134.771734
-0.814077	134.760442
-0.789072	134.748956
-0.764067	134.737279
-0.739061	134.725409
-0.714056	134.713347
-0.689050	134.702215
-0.664045	134.692098
-0.639039	134.681824
-0.614034	134.671394
-0.589029	134.660807
-0.564023	134.650063
-0.539018	134.639163
-0.514012	134.630291
-0.489007	134.622761
-0.464002	134.615126
-0.438996	134.607386
-0.413991	134.599541
-0.388985	134.591591
-0.363980	134.583537
-0.338975	134.577534
-0.313969	134.574718
-0.288964	134.571910
-0.263958	134.569108
-0.238953	134.566313
-0.213948	134.563525
-0.188942	134.560743
-0.163937	134.560263
-0.138931	134.563126
-0.113926	134.565982
-0.088920	134.568832
-0.063915	134.571675
-0.038910	134.574511
-0.013904	134.577341
0.011101	134.581919
0.036107	134.590237
0.061112	134.598456
0.086117	134.606575
0.111123	134.614596
0.136128	134.622518
0.161134	134.630341
0.186139	134.638848
0.211144	134.650054
0.236150	134.661024
0.261155	134.671759
0.286161	134.682257
0.311166	134.692520
0.336171	134.702547
0.361177	134.712821
0.386182	134.724525
0.411188	134.736073
0.436193	134.747465
0.461199	134.758700
0.486204	134.769779
0.511209	134.780701
0.536215	134.791517
0.561220	134.804543
0.586226	134.817426
0.611231	134.830167
0.636236	134.842765
0.661242	134.855221
0.686247	134.867534
0.711253	134.880115
0.736258	134.894988
0.761263	134.909712
0.786269	134.924287
0.811274	134.938713
0.836280	134.952990
0.861285	134.967118
0.886290	134.981097
0.911296	134.997393
0.936301	135.014091
0.961307	135.030682
0.986312	135.047167
1.011317	135.063545
1.036323	135.079816
1.061328	135.096135
1.086334	135.114827
1.111339	135.133375
1.136345	135.151780
1.161350	135.170041
1.186355	135.188159
1.211361	135.206133
1.236366	135.223964
1.261372	135.242685
1.286377	135.261892
1.311382	135.281000
1.336388	135.300010
1.361393	135.318920
1.386399	135.337731
1.411404	135.356443
1.436409	135.375881
1.461415	135.395199
1.486420	135.414374
1.511426	135.433406
1.536431	135.452295
1.561436	135.471040
1.586442	135.489641
1.611447	135.508377
1.636453	135.527316
1.661458	135.546105
1.686464	135.564746
1.711469	135.583238
1.736474	135.601580
1.761480	135.619773
1.786485	135.637801
1.811491	135.655682
1.836496	135.673421
1.861501	135.691015
1.886507	135.708467
1.911512	135.725775
1.936518	135.742939
1.961523	135.760016
1.986528	135.777143
2.011534	135.794171
2.036539	135.811100
2.061545	135.827931
2.086550	135.844662
2.111555	135.861294
2.136561	135.878374
2.161566	135.895496
2.186572	135.912525
2.211577	135.929460
2.236583	135.946303
2.261588	135.963051
2.286593	135.979707
2.311599	135.996287
2.336604	136.013076
2.361610	136.029765
2.386615	136.046356
2.411620	136.062848
2.436626	136.079240
2.461631	136.095534
2.486637	136.112089
2.511642	136.128725
2.536647	136.145305
2.561653	136.161828
2.586658	136.178294
2.611664	136.194704
2.636669	136.211057
2.661674	136.227353
2.686680	136.244020
2.711685	136.260664
2.736691	136.277216
2.761696	136.293676
2.786701	136.310044
2.811707	136.326319
2.836712	136.342638
2.861718	136.358975
2.886723	136.375254
2.911729	136.391477
2.936734	136.407644
2.961739	136.423754
2.986745	136.439807
3.011750	136.455803
3.036756	136.471871
3.061761	136.487915
3.086766	136.503867
3.111772	136.519727
3.136777	136.535494
3.161783	136.551169
3.186788	136.566924
3.211793	136.582793
3.236799	136.598649
3.261804	136.614492
3.286810	136.630321
3.311815	136.646137
3.336820	136.661939
3.361826	136.677729
3.386831	136.693385
3.411837	136.708801
3.436842	136.724074
3.461848	136.739204
3.486853	136.754190
3.511858	136.769032
3.536864	136.783506
3.561869	136.797596
3.586875	136.811580
3.611880	136.825459
3.636885	136.839232
3.661891	136.852899
3.686896	136.866460
3.711902	136.879916
3.736907	136.893201
3.761912	136.906190
3.786918	136.919028
3.811923	136.931716
3.836929	136.944255
3.861934	136.956643
3.886939	136.968677
3.911945	136.980251
3.936950	136.991725
3.961956	137.003101
3.986961	137.014377
4.011967	137.025554
4.036972	137.036632
4.061977	137.047612
4.086983	137.058428
4.111988	137.068507
4.136994	137.078485
4.161999	137.088364
4.187004	137.098143
4.212010	137.107822
4.237015	137.117424
4.262021	137.127076
4.287026	137.136772
4.312031	137.146512
4.337037	137.156295
4.362042	137.166121
4.387048	137.175990
4.412053	137.185903
4.437058	137.195859
4.462064	137.205880
4.487069	137.215816
4.512075	137.225660
4.537080	137.235410
4.562085	137.245067
4.587091	137.254624
4.612096	137.264121
4.637102	137.273619
4.662107	137.283117
4.687113	137.292616
4.712118	137.302117
4.737123	137.311618
4.762129	137.321120
4.787134	137.330622
4.812140	137.340403
4.837145	137.350250
4.862150	137.360041
4.887156	137.369775
4.912161	137.379453
4.937167	137.389250
4.962172	137.400418
4.987177	137.411629
5.012183	137.422882
5.037188	137.434177
5.062194	137.445515
5.087199	137.456896
5.112204	137.468319
5.137210	137.479785
5.162215	137.492944
5.187221	137.507683
5.212226	137.522423
5.237232	137.537164
5.262237	137.551906
5.287242	137.566760
5.312248	137.585482
5.337253	137.604246
5.362259	137.623053
5.387264	137.641903
5.412269	137.660795
5.437275	137.679729
5.462280	137.698706
5.487286	137.717725
5.512291	137.737905
5.537296	137.760418
5.562302	137.782837
5.587307	137.805164
5.612313	137.827399
5.637318	137.849542
5.662323	137.873835
5.687329	137.898130
5.712334	137.922290
5.737340	137.946314
5.762345	137.970202
5.787351	137.993954
5.812356	138.017571
5.837361	138.041052
5.862367	138.064451
5.887372	138.088000
5.912378	138.111264
5.937383	138.134243
5.962388	138.156937
5.987394	138.179346
6.012399	138.201298
6.037405	138.222982
6.062410	138.244431
6.087415	138.265645
6.112421	138.286625
6.137426	138.307369
6.162432	138.327878
6.187437	138.348153
6.212442	138.368193
6.237448	138.388139
6.262453	138.407812
6.287459	138.427200
6.312464	138.446303
6.337469	138.465122
6.362475	138.483789
6.387480	138.502248
6.412486	138.520465
6.437491	138.538440
6.462497	138.556172
6.487502	138.573661
6.512507	138.590908
6.537513	138.607913
6.562518	138.624675
6.587524	138.641007
6.612529	138.656994
6.637534	138.672696
6.662540	138.688113
6.687545	138.703245
6.712551	138.717937
6.737556	138.732310
6.762561	138.746439
6.787567	138.760326
6.812572	138.773971
6.837578	138.787373
6.862583	138.800533
6.887588	138.813451
6.912594	138.826126
6.937599	138.838364
6.962605	138.850201
6.987610	138.861796
7.012616	138.873149
7.037621	138.884261
7.062626	138.894804
7.087632	138.904922
7.112637	138.914840
7.137643	138.924560
7.162648	138.934080
7.187653	138.943402
7.212659	138.952524
7.237664	138.961448
7.262670	138.970173
7.287675	138.978683
7.312680	138.986967
7.337686	138.995053
7.362691	139.002941
7.387697	139.010630
7.412702	139.018250
7.437707	139.025864
7.462713	139.033371
7.487718	139.040772
7.512724	139.048066
7.537729	139.055254
7.562735	139.062335
7.587740	139.069309
7.612745	139.076177
7.637751	139.082912
7.662756	139.089381
7.687762	139.095701
7.712767	139.101871
7.737772	139.107893
7.762778	139.113572
7.787783	139.118900
7.812789	139.124157
7.837794	139.129346
7.862799	139.134464
7.887805	139.139512
7.912810	139.144491
7.937816	139.149399
7.962821	139.154238
7.987826	139.159007
8.012832	139.163253
8.037837	139.167478
8.062843	139.171696
8.087848	139.175907
8.112853	139.179756
8.137859	139.183014
8.162864	139.186416
8.187870	139.189960
8.212875	139.193648
8.237881	139.197480
8.262886	139.201454
8.287891	139.205572
8.312897	139.209833
8.337902	139.214237
8.362908	139.218379
8.387913	139.222583
8.412918	139.226973
8.437924	139.231548
8.462929	139.236171
8.487935	139.240642
8.512940	139.245391
8.537945	139.250418
8.562951	139.255724
8.587956	139.261308
8.612962	139.267170
8.637967	139.273310
8.662972	139.279729
8.687978	139.286426
8.712983	139.293227
8.737989	139.300144
8.762994	139.307290
8.788000	139.314664
8.813005	139.322251
8.838010	139.329969
8.863016	139.337893
8.888021	139.346023
8.913027	139.354358
8.938032	139.362898
8.963037	139.371645
8.988043	139.380596
9.013048	139.389754
9.038054	139.399117
9.063059	139.408571
9.088064	139.418048
9.113070	139.427725
9.138075	139.437600
9.163081	139.447638
9.188086	139.457457
9.213091	139.467438
9.238097	139.477582
9.263102	139.487888
9.288108	139.498356
9.313113	139.508987
9.338119	139.519780
9.363124	139.530736
9.388129	139.541854
9.413135	139.552862
9.438140	139.562871
9.463146	139.572952
9.488151	139.583103
9.513156	139.593324
9.538162	139.600837
9.563167	139.608358
9.588173	139.615892
9.613178	139.623438
9.638183	139.630997
9.663189	139.638568
9.688194	139.646151
9.713200	139.653747
9.738205	139.661355
9.763210	139.668959
9.788216	139.672886
9.813221	139.676763
9.838227	139.680590
9.863232	139.684369
9.888237	139.684758
9.913243	139.684825
9.938248	139.684892
9.963254	139.684959
9.988259	139.685026
10.013265	139.685092
10.038270	139.685159
10.063275	139.685226
10.088281	139.685293
10.113286	139.685359
10.138292	139.683505
10.163297	139.681328
10.188302	139.679286
10.213308	139.677380
10.238313	139.674517
10.263319	139.671612
10.288324	139.668899
10.313329	139.666378
10.338335	139.664050
10.363340	139.661915
10.388346	139.659971
10.413351	139.658221
10.438356	139.656662
10.463362	139.655296
10.488367	139.653832
10.513373	139.652417
10.538378	139.651236
10.563384	139.650292
10.588389	139.649509
10.613394	139.648936
10.638400	139.648598
10.663405	139.648497
10.688411	139.648631
10.713416	139.649001
10.738421	139.649606
10.763427	139.650448
10.788432	139.651525
10.813438	139.652838
10.838443	139.654367
10.863448	139.656105
10.888454	139.658080
10.913459	139.660290
10.938465	139.662771
10.963470	139.665542
10.988475	139.668591
11.013481	139.671919
11.038486	139.675524
11.063492	139.679408
11.088497	139.683570
11.113503	139.688011
11.138508	139.692730
11.163513	139.697727
11.188519	139.703000
11.213524	139.708515
11.238530	139.714258
11.263535	139.720229
11.288540	139.726427
11.313546	139.732869
11.338551	139.739559
11.363557	139.746499
11.388562	139.753688
11.413567	139.761125
11.438573	139.768811
11.463578	139.776747
11.488584	139.784931
11.513589	139.793365
11.538594	139.802019
11.563600	139.810165
11.588605	139.818417
11.613611	139.826775
11.638616	139.834447
11.663621	139.841395
11.688627	139.848469
11.713632	139.855670
11.738638	139.862997
11.763643	139.870450
11.788649	139.878030
11.813654	139.885737
11.838659	139.893570
11.863665	139.901530
11.888670	139.909617
11.913676	139.915647
11.938681	139.921351
11.963686	139.927118
11.988692	139.931864
12.013697	139.935029
12.038703	139.938256
12.063708	139.941546
12.088713	139.944899
12.113719	139.948313
12.138724	139.951791
12.163730	139.955330
12.188735	139.958933
12.213740	139.962597
12.238746	139.966324
12.263751	139.968117
12.288757	139.968910
12.313762	139.969758
12.338768	139.969914
12.363773	139.968590
12.388778	139.967502
12.413784	139.966649
12.438789	139.966033
12.463795	139.965652
12.488800	139.965507
12.513805	139.965598
12.538811	139.965924
12.563816	139.966486
12.588822	139.967285
12.613827	139.968003
12.638832	139.968557
12.663838	139.969303
12.688843	139.970186
12.713849	139.971123
12.738854	139.972338
12.763859	139.973832
12.788865	139.975604
12.813870	139.977654
12.838876	139.979982
12.863881	139.982589
12.888887	139.985474
12.913892	139.988638
12.938897	139.992079
12.963903	139.995738
12.988908	139.999453
13.013914	140.003359
13.038919	140.007442
13.063924	140.011696
13.088930	140.016264
13.113935	140.021148
13.138941	140.026346
13.163946	140.031860
13.188951	140.037689
13.213957	140.043833
13.238962	140.050292
13.263968	140.057066
13.288973	140.064155
13.313978	140.071555
13.338984	140.079181
13.363989	140.087073
13.388995	140.095217
13.414000	140.103376
13.439005	140.111740
13.464011	140.120309
13.489016	140.129084
13.514022	140.138065
13.539027	140.147251
13.564033	140.156643
13.589038	140.166241
13.614043	140.176044
13.639049	140.186052
13.664054	140.196267
13.689060	140.205933
13.714065	140.215610
13.739070	140.225392
13.764076	140.234339
13.789081	140.243381
13.814087	140.252548
13.839092	140.261841
13.864097	140.271259
13.889103	140.280802
13.914108	140.290472
13.939114	140.300266
13.964119	140.310187
13.989124	140.320233
14.014130	140.330404
14.039135	140.338628
14.064141	140.345839
14.089146	140.352934
14.114152	140.356474
14.139157	140.359514
14.164162	140.362519
14.189168	140.365486
14.214173	140.368417
14.239179	140.371311
14.264184	140.374168
14.289189	140.376989
14.314195	140.379772
14.339200	140.382520
14.364206	140.385230
14.389211	140.386166
14.414216	140.385297
14.439222	140.384384
14.464227	140.380838
14.489233	140.376712
14.514238	140.372679
14.539243	140.368740
14.564249	140.364894
14.589254	140.361142
14.614260	140.357483
14.639265	140.353918
14.664271	140.350446
14.689276	140.347068
14.714281	140.343783
14.739287	140.340183
14.764292	140.335828
14.789298	140.331703
14.814303	140.327518
14.839308	140.323494
14.864314	140.319754
14.889319	140.316300
14.914325	140.313130
14.939330	140.310246
14.964335	140.307646
14.989341	140.305331
15.014346	140.303301
15.039352	140.301557
15.064357	140.300097
15.089362	140.298899
15.114368	140.297793
15.139373	140.296946
15.164379	140.296083
15.189384	140.295367
15.214389	140.294971
15.239395	140.294898
15.264400	140.295146
15.289406	140.295716
15.314411	140.296607
15.339417	140.297820
15.364422	140.299355
15.389427	140.301211
15.414433	140.303389
15.439438	140.305889
15.464444	140.307982
15.489449	140.310178
15.514454	140.312239
15.539460	140.314241
15.564465	140.316449
15.589471	140.318862
15.614476	140.321481
15.639481	140.324306
15.664487	140.327336
15.689492	140.330571
15.714498	140.334013
15.739503	140.337660
15.764508	140.341512
15.789514	140.345570
15.814519	140.348801
15.839525	140.351738
15.864530	140.354111
15.889536	140.355813
15.914541	140.357635
15.939546	140.359577
15.964552	140.361638
15.989557	140.363819
16.014563	140.366120
16.039568	140.368541
16.064573	140.371081
16.089579	140.373742
16.114584	140.376521
16.139590	140.379421
16.164595	140.381976
16.189600	140.384159
16.214606	140.386356
16.239611	140.388598
16.264617	140.390896
16.289622	140.393250
16.314627	140.395661
16.339633	140.398128
16.364638	140.400652
16.389644	140.403232
16.414649	140.405868
16.439655	140.408561
16.464660	140.411310
16.489665	140.414116
16.514671	140.416812
16.539676	140.419167
16.564682	140.421425
16.589687	140.423546
16.614692	140.425648
16.639698	140.427729
16.664703	140.429791
16.689709	140.431833
16.714714	140.433855
16.739719	140.435857
16.764725	140.437840
16.789730	140.439802
16.814736	140.441745
16.839741	140.443668
16.864746	140.445590
16.889752	140.447536
16.914757	140.449315
16.939763	140.450706
16.964768	140.451775
16.989773	140.452523
17.014779	140.452948
17.039784	140.453052
17.064790	140.452835
17.089795	140.452295
17.114801	140.451434
17.139806	140.450251
17.164811	140.448746
17.189817	140.446919
17.214822	140.444771
17.239828	140.441434
17.264833	140.437637
17.289838	140.432748
17.314844	140.427545
17.339849	140.422026
17.364855	140.416192
17.389860	140.410043
17.414865	140.403578
17.439871	140.396799
17.464876	140.389704
17.489882	140.382295
17.514887	140.374570
17.539892	140.366530
17.564898	140.358175
17.589903	140.348215
17.614909	140.337485
17.639914	140.325275
17.664920	140.312830
17.689925	140.300149
17.714930	140.287232
17.739936	140.274079
17.764941	140.260691
17.789947	140.247067
17.814952	140.233207
17.839957	140.219111
17.864963	140.204779
17.889968	140.190212
17.914974	140.175409
17.939979	140.160206
17.964984	140.144627
17.989990	140.128245
18.014995	140.111662
18.040001	140.094917
18.065006	140.078009
18.090011	140.060939
18.115017	140.043706
18.140022	140.026311
18.165028	140.008754
18.190033	139.991034
18.215039	139.973152
18.240044	139.955108
18.265049	139.936901
18.290055	139.918614
18.315060	139.900372
18.340066	139.883799
18.365071	139.867489
18.390076	139.851146
18.415082	139.834769
18.440087	139.818360
18.465093	139.801917
18.490098	139.785441
18.515103	139.768932
18.540109	139.752390
18.565114	139.735815
18.590120	139.719206
18.615125	139.702565
18.640130	139.686526
18.665136	139.673328
18.690141	139.662039
18.715147	139.651363
18.740152	139.640713
18.765157	139.630089
18.790163	139.619492
18.815168	139.608921
18.840174	139.598376
18.865179	139.587858
18.890185	139.577366
18.915190	139.566900
18.940195	139.556461
18.965201	139.546048
18.990206	139.535662
19.015212	139.527828
19.040217	139.520864
19.065222	139.514334
19.090228	139.507824
19.115233	139.501334
19.140239	139.494865
19.165244	139.488417
19.190249	139.481989
19.215255	139.475582
19.240260	139.469195
19.265266	139.462829
19.290271	139.456484
19.315276	139.450159
19.340282	139.443855
19.365287	139.436034
19.390293	139.427002
19.415298	139.417501
19.440304	139.408035
19.465309	139.398606
19.490314	139.389213
19.515320	139.379855
19.540325	139.370533
19.565331	139.361247
19.590336	139.351997
19.615341	139.342782
19.640347	139.333604
19.665352	139.324461
19.690358	139.315355
19.715363	139.306926
19.740368	139.298814
19.765374	139.290469
19.790379	139.282029
19.815385	139.273497
19.840390	139.264871
19.865395	139.256152
19.890401	139.247339
19.915406	139.238433
19.940412	139.229434
19.965417	139.220341
19.990423	139.211155
20.015428	139.201875
20.040433	139.192502
20.065439	139.182503
20.090444	139.171019
20.115450	139.158547
20.140455	139.145908
20.165460	139.133104
20.190466	139.120134
20.215471	139.106999
20.240477	139.093697
20.265482	139.080230
20.290487	139.066597
20.315493	139.052798
20.340498	139.038833
20.365504	139.024703
20.390509	139.010406
20.415514	138.995293
20.440520	138.977088
20.465525	138.957649
20.490531	138.938081
20.515536	138.918385
20.540541	138.898559
20.565547	138.878604
20.590552	138.858520
20.615558	138.838307
20.640563	138.817964
20.665569	138.797493
20.690574	138.776893
20.715579	138.756163
20.740585	138.735304
20.765590	138.714305
20.790596	138.692412
20.815601	138.669699
20.840606	138.647096
20.865612	138.624604
20.890617	138.602222
20.915623	138.579950
20.940628	138.557789
20.965633	138.535738
20.990639	138.513798
21.015644	138.491967
21.040650	138.470248
21.065655	138.448638
21.090660	138.427139
21.115666	138.405751
21.140671	138.383806
21.165677	138.361605
21.190682	138.339289
