Patient Name: EQUIPO 4 2025, QA
Patient ID: Eq4-2025
Plan: PerfDiag
Course: C-Fisica
Date: Friday, August 07, 2026 2:44:26 PM
Exported by: paberbuj

Start: (-29.79, -9.98, -29.57)
End:   (30.02, -9.98, 29.79)

	Campo 1
-39.797509	3.007233
-39.772504	3.016960
-39.747498	3.026716
-39.722493	3.036502
-39.697487	3.046317
-39.672482	3.056162
-39.647477	3.066037
-39.622471	3.075942
-39.597466	3.085876
-39.572460	3.095840
-39.547455	3.105791
-39.522450	3.115754
-39.497444	3.125737
-39.472439	3.135739
-39.447433	3.145762
-39.422428	3.156026
-39.397423	3.166290
-39.372417	3.176534
-39.347412	3.186759
-39.322406	3.196965
-39.297401	3.207152
-39.272396	3.217319
-39.247390	3.227467
-39.222385	3.237596
-39.197379	3.248030
-39.172374	3.258708
-39.147368	3.269455
-39.122363	3.280272
-39.097358	3.291159
-39.072352	3.302551
-39.047347	3.314058
-39.022341	3.325594
-38.997336	3.337159
-38.972331	3.348754
-38.947325	3.360379
-38.922320	3.372033
-38.897314	3.383717
-38.872309	3.395430
-38.847304	3.407090
-38.822298	3.418667
-38.797293	3.430265
-38.772287	3.441883
-38.747282	3.453521
-38.722277	3.464609
-38.697271	3.475515
-38.672266	3.486420
-38.647260	3.497325
-38.622255	3.508230
-38.597249	3.519134
-38.572244	3.530038
-38.547239	3.540941
-38.522233	3.551844
-38.497228	3.562842
-38.472222	3.574184
-38.447217	3.585605
-38.422212	3.597106
-38.397206	3.608686
-38.372201	3.621188
-38.347195	3.634133
-38.322190	3.647098
-38.297185	3.660084
-38.272179	3.673090
-38.247174	3.686115
-38.222168	3.699161
-38.197163	3.712227
-38.172158	3.725314
-38.147152	3.738432
-38.122147	3.751783
-38.097141	3.765144
-38.072136	3.778515
-38.047130	3.791896
-38.022125	3.805498
-37.997120	3.819305
-37.972114	3.833182
-37.947109	3.847128
-37.922103	3.861143
-37.897098	3.875228
-37.872093	3.889382
-37.847087	3.903606
-37.822082	3.917899
-37.797076	3.932261
-37.772071	3.946527
-37.747066	3.960753
-37.722060	3.974960
-37.697055	3.989146
-37.672049	4.002694
-37.647044	4.015653
-37.622039	4.028661
-37.597033	4.041720
-37.572028	4.054827
-37.547022	4.067985
-37.522017	4.081192
-37.497012	4.094448
-37.472006	4.107755
-37.447001	4.121111
-37.421995	4.134692
-37.396990	4.148454
-37.371984	4.162316
-37.346979	4.176278
-37.321974	4.190584
-37.296968	4.205280
-37.271963	4.219995
-37.246957	4.234729
-37.221952	4.249482
-37.196947	4.264254
-37.171941	4.279045
-37.146936	4.293854
-37.121930	4.308683
-37.096925	4.323530
-37.071920	4.338544
-37.046914	4.353786
-37.021909	4.369108
-36.996903	4.384511
-36.971898	4.400250
-36.946893	4.416559
-36.921887	4.432887
-36.896882	4.449236
-36.871876	4.465604
-36.846871	4.481993
-36.821865	4.498401
-36.796860	4.514829
-36.771855	4.531277
-36.746849	4.547745
-36.721844	4.564246
-36.696838	4.580829
-36.671833	4.597483
-36.646828	4.614206
-36.621822	4.631012
-36.596817	4.647906
-36.571811	4.664831
-36.546806	4.681785
-36.521801	4.698770
-36.496795	4.715785
-36.471790	4.732830
-36.446784	4.749905
-36.421779	4.767010
-36.396774	4.784145
-36.371768	4.801334
-36.346763	4.818827
-36.321757	4.836388
-36.296752	4.854019
-36.271746	4.871580
-36.246741	4.888459
-36.221736	4.905417
-36.196730	4.922454
-36.171725	4.939570
-36.146719	4.956765
-36.121714	4.974039
-36.096709	4.991393
-36.071703	5.008826
-36.046698	5.026337
-36.021692	5.043928
-35.996687	5.061613
-35.971682	5.079323
-35.946676	5.097052
-35.921671	5.114898
-35.896665	5.134088
-35.871660	5.153358
-35.846655	5.172708
-35.821649	5.192139
-35.796644	5.211649
-35.771638	5.231240
-35.746633	5.250911
-35.721628	5.270662
-35.696622	5.290493
-35.671617	5.310404
-35.646611	5.330598
-35.621606	5.350992
-35.596600	5.371505
-35.571595	5.392137
-35.546590	5.412214
-35.521584	5.432379
-35.496579	5.452645
-35.471573	5.473011
-35.446568	5.493477
-35.421563	5.514042
-35.396557	5.534708
-35.371552	5.555474
-35.346546	5.576340
-35.321541	5.597306
-35.296536	5.618454
-35.271530	5.639802
-35.246525	5.661279
-35.221519	5.682884
-35.196514	5.704937
-35.171509	5.727126
-35.146503	5.749415
-35.121498	5.771803
-35.096492	5.794291
-35.071487	5.816878
-35.046481	5.839565
-35.021476	5.862351
-34.996471	5.885237
-34.971465	5.908221
-34.946460	5.931301
-34.921454	5.954449
-34.896449	5.977667
-34.871444	6.000955
-34.846438	6.024953
-34.821433	6.049232
-34.796427	6.073650
-34.771422	6.098208
-34.746417	6.122904
-34.721411	6.147739
-34.696406	6.172714
-34.671400	6.197828
-34.646395	6.223081
-34.621390	6.248473
-34.596384	6.274054
-34.571379	6.300140
-34.546373	6.326365
-34.521368	6.352728
-34.496362	6.379686
-34.471357	6.407041
-34.446352	6.434634
-34.421346	6.462466
-34.396341	6.490537
-34.371335	6.518846
-34.346330	6.547395
-34.321325	6.576182
-34.296319	6.605208
-34.271314	6.634472
-34.246308	6.663976
-34.221303	6.694656
-34.196298	6.725742
-34.171292	6.757168
-34.146287	6.790938
-34.121281	6.826655
-34.096276	6.863297
-34.071271	6.900865
-34.046265	6.939357
-34.021260	6.978774
-33.996254	7.019116
-33.971249	7.060384
-33.946244	7.102576
-33.921238	7.145694
-33.896233	7.189736
-33.871227	7.236680
-33.846222	7.285543
-33.821216	7.335660
-33.796211	7.389150
-33.771206	7.445544
-33.746200	7.503121
-33.721195	7.561882
-33.696189	7.621827
-33.671184	7.682956
-33.646179	7.745269
-33.621173	7.808766
-33.596168	7.873446
-33.571162	7.939311
-33.546157	8.006359
-33.521152	8.076708
-33.496146	8.149819
-33.471141	8.223856
-33.446135	8.299097
-33.421130	8.375216
-33.396125	8.451762
-33.371119	8.528735
-33.346114	8.606136
-33.321108	8.683964
-33.296103	8.762220
-33.271097	8.840903
-33.246092	8.920013
-33.221087	8.999551
-33.196081	9.079516
-33.171076	9.159523
-33.146070	9.239085
-33.121065	9.318847
-33.096060	9.398211
-33.071054	9.476725
-33.046049	9.555309
-33.021043	9.633962
-32.996038	9.712686
-32.971033	9.791479
-32.946027	9.870343
-32.921022	9.949276
-32.896016	10.028279
-32.871011	10.107353
-32.846006	10.186496
-32.821000	10.265432
-32.795995	10.342926
-32.770989	10.420438
-32.745984	10.497374
-32.720978	10.573000
-32.695973	10.648766
-32.670968	10.724672
-32.645962	10.800719
-32.620957	10.876906
-32.595951	10.953233
-32.570946	11.029701
-32.545941	11.106309
-32.520935	11.183057
-32.495930	11.259946
-32.470924	11.336975
-32.445919	11.412991
-32.420914	11.489035
-32.395908	11.564914
-32.370903	11.640051
-32.345897	11.715367
-32.320892	11.790861
-32.295887	11.866536
-32.270881	11.942389
-32.245876	12.018421
-32.220870	12.094633
-32.195865	12.171024
-32.170860	12.247594
-32.145854	12.324343
-32.120849	12.401271
-32.095843	12.477355
-32.070838	12.553173
-32.045832	12.628884
-32.020827	12.703840
-31.995822	12.779005
-31.970816	12.854379
-31.945811	12.929962
-31.920805	13.005755
-31.895800	13.081757
-31.870795	13.157968
-31.845789	13.234388
-31.820784	13.311018
-31.795778	13.387857
-31.770773	13.464905
-31.745768	13.541723
-31.720762	13.618476
-31.695757	13.695422
-31.670751	13.770790
-31.645746	13.846456
-31.620741	13.922421
-31.595735	13.998684
-31.570730	14.075246
-31.545724	14.152107
-31.520719	14.229266
-31.495713	14.306723
-31.470708	14.384479
-31.445703	14.462534
-31.420697	14.540887
-31.395692	14.620066
-31.370686	14.700597
-31.345681	14.781735
-31.320676	14.865542
-31.295670	14.950201
-31.270665	15.035617
-31.245659	15.121789
-31.220654	15.208718
-31.195649	15.296404
-31.170643	15.384846
-31.145638	15.474044
-31.120632	15.563999
-31.095627	15.654710
-31.070622	15.746178
-31.045616	15.840090
-31.020611	15.942378
-30.995605	16.046339
-30.970600	16.162524
-30.945594	16.282944
-30.920589	16.406062
-30.895584	16.531877
-30.870578	16.660390
-30.845573	16.791600
-30.820567	16.925508
-30.795562	17.062114
-30.770557	17.201417
-30.745551	17.343417
-30.720546	17.488115
-30.695540	17.635510
-30.670535	17.812448
-30.645530	17.993564
-30.620524	18.200805
-30.595519	18.419910
-30.570513	18.644957
-30.545508	18.875944
-30.520503	19.112873
-30.495497	19.355743
-30.470492	19.604554
-30.445486	19.859307
-30.420481	20.120001
-30.395476	20.386636
-30.370470	20.659213
-30.345465	20.937730
-30.320459	21.260320
-30.295454	21.599279
-30.270448	21.978326
-30.245443	22.379584
-30.220438	22.788889
-30.195432	23.206243
-30.170427	23.631644
-30.145421	24.065093
-30.120416	24.506590
-30.095411	24.956134
-30.070405	25.413727
-30.045400	25.879367
-30.020394	26.353055
-29.995389	26.834791
-29.970384	27.350006
-29.945378	27.888331
-29.920373	28.462186
-29.895367	29.058675
-29.870362	29.658913
-29.845357	30.262900
-29.820351	30.870636
-29.795346	31.482122
-29.770340	32.097357
-29.745335	32.716341
-29.720329	33.339074
-29.695324	33.965556
-29.670319	34.595788
-29.645313	35.229769
-29.620308	35.865748
-29.595302	36.500092
-29.570297	37.121939
-29.545292	37.728859
-29.520286	38.330664
-29.495281	38.927354
-29.470275	39.518929
-29.445270	40.105388
-29.420265	40.686732
-29.395259	41.262961
-29.370254	41.834075
-29.345248	42.400074
-29.320243	42.960957
-29.295238	43.516725
-29.270232	44.054777
-29.245227	44.543163
-29.220221	44.996847
-29.195216	45.407871
-29.170210	45.809980
-29.145205	46.203176
-29.120200	46.587458
-29.095194	46.962826
-29.070189	47.329280
-29.045183	47.686821
-29.020178	48.035447
-28.995173	48.375159
-28.970167	48.705958
-28.945162	49.027842
-28.920156	49.338656
-28.895151	49.581829
-28.870146	49.800661
-28.845140	49.982825
-28.820135	50.160454
-28.795129	50.333549
-28.770124	50.502109
-28.745119	50.666134
-28.720113	50.825624
-28.695108	50.980580
-28.670102	51.131000
-28.645097	51.276886
-28.620092	51.418237
-28.595086	51.555054
-28.570081	51.687335
-28.545075	51.801113
-28.520070	51.905453
-28.495064	51.996321
-28.470059	52.086154
-28.445054	52.174953
-28.420048	52.262719
-28.395043	52.349451
-28.370037	52.435148
-28.345032	52.519812
-28.320027	52.603441
-28.295021	52.686037
-28.270016	52.767599
-28.245010	52.848126
-28.220005	52.927620
-28.195000	53.003094
-28.169994	53.075325
-28.144989	53.142711
-28.119983	53.209710
-28.094978	53.276322
-28.069973	53.342546
-28.044967	53.408384
-28.019962	53.473835
-27.994956	53.538899
-27.969951	53.603576
-27.944945	53.667867
-27.919940	53.731770
-27.894935	53.795286
-27.869929	53.858415
-27.844924	53.920017
-27.819918	53.979697
-27.794913	54.036879
-27.769908	54.093902
-27.744902	54.150766
-27.719897	54.207472
-27.694891	54.264019
-27.669886	54.320407
-27.644881	54.376637
-27.619875	54.432708
-27.594870	54.488620
-27.569864	54.544374
-27.544859	54.599969
-27.519854	54.655406
-27.494848	54.710313
-27.469843	54.764020
-27.444837	54.816415
-27.419832	54.868752
-27.394826	54.921029
-27.369821	54.973246
-27.344816	55.025404
-27.319810	55.077503
-27.294805	55.129543
-27.269799	55.181523
-27.244794	55.233443
-27.219789	55.285305
-27.194783	55.337107
-27.169778	55.388850
-27.144772	55.440472
-27.119767	55.491183
-27.094762	55.540677
-27.069756	55.590039
-27.044751	55.639361
-27.019745	55.688643
-26.994740	55.737886
-26.969735	55.787090
-26.944729	55.836254
-26.919724	55.885378
-26.894718	55.934464
-26.869713	55.983510
-26.844708	56.032516
-26.819702	56.081483
-26.794697	56.130411
-26.769691	56.177764
-26.744686	56.223952
-26.719680	56.269912
-26.694675	56.315812
-26.669670	56.361651
-26.644664	56.407431
-26.619659	56.453150
-26.594653	56.498808
-26.569648	56.544407
-26.544643	56.589946
-26.519637	56.635424
-26.494632	56.680842
-26.469626	56.726200
-26.444621	56.771497
-26.419616	56.816594
-26.394610	56.861013
-26.369605	56.905153
-26.344599	56.949194
-26.319594	56.993135
-26.294589	57.036975
-26.269583	57.080716
-26.244578	57.124356
-26.219572	57.167897
-26.194567	57.211337
-26.169561	57.254678
-26.144556	57.297918
-26.119551	57.341058
-26.094545	57.384099
-26.069540	57.426627
-26.044534	57.467797
-26.019529	57.508477
-25.994524	57.549087
-25.969518	57.589628
-25.944513	57.630099
-25.919507	57.670501
-25.894502	57.710834
-25.869497	57.751097
-25.844491	57.791291
-25.819486	57.831416
-25.794480	57.871472
-25.769475	57.911458
-25.744470	57.951374
-25.719464	57.990803
-25.694459	58.028705
-25.669453	58.066236
-25.644448	58.103747
-25.619442	58.141238
-25.594437	58.178708
-25.569432	58.216160
-25.544426	58.253591
-25.519421	58.291002
-25.494415	58.328393
-25.469410	58.365765
-25.444405	58.403116
-25.419399	58.440448
-25.394394	58.477759
-25.369388	58.514942
-25.344383	58.550706
-25.319378	58.585977
-25.294372	58.621218
-25.269367	58.656429
-25.244361	58.691610
-25.219356	58.726760
-25.194351	58.761881
-25.169345	58.796971
-25.144340	58.832031
-25.119334	58.867061
-25.094329	58.902061
-25.069324	58.937031
-25.044318	58.971971
-25.019313	59.006881
-24.994307	59.041413
-24.969302	59.075416
-24.944296	59.109389
-24.919291	59.143332
-24.894286	59.177245
-24.869280	59.211128
-24.844275	59.244981
-24.819269	59.278804
-24.794264	59.312598
-24.769259	59.346361
-24.744253	59.380095
-24.719248	59.413799
-24.694242	59.447472
-24.669237	59.481116
-24.644232	59.513461
-24.619226	59.544992
-24.594221	59.576473
-24.569215	59.607906
-24.544210	59.639289
-24.519205	59.670622
-24.494199	59.701906
-24.469194	59.733141
-24.444188	59.764326
-24.419183	59.795462
-24.394177	59.826548
-24.369172	59.857585
-24.344167	59.888573
-24.319161	59.919511
-24.294156	59.950555
-24.269150	59.981588
-24.244145	60.012641
-24.219140	60.043714
-24.194134	60.074808
-24.169129	60.105923
-24.144123	60.137058
-24.119118	60.168213
-24.094113	60.199389
-24.069107	60.230586
-24.044102	60.261803
-24.019096	60.293040
-23.994091	60.324298
-23.969086	60.355577
-23.944080	60.386645
-23.919075	60.416915
-23.894069	60.447134
-23.869064	60.477304
-23.844058	60.507425
-23.819053	60.537496
-23.794048	60.567517
-23.769042	60.597488
-23.744037	60.627410
-23.719031	60.657283
-23.694026	60.687105
-23.669021	60.716878
-23.644015	60.746602
-23.619010	60.776276
-23.594004	60.805707
-23.568999	60.833551
-23.543994	60.861375
-23.518988	60.889179
-23.493983	60.916964
-23.468977	60.944728
-23.443972	60.972473
-23.418967	61.000197
-23.393961	61.027902
-23.368956	61.055587
-23.343950	61.083251
-23.318945	61.110896
-23.293940	61.138521
-23.268934	61.166127
-23.243929	61.193712
-23.218923	61.219744
-23.193918	61.245740
-23.168912	61.271766
-23.143907	61.297822
-23.118902	61.323908
-23.093896	61.350025
-23.068891	61.376171
-23.043885	61.402348
-23.018880	61.428554
-22.993875	61.454791
-22.968869	61.481058
-22.943864	61.507355
-22.918858	61.533682
-22.893853	61.560039
-22.868848	61.586814
-22.843842	61.613717
-22.818837	61.640590
-22.793831	61.667432
-22.768826	61.694244
-22.743821	61.721025
-22.718815	61.747776
-22.693810	61.774496
-22.668804	61.801186
-22.643799	61.827845
-22.618793	61.854473
-22.593788	61.881072
-22.568783	61.907639
-22.543777	61.934176
-22.518772	61.960313
-22.493766	61.986207
-22.468761	62.012051
-22.443756	62.037845
-22.418750	62.063589
-22.393745	62.089284
-22.368739	62.114928
-22.343734	62.140522
-22.318729	62.166066
-22.293723	62.191560
-22.268718	62.217004
-22.243712	62.242398
-22.218707	62.267742
-22.193702	62.293036
-22.168696	62.317405
-22.143691	62.340772
-22.118685	62.364089
-22.093680	62.387358
-22.068674	62.410576
-22.043669	62.433745
-22.018664	62.456865
-21.993658	62.479936
-21.968653	62.502957
-21.943647	62.525928
-21.918642	62.548850
-21.893637	62.571723
-21.868631	62.594546
-21.843626	62.617320
-21.818620	62.639533
-21.793615	62.661161
-21.768610	62.682748
-21.743604	62.704295
-21.718599	62.725803
-21.693593	62.747271
-21.668588	62.768699
-21.643583	62.790087
-21.618577	62.811435
-21.593572	62.832744
-21.568566	62.854013
-21.543561	62.875241
-21.518556	62.896430
-21.493550	62.917580
-21.468545	62.938419
-21.443539	62.958869
-21.418534	62.979287
-21.393528	62.999674
-21.368523	63.020031
-21.343518	63.040358
-21.318512	63.060655
-21.293507	63.080922
-21.268501	63.101159
-21.243496	63.121366
-21.218491	63.141542
-21.193485	63.161689
-21.168480	63.181805
-21.143474	63.201891
-21.118469	63.221879
-21.093464	63.241383
-21.068458	63.260752
-21.043453	63.280091
-21.018447	63.299400
-20.993442	63.318678
-20.968437	63.337927
-20.943431	63.357146
-20.918426	63.376334
-20.893420	63.395493
-20.868415	63.414621
-20.843409	63.433719
-20.818404	63.452787
-20.793399	63.471825
-20.768393	63.490618
-20.743388	63.509112
-20.718382	63.527608
-20.693377	63.546054
-20.668372	63.564449
-20.643366	63.582794
-20.618361	63.601088
-20.593355	63.619332
-20.568350	63.637526
-20.543345	63.655669
-20.518339	63.673762
-20.493334	63.691804
-20.468328	63.709796
-20.443323	63.727738
-20.418318	63.745581
-20.393312	63.763241
-20.368307	63.780783
-20.343301	63.798295
-20.318296	63.815778
-20.293290	63.833231
-20.268285	63.850655
-20.243280	63.868049
-20.218274	63.885413
-20.193269	63.902747
-20.168263	63.920052
-20.143258	63.937327
-20.118253	63.954572
-20.093247	63.971787
-20.068242	63.988968
-20.043236	64.006030
-20.018231	64.022734
-19.993226	64.039469
-19.968220	64.056234
-19.943215	64.073029
-19.918209	64.089855
-19.893204	64.106710
-19.868199	64.123595
-19.843193	64.140511
-19.818188	64.157456
-19.793182	64.174432
-19.768177	64.191438
-19.743172	64.208474
-19.718166	64.225497
-19.693161	64.242238
-19.668155	64.258997
-19.643150	64.275776
-19.618144	64.292574
-19.593139	64.309393
-19.568134	64.326232
-19.543128	64.343090
-19.518123	64.359969
-19.493117	64.376867
-19.468112	64.393785
-19.443107	64.410724
-19.418101	64.427682
-19.393096	64.444660
-19.368090	64.461661
-19.343085	64.478752
-19.318080	64.495983
-19.293074	64.513207
-19.268069	64.530392
-19.243063	64.547536
-19.218058	64.564641
-19.193053	64.581707
-19.168047	64.598732
-19.143042	64.615718
-19.118036	64.632665
-19.093031	64.649571
-19.068025	64.666438
-19.043020	64.683265
-19.018015	64.700053
-18.993009	64.716993
-18.968004	64.733822
-18.942998	64.750542
-18.917993	64.767212
-18.892988	64.783833
-18.867982	64.800404
-18.842977	64.816925
-18.817971	64.833397
-18.792966	64.849819
-18.767961	64.866191
-18.742955	64.882514
-18.717950	64.898787
-18.692944	64.915010
-18.667939	64.931184
-18.642934	64.946991
-18.617928	64.962723
-18.592923	64.978392
-18.567917	64.994011
-18.542912	65.009580
-18.517907	65.025100
-18.492901	65.040570
-18.467896	65.055991
-18.442890	65.071362
-18.417885	65.086683
-18.392879	65.101955
-18.367874	65.117177
-18.342869	65.132350
-18.317863	65.147473
-18.292858	65.162413
-18.267852	65.177336
-18.242847	65.192240
-18.217842	65.207095
-18.192836	65.221900
-18.167831	65.236656
-18.142825	65.251362
-18.117820	65.266018
-18.092815	65.280625
-18.067809	65.295182
-18.042804	65.309690
-18.017798	65.324147
-17.992793	65.338556
-17.967788	65.352914
-17.942782	65.367126
-17.917777	65.381216
-17.892771	65.394723
-17.867766	65.408180
-17.842760	65.421588
-17.817755	65.434946
-17.792750	65.448254
-17.767744	65.461513
-17.742739	65.474722
-17.717733	65.487882
-17.692728	65.500992
-17.667723	65.514052
-17.642717	65.527063
-17.617712	65.540024
-17.592706	65.553004
-17.567701	65.566019
-17.542696	65.578978
-17.517690	65.591881
-17.492685	65.604734
-17.467679	65.617537
-17.442674	65.630290
-17.417669	65.642993
-17.392663	65.655646
-17.367658	65.668249
-17.342652	65.680802
-17.317647	65.693305
-17.292641	65.705758
-17.267636	65.718161
-17.242631	65.730201
-17.217625	65.741943
-17.192620	65.753487
-17.167614	65.764874
-17.142609	65.776192
-17.117604	65.787441
-17.092598	65.798620
-17.067593	65.809730
-17.042587	65.820771
-17.017582	65.831743
-16.992577	65.842645
-16.967571	65.853477
-16.942566	65.864241
-16.917560	65.874935
-16.892555	65.885497
-16.867550	65.895973
-16.842544	65.906345
-16.817539	65.916569
-16.792533	65.926773
-16.767528	65.936958
-16.742523	65.947124
-16.717517	65.957270
-16.692512	65.967397
-16.667506	65.977504
-16.642501	65.987591
-16.617495	65.997659
-16.592490	66.007707
-16.567485	66.017736
-16.542479	66.027800
-16.517474	66.037990
-16.492468	66.048215
-16.467463	66.058414
-16.442458	66.068614
-16.417452	66.078814
-16.392447	66.089014
-16.367441	66.099214
-16.342436	66.109414
-16.317431	66.119614
-16.292425	66.129814
-16.267420	66.140014
-16.242414	66.150214
-16.217409	66.160414
-16.192404	66.170569
-16.167398	66.180618
-16.142393	66.190683
-16.117387	66.200635
-16.092382	66.210607
-16.067376	66.220598
-16.042371	66.230610
-16.017366	66.240641
-15.992360	66.250693
-15.967355	66.260764
-15.942349	66.270855
-15.917344	66.280966
-15.892339	66.291097
-15.867333	66.301248
-15.842328	66.311350
-15.817322	66.321172
-15.792317	66.331044
-15.767312	66.340585
-15.742306	66.350085
-15.717301	66.359585
-15.692295	66.369084
-15.667290	66.378584
-15.642285	66.388084
-15.617279	66.397583
-15.592274	66.407083
-15.567268	66.416583
-15.542263	66.426083
-15.517257	66.435582
-15.492252	66.445104
-15.467247	66.454899
-15.442241	66.464793
-15.417236	66.474867
-15.392230	66.484947
-15.367225	66.494977
-15.342220	66.504957
-15.317214	66.514887
-15.292209	66.524767
-15.267203	66.534597
-15.242198	66.544377
-15.217193	66.554107
-15.192187	66.563787
-15.167182	66.573417
-15.142176	66.582996
-15.117171	66.592579
-15.092166	66.602231
-15.067160	66.611971
-15.042155	66.621745
-15.017149	66.631519
-14.992144	66.641294
-14.967139	66.651068
-14.942133	66.660842
-14.917128	66.670616
-14.892122	66.680391
-14.867117	66.690165
-14.842111	66.699939
-14.817106	66.709714
-14.792101	66.719488
-14.767095	66.729381
-14.742090	66.739381
-14.717084	66.749502
-14.692079	66.759702
-14.667074	66.769902
-14.642068	66.780102
-14.617063	66.790302
-14.592057	66.800502
-14.567052	66.810702
-14.542047	66.820902
-14.517041	66.831101
-14.492036	66.841301
-14.467030	66.851501
-14.442025	66.861701
-14.417020	66.871684
-14.392014	66.881670
-14.367009	66.891658
-14.342003	66.901354
-14.316998	66.911080
-14.291992	66.920836
-14.266987	66.930621
-14.241982	66.940436
-14.216976	66.950280
-14.191971	66.960154
-14.166965	66.970057
-14.141960	66.979990
-14.116955	66.989952
-14.091949	66.999944
-14.066944	67.009712
-14.041938	67.019418
-14.016933	67.029144
-13.991928	67.038695
-13.966922	67.048251
-13.941917	67.057827
-13.916911	67.067422
-13.891906	67.077036
-13.866901	67.086669
-13.841895	67.096321
-13.816890	67.105993
-13.791884	67.115685
-13.766879	67.125395
-13.741873	67.135125
-13.716868	67.144680
-13.691863	67.154166
-13.666857	67.163682
-13.641852	67.173085
-13.616846	67.182441
-13.591841	67.191796
-13.566836	67.201151
-13.541830	67.210506
-13.516825	67.219860
-13.491819	67.229214
-13.466814	67.238568
-13.441809	67.247921
-13.416803	67.257274
-13.391798	67.266626
-13.366792	67.276040
-13.341787	67.285523
-13.316782	67.295038
-13.291776	67.304554
-13.266771	67.314054
-13.241765	67.323553
-13.216760	67.333051
-13.191755	67.342549
-13.166749	67.352047
-13.141744	67.361543
-13.116738	67.371039
-13.091733	67.380535
-13.066727	67.390030
-13.041722	67.399524
-13.016717	67.408900
-12.991711	67.418171
-12.966706	67.427461
-12.941700	67.436828
-12.916695	67.446325
-12.891690	67.455851
-12.866684	67.465408
-12.841679	67.474994
-12.816673	67.484610
-12.791668	67.494255
-12.766663	67.503930
-12.741657	67.513635
-12.716652	67.523370
-12.691646	67.533134
-12.666641	67.542803
-12.641636	67.552297
-12.616630	67.561791
-12.591625	67.571218
-12.566619	67.580334
-12.541614	67.589529
-12.516608	67.598804
-12.491603	67.608158
-12.466598	67.617592
-12.441592	67.627105
-12.416587	67.636698
-12.391581	67.646370
-12.366576	67.656122
-12.341571	67.665954
-12.316565	67.675856
-12.291560	67.685799
-12.266554	67.695793
-12.241549	67.705836
-12.216544	67.715642
-12.191538	67.725448
-12.166533	67.735264
-12.141527	67.745091
-12.116522	67.754928
-12.091517	67.764775
-12.066511	67.774632
-12.041506	67.784500
-12.016500	67.794377
-11.991495	67.804265
-11.966489	67.814117
-11.941484	67.823822
-11.916479	67.833527
-11.891473	67.843231
-11.866468	67.853045
-11.841462	67.862891
-11.816457	67.872738
-11.791452	67.882585
-11.766446	67.892432
-11.741441	67.902280
-11.716435	67.912128
-11.691430	67.921977
-11.666425	67.931826
-11.641419	67.941675
-11.616414	67.951509
-11.591408	67.961238
-11.566403	67.970948
-11.541398	67.980637
-11.516392	67.990211
-11.491387	67.999690
-11.466381	68.009139
-11.441376	68.018559
-11.416371	68.027949
-11.391365	68.037310
-11.366360	68.046642
-11.341354	68.055944
-11.316349	68.065216
-11.291343	68.074459
-11.266338	68.083671
-11.241333	68.092841
-11.216327	68.101992
-11.191322	68.111122
-11.166316	68.120208
-11.141311	68.129216
-11.116306	68.138174
-11.091300	68.147082
-11.066295	68.155940
-11.041289	68.164748
-11.016284	68.173507
-10.991279	68.182215
