Patient Name: EQUIPO 4 2025, QA
Patient ID: Eq4-2025
Plan: PerfDiag
Course: C-Fisica
Date: Friday, August 07, 2026 3:13:31 PM
Exported by: paberbuj

Start: (0.28, -20.02, 29.81)
End:   (-0.28, -20.02, -29.81)

	40x40	20x20	10x10	Total
-22.463830	19.342290	1.930216	0.000000	21.272506
-22.438820	19.592914	1.939179	0.000000	21.532092
-22.413810	19.843536	1.948142	0.000000	21.791678
-22.388800	20.094156	1.957105	0.000000	22.051262
-22.363790	20.344776	1.966068	0.000000	22.310844
-22.338780	20.595394	1.975032	0.000000	22.570425
-22.313769	20.846010	1.983995	0.000000	22.830005
-22.288759	21.096626	1.992958	0.000000	23.089584
-22.263749	21.347240	2.001921	0.000000	23.349161
-22.238739	21.597852	2.010885	0.000000	23.608737
-22.213729	22.107770	2.020220	0.000000	24.127990
-22.188719	22.741852	2.029733	0.000000	24.771585
-22.163709	23.375922	2.039247	0.000000	25.415169
-22.138699	24.009980	2.048760	0.000000	26.058740
-22.113688	24.644025	2.058274	0.000000	26.702298
-22.088678	25.278058	2.067787	0.000000	27.345845
-22.063668	25.912079	2.077300	0.000000	27.989380
-22.038658	26.546088	2.086814	0.000000	28.632902
-22.013648	27.180085	2.096327	0.000000	29.276412
-21.988638	27.814069	2.105841	0.000000	29.919910
-21.963628	30.039218	2.115848	0.000000	32.155066
-21.938618	33.013879	2.126089	0.000000	35.139968
-21.913607	35.988538	2.136330	0.000000	38.124868
-21.888597	38.963195	2.146571	0.000000	41.109767
-21.863587	41.937850	2.156813	0.000000	44.094663
-21.838577	44.912503	2.167056	0.000000	47.079558
-21.813567	47.887153	2.177298	0.000000	50.064451
-21.788557	50.861801	2.187542	0.000000	53.049342
-21.763547	53.836446	2.197786	0.000000	56.034232
-21.738536	56.811089	2.208030	0.000000	59.019119
-21.713526	59.877131	2.218823	0.000000	62.095954
-21.688516	62.985520	2.229870	0.000000	65.215390
-21.663506	66.093911	2.240917	0.000000	68.334828
-21.638496	69.202303	2.251963	0.000000	71.454266
-21.613486	72.310697	2.263009	0.000000	74.573706
-21.588476	75.419093	2.274054	0.000000	77.693147
-21.563466	78.527490	2.285099	0.000000	80.812589
-21.538455	81.635889	2.296143	0.000000	83.932032
-21.513445	84.744289	2.307187	0.000000	87.051476
-21.488435	87.852691	2.318230	0.000000	90.170922
-21.463425	89.277492	2.329103	0.000000	91.606594
-21.438415	89.935176	2.339898	0.000000	92.275074
-21.413405	90.592858	2.350694	0.000000	92.943552
-21.388395	91.250537	2.361490	0.000000	93.612027
-21.363384	91.908212	2.372287	0.000000	94.280499
-21.338374	92.565885	2.383084	0.000000	94.948969
-21.313364	93.223555	2.393882	0.000000	95.617437
-21.288354	93.881222	2.404680	0.000000	96.285902
-21.263344	94.538886	2.415478	0.000000	96.954364
-21.238334	95.196547	2.426278	0.000000	97.622824
-21.213324	95.581589	2.437745	0.000000	98.019334
-21.188314	95.844491	2.449511	0.000000	98.294003
-21.163303	96.107401	2.461278	0.000000	98.568678
-21.138293	96.370317	2.473044	0.000000	98.843361
-21.113283	96.633240	2.484811	0.000000	99.118051
-21.088273	96.896171	2.496577	0.000000	99.392748
-21.063263	97.159109	2.508344	0.000000	99.667453
-21.038253	97.422054	2.520110	0.000000	99.942164
-21.013243	97.685006	2.531877	0.000000	100.216883
-20.988232	97.947965	2.543643	0.000000	100.491609
-20.963222	98.139724	2.556073	0.000000	100.695797
-20.938212	98.300116	2.568793	0.000000	100.868909
-20.913202	98.460511	2.581514	0.000000	101.042025
-20.888192	98.620909	2.594234	0.000000	101.215142
-20.863182	98.781309	2.606953	0.000000	101.388262
-20.838172	98.941713	2.619672	0.000000	101.561385
-20.813162	99.102120	2.632391	0.000000	101.734510
-20.788151	99.262529	2.645109	0.000000	101.907638
-20.763141	99.422942	2.657826	0.000000	102.080768
-20.738131	99.583358	2.670544	0.000000	102.253901
-20.713121	99.713986	2.683097	0.000000	102.397083
-20.688111	99.831709	2.695580	0.000000	102.527289
-20.663101	99.949427	2.708063	0.000000	102.657490
-20.638091	100.067141	2.720547	0.000000	102.787688
-20.613081	100.184851	2.733031	0.000000	102.917882
-20.588070	100.302556	2.745516	0.000000	103.048072
-20.563060	100.420258	2.758001	0.000000	103.178258
-20.538050	100.537954	2.770486	0.000000	103.308440
-20.513040	100.655647	2.782972	0.000000	103.438619
-20.488030	100.773335	2.795459	0.000000	103.568794
-20.463020	100.875147	2.808827	0.000000	103.683974
-20.438010	100.970207	2.822572	0.000000	103.792779
-20.412999	101.065277	2.836316	0.000000	103.901593
-20.387989	101.160356	2.850061	0.000000	104.010417
-20.362979	101.255443	2.863805	0.000000	104.119249
-20.337969	101.350540	2.877550	0.000000	104.228090
-20.312959	101.445645	2.891295	0.000000	104.336941
-20.287949	101.540760	2.905041	0.000000	104.445800
