Patient Name: EQUIPO 4 2025, QA
Patient ID: Eq4-2025
Plan: PerfDiag
Course: C-Fisica
Date: Friday, August 07, 2026 3:12:02 PM
Exported by: paberbuj

Start: (-29.81, -28.46, -30.09)
End:   (29.53, -28.46, 29.53)

	Campo 1
-12.293486	159.807629
-12.268481	159.809255
-12.243476	159.811278
-12.218471	159.813696
-12.193466	159.816510
-12.168461	159.819720
-12.143456	159.815451
-12.118451	159.808385
-12.093446	159.801022
-12.068441	159.787415
-12.043435	159.769452
-12.018430	159.751655
-11.993425	159.734024
-11.968420	159.716560
-11.943415	159.699263
-11.918410	159.682132
-11.893405	159.665167
-11.868400	159.648369
-11.843395	159.631738
-11.818390	159.615273
-11.793385	159.595393
-11.768380	159.572874
-11.743375	159.550257
-11.718370	159.523225
-11.693365	159.491526
-11.668360	159.460195
-11.643355	159.429231
-11.618350	159.398635
-11.593345	159.368407
-11.568340	159.338546
-11.543335	159.309053
-11.518330	159.279927
-11.493325	159.251169
-11.468320	159.222779
-11.443315	159.194582
-11.418310	159.166671
-11.393304	159.139375
-11.368299	159.112967
-11.343294	159.088049
-11.318289	159.064318
-11.293284	159.041775
-11.268279	159.020419
-11.243274	159.000251
-11.218269	158.981269
-11.193264	158.963476
-11.168259	158.946869
-11.143254	158.931450
-11.118249	158.917218
-11.093244	158.904870
-11.068239	158.895907
-11.043234	158.887983
-11.018229	158.881610
-10.993224	158.877579
-10.968219	158.874307
-10.943214	158.871793
-10.918209	158.870038
-10.893204	158.869041
-10.868199	158.868802
-10.843194	158.869322
-10.818189	158.870600
-10.793184	158.872636
-10.768179	158.875431
-10.743173	158.878858
-10.718168	158.880988
-10.693163	158.883713
-10.668158	158.886813
-10.643153	158.889248
-10.618148	158.892244
-10.593143	158.895801
-10.568138	158.899919
-10.543133	158.904598
-10.518128	158.909838
-10.493123	158.915639
-10.468118	158.922001
-10.443113	158.928924
-10.418108	158.936407
-10.393103	158.944452
-10.368098	158.949323
-10.343093	158.953953
-10.318088	158.958708
-10.293083	158.961795
-10.268078	158.965162
-10.243073	158.968807
-10.218068	158.972732
-10.193063	158.976935
-10.168058	158.981417
-10.143053	158.986179
-10.118048	158.991219
-10.093042	158.996538
-10.068037	159.002136
-10.043032	159.008014
-10.018027	159.007584
-9.993022	159.004328
-9.968017	159.000807
-9.943012	158.987819
-9.918007	158.974118
-9.893002	158.960303
-9.867997	158.946372
-9.842992	158.932326
-9.817987	158.918165
-9.792982	158.903888
-9.767977	158.889497
-9.742972	158.874991
-9.717967	158.860369
-9.692962	158.845632
-9.667957	158.826316
-9.642952	158.803079
-9.617947	158.779710
-9.592942	158.748710
-9.567937	158.716704
-9.542932	158.685245
-9.517927	158.654331
-9.492922	158.623963
-9.467917	158.594141
-9.442911	158.564865
-9.417906	158.536135
-9.392901	158.507951
-9.367896	158.480313
-9.342891	158.453220
-9.317886	158.426347
-9.292881	158.399435
-9.267876	158.373037
-9.242871	158.346034
-9.217866	158.319057
-9.192861	158.292512
-9.167856	158.266397
-9.142851	158.240715
-9.117846	158.215463
-9.092841	158.190643
-9.067836	158.166254
-9.042831	158.142297
-9.017826	158.118771
-8.992821	158.095677
-8.967816	158.072568
-8.942811	158.047917
-8.917806	158.023485
-8.892801	157.998010
-8.867796	157.972496
-8.842791	157.947824
-8.817786	157.923994
-8.792781	157.901006
-8.767775	157.878861
-8.742770	157.857558
-8.717765	157.837098
-8.692760	157.817479
-8.667755	157.798703
-8.642750	157.780770
-8.617745	157.763681
-8.592740	157.747609
-8.567735	157.732445
-8.542730	157.718423
-8.517725	157.705353
-8.492720	157.692961
-8.467715	157.681246
-8.442710	157.670209
-8.417705	157.659849
-8.392700	157.650166
-8.367695	157.641161
-8.342690	157.632833
-8.317685	157.625183
-8.292680	157.618210
-8.267675	157.611915
-8.242670	157.607094
-8.217665	157.602802
-8.192660	157.597970
-8.167655	157.592058
-8.142650	157.586292
-8.117644	157.580673
-8.092639	157.575202
-8.067634	157.569877
-8.042629	157.564700
-8.017624	157.559669
-7.992619	157.554786
-7.967614	157.550050
-7.942609	157.545460
-7.917604	157.541018
-7.892599	157.536789
-7.867594	157.532408
-7.842589	157.527441
-7.817584	157.521493
-7.792579	157.515346
-7.767574	157.509000
-7.742569	157.502455
-7.717564	157.495710
-7.692559	157.488767
-7.667554	157.481624
-7.642549	157.474283
-7.617544	157.466742
-7.592539	157.459002
-7.567534	157.451064
-7.542529	157.442885
-7.517524	157.434444
-7.492519	157.425849
-7.467513	157.417400
-7.442508	157.408834
-7.417503	157.400153
-7.392498	157.391356
-7.367493	157.382443
-7.342488	157.373415
-7.317483	157.364270
-7.292478	157.355010
-7.267473	157.345634
-7.242468	157.336142
-7.217463	157.326534
-7.192458	157.316607
-7.167453	157.306171
-7.142448	157.295633
-7.117443	157.284852
-7.092438	157.274021
-7.067433	157.263140
-7.042428	157.252208
-7.017423	157.241227
-6.992418	157.230196
-6.967413	157.219115
-6.942408	157.207983
-6.917403	157.196802
-6.892398	157.185571
-6.867393	157.174289
-6.842388	157.162987
-6.817382	157.151821
-6.792377	157.140655
-6.767372	157.129782
-6.742367	157.118879
-6.717362	157.107943
-6.692357	157.096973
-6.667352	157.085969
-6.642347	157.074932
-6.617342	157.063862
-6.592337	157.052758
-6.567332	157.041620
-6.542327	157.030449
-6.517322	157.019244
-6.492317	157.008006
-6.467312	156.997488
-6.442307	156.987033
-6.417302	156.977649
-6.392297	156.968513
-6.367292	156.959493
-6.342287	156.950588
-6.317282	156.941799
-6.292277	156.933126
-6.267272	156.924569
-6.242267	156.916128
-6.217262	156.907803
-6.192257	156.899593
-6.167251	156.891499
-6.142246	156.883521
-6.117241	156.874689
-6.092236	156.865608
-6.067231	156.856945
-6.042226	156.848452
-6.017221	156.840009
-5.992216	156.831615
-5.967211	156.823271
-5.942206	156.814977
-5.917201	156.806733
-5.892196	156.798538
-5.867191	156.790393
-5.842186	156.782297
-5.817181	156.774252
-5.792176	156.766256
-5.767171	156.751935
-5.742166	156.733730
-5.717161	156.710558
-5.692156	156.684930
-5.667151	156.659155
-5.642146	156.633233
-5.617141	156.607163
-5.592136	156.580946
-5.567131	156.554581
-5.542126	156.528070
-5.517121	156.501411
-5.492115	156.474604
-5.467110	156.447650
-5.442105	156.420549
-5.417100	156.389286
-5.392095	156.353157
-5.367090	156.311005
-5.342085	156.264514
-5.317080	156.218221
-5.292075	156.172127
-5.267070	156.126231
-5.242065	156.080534
-5.217060	156.035035
-5.192055	155.989734
-5.167050	155.944632
-5.142045	155.899728
-5.117040	155.855023
-5.092035	155.810516
-5.067030	155.766265
-5.042025	155.722578
-5.017020	155.679182
-4.992015	155.636274
-4.967010	155.594241
-4.942005	155.553081
-4.917000	155.512796
-4.891995	155.473385
-4.866990	155.434848
-4.841984	155.397185
-4.816979	155.360397
-4.791974	155.324482
-4.766969	155.289442
-4.741964	155.255276
-4.716959	155.221963
-4.691954	155.189246
-4.666949	155.157329
-4.641944	155.126230
-4.616939	155.095692
-4.591934	155.065715
-4.566929	155.036300
-4.541924	155.007447
-4.516919	154.979154
-4.491914	154.951423
-4.466909	154.924253
-4.441904	154.897644
-4.416899	154.871597
-4.391894	154.846111
-4.366889	154.821186
-4.341884	154.796530
-4.316879	154.772015
-4.291874	154.746996
-4.266869	154.722375
-4.241864	154.698149
-4.216859	154.674319
-4.191853	154.650886
-4.166848	154.627848
-4.141843	154.605207
-4.116838	154.582962
-4.091833	154.561113
-4.066828	154.539660
-4.041823	154.518603
-4.016818	154.497943
-3.991813	154.476016
-3.966808	154.453555
-3.941803	154.429385
-3.916798	154.405511
-3.891793	154.381934
-3.866788	154.358654
-3.841783	154.335670
-3.816778	154.312982
-3.791773	154.290591
-3.766768	154.268496
-3.741763	154.246697
-3.716758	154.225195
-3.691753	154.203989
-3.666748	154.183080
-3.641743	154.163646
-3.616738	154.145137
-3.591733	154.126685
-3.566728	154.108198
-3.541722	154.089677
-3.516717	154.071121
-3.491712	154.052531
-3.466707	154.033905
-3.441702	154.015246
-3.416697	153.996552
-3.391692	153.977823
-3.366687	153.959059
-3.341682	153.940261
-3.316677	153.921429
-3.291672	153.902545
-3.266667	153.883511
-3.241662	153.863882
-3.216657	153.844056
-3.191652	153.824065
-3.166647	153.803909
-3.141642	153.783588
-3.116637	153.763102
-3.091632	153.742450
-3.066627	153.721634
-3.041622	153.700652
-3.016617	153.679505
-2.991612	153.658192
-2.966607	153.636715
-2.941602	153.614981
-2.916597	153.592819
-2.891591	153.570246
-2.866586	153.547500
-2.841581	153.524639
-2.816576	153.501663
-2.791571	153.478572
-2.766566	153.455366
-2.741561	153.432044
-2.716556	153.408607
-2.691551	153.385055
-2.666546	153.361388
-2.641541	153.337606
-2.616536	153.313709
-2.591531	153.289725
-2.566526	153.265950
-2.541521	153.242310
-2.516516	153.218655
-2.491511	153.194885
-2.466506	153.171000
-2.441501	153.146998
-2.416496	153.122881
-2.391491	153.098647
-2.366486	153.074298
-2.341481	153.049833
-2.316476	153.025253
-2.291471	153.000556
-2.266466	152.975744
-2.241460	152.950815
-2.216455	152.925672
-2.191450	152.900260
-2.166445	152.874618
-2.141440	152.848795
-2.116435	152.822792
-2.091430	152.796607
-2.066425	152.770241
-2.041420	152.743695
-2.016415	152.716967
-1.991410	152.690059
-1.966405	152.662969
-1.941400	152.635699
-1.916395	152.608247
-1.891390	152.580615
-1.866385	152.553221
-1.841380	152.525922
-1.816375	152.498572
-1.791370	152.471057
-1.766365	152.443377
-1.741360	152.415532
-1.716355	152.387523
-1.691350	152.359349
-1.666345	152.331009
-1.641340	152.302505
-1.616335	152.273837
-1.591330	152.245003
-1.566324	152.216004
-1.541319	152.186841
-1.516314	152.159996
-1.491309	152.136028
-1.466304	152.113447
-1.441299	152.090649
-1.416294	152.067635
-1.391289	152.044403
-1.366284	152.020955
-1.341279	151.997290
-1.316274	151.973408
-1.291269	151.949309
-1.266264	151.924993
-1.241259	151.900460
-1.216254	151.875711
-1.191249	151.850744
-1.166244	151.827666
-1.141239	151.809239
-1.116234	151.794012
-1.091229	151.778536
-1.066224	151.762812
-1.041219	151.746839
-1.016214	151.730618
-0.991209	151.714149
-0.966204	151.697431
-0.941199	151.680464
-0.916193	151.663250
-0.891188	151.645787
-0.866183	151.628075
-0.841178	151.610115
-0.816173	151.592517
-0.791168	151.577798
-0.766163	151.566184
-0.741158	151.554272
-0.716153	151.542061
-0.691148	151.529552
-0.666143	151.516745
-0.641138	151.503639
-0.616133	151.490234
-0.591128	151.476531
-0.566123	151.462530
-0.541118	151.448230
-0.516113	151.433632
-0.491108	151.418735
-0.466103	151.403793
-0.441098	151.395408
-0.416093	151.391530
-0.391088	151.387653
-0.366083	151.383775
-0.341078	151.379897
-0.316073	151.376019
-0.291068	151.372141
-0.266062	151.368263
-0.241057	151.364385
-0.216052	151.360507
-0.191047	151.356630
-0.166042	151.352752
-0.141037	151.348874
-0.116032	151.344996
-0.091027	151.347798
-0.066022	151.359111
-0.041017	151.370420
-0.016012	151.381579
0.008993	151.392588
0.033998	151.403448
0.059003	151.414157
0.084008	151.424718
0.109013	151.435128
0.134018	151.445388
0.159023	151.455499
0.184028	151.465460
0.209033	151.475272
0.234038	151.484933
0.259043	151.496145
0.284048	151.511327
0.309053	151.526790
0.334058	151.542055
0.359063	151.557120
0.384069	151.571987
0.409074	151.586656
0.434079	151.601125
0.459084	151.615396
0.484089	151.629468
0.509094	151.643341
0.534099	151.657015
0.559104	151.670491
0.584109	151.683768
0.609114	151.699269
0.634119	151.719642
0.659124	151.740687
0.684129	151.761567
0.709134	151.782281
0.734139	151.802831
0.759144	151.823215
0.784149	151.843434
0.809154	151.863488
0.834159	151.883377
0.859164	151.903100
0.884169	151.922659
0.909174	151.942052
0.934179	151.961280
0.959184	151.981758
0.984189	152.007863
1.009194	152.035398
1.034200	152.062784
1.059205	152.090021
1.084210	152.117109
1.109215	152.144047
1.134220	152.170837
1.159225	152.197478
1.184230	152.223969
1.209235	152.250312
1.234240	152.276506
1.259245	152.302550
1.284250	152.328446
1.309255	152.354293
1.334260	152.381973
1.359265	152.410648
1.384270	152.439123
1.409275	152.467399
1.434280	152.495477
1.459285	152.523355
1.484290	152.551034
1.509295	152.578514
1.534300	152.605795
1.559305	152.632877
1.584310	152.659760
1.609315	152.686444
1.634320	152.712928
1.659325	152.739214
1.684330	152.765530
1.709336	152.791805
1.734341	152.817916
1.759346	152.843861
1.784351	152.869642
1.809356	152.895257
1.834361	152.920706
1.859366	152.945991
1.884371	152.971111
1.909376	152.996065
1.934381	153.020854
1.959386	153.045478
1.984391	153.069937
2.009396	153.094231
2.034401	153.118639
2.059406	153.143105
2.084411	153.167438
2.109416	153.191638
2.134421	153.215705
2.159426	153.239639
2.184431	153.263441
2.209436	153.287109
2.234441	153.310644
2.259446	153.334047
2.284451	153.357316
2.309456	153.380453
2.334461	153.403456
2.359467	153.426327
2.384472	153.449145
2.409477	153.472070
2.434482	153.494829
2.459487	153.517424
2.484492	153.539854
2.509497	153.562119
2.534502	153.584219
2.559507	153.606155
2.584512	153.627925
2.609517	153.649531
2.634522	153.670972
2.659527	153.692248
2.684532	153.713359
2.709537	153.734305
2.734542	153.755186
2.759547	153.775975
2.784552	153.796666
2.809557	153.817257
2.834562	153.837748
2.859567	153.858141
2.884572	153.878434
2.909577	153.898627
2.934582	153.918722
2.959587	153.938716
2.984592	153.958612
3.009598	153.978408
3.034603	153.998105
3.059608	154.017702
3.084613	154.036836
3.109618	154.055060
3.134623	154.073516
3.159628	154.092202
3.184633	154.111120
3.209638	154.130269
3.234643	154.149650
3.259648	154.169261
3.284653	154.189105
3.309658	154.209179
3.334663	154.229485
3.359668	154.250022
3.384673	154.270791
3.409678	154.291790
3.434683	154.312945
3.459688	154.334288
3.484693	154.355947
3.509698	154.377885
3.534703	154.400104
3.559708	154.422603
3.584713	154.445382
3.609718	154.468441
3.634723	154.491779
3.659729	154.515398
3.684734	154.539297
3.709739	154.563476
3.734744	154.587934
3.759749	154.612673
3.784754	154.637692
3.809759	154.659487
3.834764	154.681306
3.859769	154.703553
3.884774	154.726230
3.909779	154.749336
3.934784	154.772870
3.959789	154.796834
3.984794	154.821227
4.009799	154.846049
4.034804	154.871300
4.059809	154.896980
4.084814	154.923089
4.109819	154.949627
4.134824	154.976594
4.159829	155.003730
4.184834	155.031494
4.209839	155.060001
4.234844	155.089251
4.259849	155.119243
4.284854	155.149978
4.309860	155.181455
4.334865	155.213675
4.359870	155.246637
4.384875	155.280343
4.409880	155.314790
4.434885	155.349980
4.459890	155.385913
4.484895	155.422588
4.509900	155.461855
4.534905	155.503062
4.559910	155.545047
4.584915	155.587807
4.609920	155.631344
4.634925	155.675658
4.659930	155.720748
4.684935	155.766615
4.709940	155.813258
4.734945	155.860677
4.759950	155.908874
4.784955	155.957846
4.809960	156.007595
4.834965	156.058121
4.859970	156.102543
4.884975	156.139218
4.909980	156.175926
4.934985	156.212667
4.959990	156.249441
4.984996	156.286247
5.010001	156.323087
5.035006	156.359960
5.060011	156.396865
5.085016	156.433804
5.110021	156.470775
5.135026	156.507779
5.160031	156.544816
5.185036	156.581886
5.210041	156.611802
5.235046	156.627380
5.260051	156.642893
5.285056	156.658339
5.310061	156.673720
5.335066	156.689035
5.360071	156.704284
5.385076	156.719467
5.410081	156.734584
5.435086	156.749636
5.460091	156.764622
5.485096	156.779542
5.510101	156.794396
5.535106	156.809184
5.560111	156.821849
5.585116	156.828432
5.610121	156.835130
5.635127	156.841945
5.660132	156.848875
5.685137	156.855922
5.710142	156.863084
5.735147	156.870362
5.760152	156.877755
5.785157	156.885265
5.810162	156.892890
5.835167	156.900631
5.860172	156.908488
5.885177	156.916461
5.910182	156.924701
5.935187	156.934429
5.960192	156.944271
5.985197	156.954163
6.010202	156.964105
6.035207	156.974098
6.060212	156.984141
6.085217	156.994235
6.110222	157.004379
6.135227	157.014573
6.160232	157.024818
6.185237	157.035113
6.210242	157.045458
6.235247	157.055854
6.260252	157.066337
6.285258	157.077609
6.310263	157.088962
6.335268	157.100281
6.360273	157.111567
6.385278	157.122818
6.410283	157.134036
6.435288	157.145219
6.460293	157.156369
6.485298	157.167485
6.510303	157.178567
6.535308	157.189615
6.560313	157.200629
6.585318	157.211609
6.610323	157.222555
6.635328	157.233606
6.660333	157.244484
6.685338	157.255229
6.710343	157.265842
6.735348	157.276322
6.760353	157.286671
6.785358	157.296887
6.810363	157.306971
6.835368	157.316922
6.860373	157.326742
6.885378	157.336429
6.910383	157.345983
6.935389	157.355406
6.960394	157.364696
6.985399	157.373366
7.010404	157.382112
7.035409	157.390694
7.060414	157.399111
7.085419	157.407363
7.110424	157.415451
7.135429	157.423374
7.160434	157.431133
7.185439	157.438728
7.210444	157.446158
7.235449	157.453423
7.260454	157.460524
7.285459	157.467461
7.310464	157.474233
7.335469	157.481111
7.360474	157.487975
7.385479	157.494757
7.410484	157.501456
7.435489	157.508071
7.460494	157.514604
7.485499	157.521054
7.510504	157.527421
7.535509	157.533705
7.560514	157.539906
7.585520	157.546025
7.610525	157.552060
7.635530	157.558012
7.660535	157.563882
7.685540	157.569648
7.710545	157.572926
7.735550	157.576716
7.760555	157.581017
7.785560	157.585831
7.810565	157.591157
7.835570	157.596994
7.860575	157.603344
7.885580	157.610205
7.910585	157.617579
7.935590	157.625464
7.960595	157.633862
7.985600	157.642771
8.010605	157.652192
8.035610	157.661856
8.060615	157.671847
8.085620	157.682673
8.110625	157.694357
8.135630	157.706901
8.160635	157.720303
8.185640	157.734563
8.210645	157.749683
8.235651	157.765661
8.260656	157.782497
8.285661	157.800193
8.310666	157.818747
8.335671	157.838160
8.360676	157.858432
8.385681	157.879559
8.410686	157.901588
8.435691	157.924074
8.460696	157.946912
8.485701	157.970102
8.510706	157.993644
8.535711	158.017537
8.560716	158.041783
8.585721	158.066380
8.610726	158.091329
8.635731	158.116630
8.660736	158.142283
8.685741	158.168288
8.710746	158.194644
8.735751	158.220761
8.760756	158.244550
8.785761	158.267585
8.810766	158.291248
8.835771	158.315539
8.860776	158.340458
8.885781	158.366005
8.910787	158.392181
8.935792	158.418984
8.960797	158.446416
8.985802	158.474476
9.010807	158.503164
9.035812	158.532480
9.060817	158.562424
9.085822	158.592539
9.110827	158.620269
9.135832	158.645684
9.160837	158.671183
9.185842	158.696766
9.210847	158.722432
9.235852	158.748181
9.260857	158.774014
9.285862	158.799931
9.310867	158.825932
9.335872	158.852016
9.360877	158.878183
9.385882	158.904435
9.410887	158.930770
9.435892	158.955755
9.460897	158.968745
9.485902	158.972123
9.510907	158.975418
9.535912	158.978628
9.560918	158.981755
9.585923	158.984798
9.610928	158.987757
9.635933	158.990631
9.660938	158.993422
9.685943	158.996129
9.710948	158.998752
9.735953	159.001292
9.760958	159.003747
9.785963	159.005935
9.810968	159.000171
9.835973	158.989381
9.860978	158.979186
9.885983	158.969585
9.910988	158.960578
9.935993	158.952166
9.960998	158.944349
9.986003	158.937126
10.011008	158.930498
10.036013	158.924464
10.061018	158.919025
10.086023	158.914180
10.111028	158.909930
10.136033	158.906274
10.161038	158.900860
10.186043	158.894672
10.211049	158.888920
10.236054	158.883813
10.261059	158.879351
10.286064	158.875533
10.311069	158.872360
10.336074	158.869831
10.361079	158.867947
10.386084	158.866708
10.411089	158.866113
10.436094	158.866162
10.461099	158.866857
10.486104	158.868195
10.511109	158.869687
10.536114	158.871644
10.561119	158.874463
10.586124	158.878223
10.611129	158.882923
10.636134	158.888564
10.661139	158.895146
10.686144	158.902668
10.711149	158.911131
10.736154	158.920534
10.761159	158.930878
10.786164	158.942163
10.811169	158.954388
10.836174	158.967554
10.861180	158.984888
10.886185	159.006722
10.911190	159.031346
10.936195	159.056652
10.961200	159.082640
10.986205	159.109310
11.011210	159.136663
11.036215	159.164697
11.061220	159.193414
11.086225	159.222813
11.111230	159.252894
11.136235	159.283658
11.161240	159.315103
11.186245	159.347231
11.211250	159.378179
11.236255	159.406094
11.261260	159.429828
11.286265	159.453777
11.311270	159.477943
11.336275	159.502325
11.361280	159.526922
11.386285	159.551736
11.411290	159.576765
11.436295	159.602010
11.461300	159.627472
11.486305	159.653149
11.511311	159.679041
11.536316	159.705150
11.561321	159.726363
11.586326	159.740820
11.611331	159.746297
11.636336	159.751955
11.661341	159.757794
11.686346	159.763814
11.711351	159.770014
11.736356	159.776396
11.761361	159.782959
11.786366	159.789703
11.811371	159.796627
11.836376	159.803733
11.861381	159.811019
11.886386	159.818487
11.911391	159.822613
11.936396	159.821444
11.961401	159.815405
11.986406	159.809811
12.011411	159.804777
12.036416	159.800306
12.061421	159.796395
12.086426	159.793046
12.111431	159.790258
12.136436	159.788031
12.161441	159.786366
12.186447	159.785262
12.211452	159.784719
12.236457	159.784737
12.261462	159.784490
12.286467	159.782580
12.311472	159.779192
12.336477	159.775842
12.361482	159.772986
12.386487	159.770626
12.411492	159.768761
12.436497	159.767391
12.461502	159.766517
12.486507	159.766137
12.511512	159.766253
12.536517	159.766864
12.561522	159.767970
12.586527	159.769571
12.611532	159.771737
12.636537	159.774869
12.661542	159.779441
12.686547	159.785486
12.711552	159.792669
12.736557	159.800989
12.761562	159.810448
12.786567	159.821044
12.811572	159.832779
12.836578	159.845652
12.861583	159.859663
12.886588	159.874811
12.911593	159.891098
12.936598	159.908523
12.961603	159.927358
12.986608	159.950887
13.011613	159.977029
13.036618	160.005540
13.061623	160.034552
13.086628	160.064065
13.111633	160.094078
13.136638	160.124593
13.161643	160.155608
13.186648	160.187124
13.211653	160.219142
13.236658	160.251660
13.261663	160.284679
13.286668	160.318199
13.311673	160.352220
13.336678	160.384466
13.361683	160.415264
13.386688	160.442183
13.411693	160.469235
13.436698	160.496421
13.461703	160.523739
13.486709	160.551191
13.511714	160.578776
13.536719	160.606495
13.561724	160.634347
13.586729	160.662332
13.611734	160.690450
13.636739	160.718702
13.661744	160.747087
13.686749	160.766647
13.711754	160.783523
13.736759	160.791183
13.761764	160.798580
13.786769	160.805711
13.811774	160.812579
13.836779	160.819181
13.861784	160.825519
13.886789	160.831593
13.911794	160.837402
13.936799	160.842946
13.961804	160.848226
13.986809	160.853241
14.011814	160.857992
14.036819	160.854939
14.061824	160.849413
14.086829	160.837229
14.111834	160.824967
14.136840	160.813067
14.161845	160.801530
14.186850	160.790354
14.211855	160.779541
14.236860	160.769090
14.261865	160.759002
14.286870	160.749275
14.311875	160.739911
14.336880	160.730909
14.361885	160.722269
14.386890	160.712550
14.411895	160.702549
14.436900	160.691550
14.461905	160.681165
14.486910	160.671935
14.511915	160.663857
14.536920	160.656934
14.561925	160.651163
14.586930	160.646547
14.611935	160.643083
14.636940	160.640773
14.661945	160.639617
14.686950	160.639614
14.711955	160.640765
14.736960	160.645198
14.761965	160.652727
14.786971	160.663871
14.811976	160.677334
14.836981	160.691414
14.861986	160.706111
14.886991	160.721425
14.911996	160.737356
14.937001	160.753904
14.962006	160.771069
14.987011	160.788851
15.012016	160.807251
15.037021	160.826267
15.062026	160.845900
15.087031	160.864651
15.112036	160.881829
15.137041	160.897880
15.162046	160.912254
15.187051	160.926844
15.212056	160.941651
15.237061	160.956673
15.262066	160.971912
15.287071	160.987367
15.312076	161.003038
15.337081	161.018925
15.362086	161.035029
15.387091	161.051349
15.412096	161.067885
15.437101	161.083747
15.462107	161.098120
15.487112	161.112513
15.512117	161.126096
15.537122	161.139780
15.562127	161.153564
15.587132	161.167450
15.612137	161.181436
15.637142	161.195522
15.662147	161.209710
15.687152	161.223998
15.712157	161.238387
15.737162	161.252877
15.762167	161.267467
15.787172	161.281793
15.812177	161.294728
15.837182	161.307412
15.862187	161.320458
15.887192	161.333355
15.912197	161.346102
15.937202	161.358700
15.962207	161.371149
15.987212	161.383448
16.012217	161.395598
16.037222	161.407598
16.062227	161.419449
16.087232	161.431151
16.112238	161.442703
16.137243	161.454441
16.162248	161.468469
16.187253	161.482346
16.212258	161.497792
16.237263	161.513682
16.262268	161.529847
16.287273	161.546288
16.312278	161.563004
16.337283	161.579995
16.362288	161.597261
16.387293	161.614803
16.412298	161.632620
16.437303	161.650712
16.462308	161.669079
16.487313	161.687742
16.512318	161.707708
16.537323	161.727248
16.562328	161.746956
16.587333	161.766046
16.612338	161.784230
16.637343	161.801507
16.662348	161.817878
16.687353	161.833343
16.712358	161.847901
16.737363	161.861553
16.762369	161.874299
16.787374	161.886138
16.812379	161.897070
16.837384	161.907097
16.862389	161.913673
16.887394	161.919089
16.912399	161.922563
16.937404	161.924412
16.962409	161.925501
16.987414	161.925829
17.012419	161.925396
17.037424	161.924202
17.062429	161.922248
17.087434	161.919533
17.112439	161.916058
17.137444	161.911821
17.162449	161.906824
17.187454	161.901067
17.212459	161.892196
17.237464	161.881871
17.262469	161.868899
17.287474	161.852146
17.312479	161.834451
17.337484	161.815812
17.362489	161.796229
17.387494	161.775703
17.412500	161.754234
17.437505	161.731822
17.462510	161.708466
17.487515	161.684167
17.512520	161.658924
17.537525	161.632738
17.562530	161.604462
17.587535	161.575065
17.612540	161.545728
17.637545	161.518737
17.662550	161.492050
17.687555	161.465669
17.712560	161.439593
17.737565	161.413823
17.762570	161.388359
17.787575	161.363199
17.812580	161.338345
17.837585	161.313797
17.862590	161.289554
17.887595	161.265617
17.912600	161.250398
17.937605	161.241521
17.962610	161.233733
17.987615	161.239324
18.012620	161.244606
18.037625	161.249579
18.062631	161.254242
18.087636	161.258596
18.112641	161.262641
18.137646	161.266377
18.162651	161.269804
18.187656	161.272921
18.212661	161.275730
18.237666	161.278229
18.262671	161.285124
18.287676	161.296724
18.312681	161.308079
18.337686	161.325429
18.362691	161.343396
18.387696	161.360969
18.412701	161.378148
18.437706	161.394933
18.462711	161.411324
18.487716	161.427321
18.512721	161.442923
18.537726	161.458132
18.562731	161.472946
18.587736	161.487366
18.612741	161.500913
18.637746	161.513283
18.662751	161.525256
18.687756	161.534936
18.712762	161.543429
18.737767	161.551609
18.762772	161.559474
18.787777	161.567025
18.812782	161.574261
18.837787	161.581184
18.862792	161.587792
18.887797	161.594086
18.912802	161.600066
18.937807	161.605732
18.962812	161.610477
18.987817	161.613466
19.012822	161.616384
19.037827	161.617770
19.062832	161.618360
19.087837	161.619736
19.112842	161.621898
19.137847	161.624846
19.162852	161.628579
19.187857	161.633098
19.212862	161.638403
19.237867	161.644494
19.262872	161.651371
19.287877	161.659033
19.312882	161.667787
19.337887	161.678554
19.362892	161.689655
19.387898	161.701263
19.412903	161.713049
19.437908	161.724445
19.462913	161.735449
19.487918	161.746062
19.512923	161.756285
19.537928	161.766116
19.562933	161.775556
19.587938	161.784605
19.612943	161.793263
19.637948	161.801530
19.662953	161.809033
19.687958	161.810591
19.712963	161.811589
19.737968	161.811399
19.762973	161.807513
19.787978	161.802985
19.812983	161.797814
19.837988	161.792000
19.862993	161.785544
19.887998	161.778446
19.913003	161.770705
19.938008	161.762321
19.963013	161.753295
19.988018	161.743626
20.013023	161.733315
20.038029	161.718786
20.063034	161.703536
20.088039	161.687723
20.113044	161.667289
20.138049	161.646768
20.163054	161.626179
20.188059	161.605520
20.213064	161.584793
20.238069	161.563997
20.263074	161.543132
20.288079	161.522199
20.313084	161.501196
20.338089	161.480125
20.363094	161.458985
20.388099	161.442157
20.413104	161.426671
20.438109	161.411822
20.463114	161.404440
20.488119	161.399308
20.513124	161.394969
20.538129	161.391421
20.563134	161.388667
20.588139	161.386704
20.613144	161.385533
20.638149	161.385155
20.663154	161.385569
20.688160	161.386776
20.713165	161.388775
20.738170	161.391149
20.763175	161.393315
20.788180	161.395287
20.813185	161.393126
20.838190	161.388373
20.863195	161.383096
20.888200	161.377294
20.913205	161.370968
20.938210	161.364117
20.963215	161.356743
20.988220	161.348844
21.013225	161.340420
21.038230	161.331472
21.063235	161.322000
21.088240	161.309086
21.113245	161.294013
