Patient Name: FANTOMARW3, 
Patient ID: 15072016
Plan: Perf Fot Eq4
Course: C1
Date: Thursday, July 21, 2016 6:42:09 PM
Exported by: laldrovandi

Start: (-25.00, 1.60, 0.00)
End:   (25.00, 1.60, 0.00)

	10x10	40x40	10x10w15	30x30w15	10x10w30	30x30w30	10x10w45	20x20w45	10x10w60	15x15w60	Total
0.350001	0.000000	5.046615	0.000000	4.544376	0.000000	6.583233	0.000000	0.000000	0.000000	0.000000	16.174224
0.375002	0.000000	5.072912	0.000000	4.553345	0.000000	6.591296	0.000000	0.000000	0.000000	0.000000	16.217554
0.400002	0.000000	5.096763	0.000000	4.565499	0.000000	6.606084	0.000000	0.000000	0.000000	0.000000	16.268346
0.425002	0.000000	5.120614	0.000000	4.577652	0.000000	6.620871	0.000000	0.000000	0.000000	0.000000	16.319138
0.450002	0.000000	5.144465	0.000000	4.589806	0.000000	6.635659	0.000000	0.000000	0.000000	0.000000	16.369929
0.475002	0.000000	5.168316	0.000000	4.601959	0.000000	6.650446	0.000000	0.000000	0.000000	0.000000	16.420721
0.500002	0.000000	5.192166	0.000000	4.614113	0.000000	6.665234	0.000000	0.000000	0.000000	0.000000	16.471513
0.525002	0.000000	5.216017	0.000000	4.626266	0.000000	6.680021	0.000000	0.000000	0.000000	0.000000	16.522304
0.550002	0.000000	5.239868	0.000000	4.638420	0.000000	6.694809	0.000000	0.000000	0.000000	0.000000	16.573096
0.575002	0.000000	5.263719	0.000000	4.650573	0.000000	6.709596	0.000000	0.000000	0.000000	0.000000	16.623888
0.600003	0.000000	5.287570	0.000000	4.662727	0.000000	6.724383	0.000000	0.000000	0.000000	0.000000	16.674680
0.625003	0.000000	5.311438	0.000000	4.674899	0.000000	6.739266	0.000000	0.000000	0.000000	0.000000	16.725602
0.650003	0.000000	5.335388	0.000000	4.687159	0.000000	6.754610	0.000000	0.000000	0.000000	0.000000	16.777156
0.675003	0.000000	5.359338	0.000000	4.699420	0.000000	6.769953	0.000000	0.000000	0.000000	0.000000	16.828711
0.700003	0.000000	5.383288	0.000000	4.711681	0.000000	6.785296	0.000000	0.000000	0.000000	0.000000	16.880265
0.725003	0.000000	5.407238	0.000000	4.723941	0.000000	6.800640	0.000000	0.000000	0.000000	0.000000	16.931819
0.750003	0.000000	5.431188	0.000000	4.736202	0.000000	6.815983	0.000000	0.000000	0.000000	0.000000	16.983373
0.775003	0.000000	5.455138	0.000000	4.748463	0.000000	6.831327	0.000000	0.000000	0.000000	0.000000	17.034927
0.800003	0.000000	5.479088	0.000000	4.760723	0.000000	6.846670	0.000000	0.000000	0.000000	0.000000	17.086481
0.825004	0.000000	5.503038	0.000000	4.772984	0.000000	6.862013	0.000000	0.000000	0.000000	0.000000	17.138036
0.850004	0.000000	5.526988	0.000000	4.785245	0.000000	6.877357	0.000000	0.000000	0.000000	0.000000	17.189590
0.875004	0.000000	5.551065	0.000000	4.797454	0.000000	6.892440	0.000000	0.000000	0.000000	0.000000	17.240960
0.900004	0.000000	5.575755	0.000000	4.809414	0.000000	6.906272	0.000000	0.000000	0.000000	0.000000	17.291441
0.925004	0.000000	5.600444	0.000000	4.821374	0.000000	6.920103	0.000000	0.000000	0.000000	0.000000	17.341922
0.950004	0.000000	5.625134	0.000000	4.833334	0.000000	6.933935	0.000000	0.000000	0.000000	0.000000	17.392403
0.975004	0.000000	5.649823	0.000000	4.845294	0.000000	6.947766	0.000000	0.000000	0.000000	0.000000	17.442884
1.000004	0.000000	5.674513	0.000000	4.857255	0.000000	6.961597	0.000000	0.000000	0.000000	0.000000	17.493364
1.025004	0.000000	5.699202	0.000000	4.869215	0.000000	6.975429	0.000000	0.000000	0.000000	0.000000	17.543845
1.050004	0.000000	5.723891	0.000000	4.881175	0.000000	6.989260	0.000000	0.000000	0.000000	0.000000	17.594326
1.075005	0.000000	5.748581	0.000000	4.893135	0.000000	7.003092	0.000000	0.000000	0.000000	0.000000	17.644807
1.100005	0.000000	5.773270	0.000000	4.905095	0.000000	7.016923	0.000000	0.000000	0.000000	0.000000	17.695288
1.125005	0.000000	5.797952	0.000000	4.917132	0.000000	7.030900	0.000000	0.000000	0.000000	0.000000	17.745983
1.150005	0.000000	5.822599	0.000000	4.929535	0.000000	7.045576	0.000000	0.000000	0.000000	0.000000	17.797711
1.175005	0.000000	5.847246	0.000000	4.941939	0.000000	7.060253	0.000000	0.000000	0.000000	0.000000	17.849438
1.200005	0.000000	5.871893	0.000000	4.954343	0.000000	7.074930	0.000000	0.000000	0.000000	0.000000	17.901165
1.225005	0.000000	5.896540	0.000000	4.966747	0.000000	7.089606	0.000000	0.000000	0.000000	0.000000	17.952893
1.250005	0.000000	5.921186	0.000000	4.979150	0.000000	7.104283	0.000000	0.000000	0.000000	0.000000	18.004620
1.275005	0.000000	5.945833	0.000000	4.991554	0.000000	7.118960	0.000000	0.000000	0.000000	0.000000	18.056347
1.300006	0.000000	5.970480	0.000000	5.003958	0.000000	7.133637	0.000000	0.000000	0.000000	0.000000	18.108075
1.325006	0.000000	5.995127	0.000000	5.016362	0.000000	7.148313	0.000000	0.000000	0.000000	0.000000	18.159802
1.350006	0.000000	6.019774	0.000000	5.028765	0.000000	7.162990	0.000000	0.000000	0.000000	0.000000	18.211529
1.375006	0.000000	6.044469	0.000000	5.041354	0.000000	7.177902	0.000000	0.000000	0.000000	0.000000	18.263726
1.400006	0.000000	6.069399	0.000000	5.054836	0.000000	7.193949	0.000000	0.000000	0.000000	0.000000	18.318184
1.425006	0.000000	6.094329	0.000000	5.068317	0.000000	7.209996	0.000000	0.000000	0.000000	0.000000	18.372643
1.450006	0.000000	6.119259	0.000000	5.081799	0.000000	7.226043	0.000000	0.000000	0.000000	0.000000	18.427101
1.475006	0.000000	6.144190	0.000000	5.095280	0.000000	7.242089	0.000000	0.000000	0.000000	0.000000	18.481559
1.500006	0.000000	6.169120	0.000000	5.108762	0.000000	7.258136	0.000000	0.000000	0.000000	0.000000	18.536018
1.525007	0.000000	6.194050	0.000000	5.122244	0.000000	7.274183	0.000000	0.000000	0.000000	0.000000	18.590476
1.550007	0.000000	6.218980	0.000000	5.135725	0.000000	7.290229	0.000000	0.000000	0.000000	0.000000	18.644934
1.575007	0.000000	6.243910	0.000000	5.149207	0.000000	7.306276	0.000000	0.000000	0.000000	0.000000	18.699393
1.600007	0.000000	6.268840	0.000000	5.162688	0.000000	7.322323	0.000000	0.000000	0.000000	0.000000	18.753851
1.625007	0.000000	6.293972	0.000000	5.176380	0.000000	7.338625	0.000000	0.000000	0.000000	0.000000	18.808977
1.650007	0.000000	6.320076	0.000000	5.191085	0.000000	7.356159	0.000000	0.000000	0.000000	0.000000	18.867321
1.675007	0.000000	6.346180	0.000000	5.205791	0.000000	7.373693	0.000000	0.000000	0.000000	0.000000	18.925664
1.700007	0.000000	6.372284	0.000000	5.220496	0.000000	7.391227	0.000000	0.000000	0.000000	0.000000	18.984008
1.725007	0.000000	6.398388	0.000000	5.235202	0.000000	7.408762	0.000000	0.000000	0.000000	0.000000	19.042352
1.750007	0.000000	6.424492	0.000000	5.249908	0.000000	7.426296	0.000000	0.000000	0.000000	0.000000	19.100696
1.775008	0.000000	6.450596	0.000000	5.264613	0.000000	7.443830	0.000000	0.000000	0.000000	0.000000	19.159039
1.800008	0.000000	6.476701	0.000000	5.279319	0.000000	7.461364	0.000000	0.000000	0.000000	0.000000	19.217383
1.825008	0.000000	6.502805	0.000000	5.294024	0.000000	7.478898	0.000000	0.000000	0.000000	0.000000	19.275727
1.850008	0.000000	6.528909	0.000000	5.308730	0.000000	7.496432	0.000000	0.000000	0.000000	0.000000	19.334070
1.875008	0.000000	6.555278	0.000000	5.323338	0.000000	7.513792	0.000000	0.000000	0.000000	0.000000	19.392408
1.900008	0.000000	6.582928	0.000000	5.337476	0.000000	7.530311	0.000000	0.000000	0.000000	0.000000	19.450715
1.925008	0.000000	6.610577	0.000000	5.351614	0.000000	7.546830	0.000000	0.000000	0.000000	0.000000	19.509021
1.950008	0.000000	6.638227	0.000000	5.365752	0.000000	7.563350	0.000000	0.000000	0.000000	0.000000	19.567328
1.975008	0.000000	6.665876	0.000000	5.379890	0.000000	7.579869	0.000000	0.000000	0.000000	0.000000	19.625635
2.000009	0.000000	6.693526	0.000000	5.394028	0.000000	7.596389	0.000000	0.000000	0.000000	0.000000	19.683942
2.025009	0.000000	6.721175	0.000000	5.408166	0.000000	7.612908	0.000000	0.000000	0.000000	0.000000	19.742249
2.050009	0.000000	6.748824	0.000000	5.422304	0.000000	7.629427	0.000000	0.000000	0.000000	0.000000	19.800556
2.075009	0.000000	6.776474	0.000000	5.436442	0.000000	7.645947	0.000000	0.000000	0.000000	0.000000	19.858863
2.100009	0.000000	6.804123	0.000000	5.450580	0.000000	7.662466	0.000000	0.000000	0.000000	0.000000	19.917169
2.125009	0.000000	6.831934	0.000000	5.464638	0.000000	7.678862	0.000000	0.000000	0.000000	0.000000	19.975433
2.150009	0.000000	6.860519	0.000000	5.478309	0.000000	7.694663	0.000000	0.000000	0.000000	0.000000	20.033491
2.175009	0.000000	6.889105	0.000000	5.491980	0.000000	7.710465	0.000000	0.000000	0.000000	0.000000	20.091549
2.200009	0.000000	6.917690	0.000000	5.505651	0.000000	7.726266	0.000000	0.000000	0.000000	0.000000	20.149607
2.225009	0.000000	6.946275	0.000000	5.519322	0.000000	7.742068	0.000000	0.000000	0.000000	0.000000	20.207665
2.250010	0.000000	6.974861	0.000000	5.532993	0.000000	7.757869	0.000000	0.000000	0.000000	0.000000	20.265722
2.275010	0.000000	7.003446	0.000000	5.546663	0.000000	7.773670	0.000000	0.000000	0.000000	0.000000	20.323780
2.300010	0.000000	7.032032	0.000000	5.560334	0.000000	7.789472	0.000000	0.000000	0.000000	0.000000	20.381838
2.325010	0.000000	7.060617	0.000000	5.574005	0.000000	7.805273	0.000000	0.000000	0.000000	0.000000	20.439896
2.350010	0.000000	7.089203	0.000000	5.587676	0.000000	7.821075	0.000000	0.000000	0.000000	0.000000	20.497954
2.375010	0.000000	7.118006	0.000000	5.601560	0.000000	7.837082	0.000000	0.049604	0.000000	0.000000	20.606252
2.400010	0.000000	7.147856	0.000000	5.616470	0.000000	7.854084	0.000000	0.338062	0.000000	0.000000	20.956472
2.425010	0.000000	7.177706	0.000000	5.631379	0.000000	7.871087	0.000000	0.626519	0.000000	0.000000	21.306691
2.450010	0.000000	7.207556	0.000000	5.646289	0.000000	7.888089	0.000000	0.914977	0.000000	0.000000	21.656910
2.475011	0.000000	7.237406	0.000000	5.661198	0.000000	7.905091	0.000000	1.203435	0.000000	0.000000	22.007129
2.500011	0.000000	7.267256	0.000000	5.676107	0.000000	7.922093	0.000000	1.491892	0.000000	0.000000	22.357349
2.525011	0.000000	7.297106	0.000000	5.691017	0.000000	7.939095	0.000000	1.780350	0.000000	0.000000	22.707568
2.550011	0.000000	7.326957	0.000000	5.705926	0.000000	7.956097	0.000000	2.068807	0.000000	0.000000	23.057787
2.575011	0.000000	7.356807	0.000000	5.720836	0.000000	7.973099	0.000000	2.357265	0.000000	0.000000	23.408006
2.600011	0.000000	7.386657	0.000000	5.735745	0.000000	7.990101	0.000000	2.645722	0.000000	0.000000	23.758226
2.625011	0.000000	7.416807	0.000000	5.750848	0.000000	8.007473	0.000000	2.885916	0.000000	0.000000	24.061044
2.650011	0.000000	7.448402	0.000000	5.766883	0.000000	8.026621	0.000000	2.893781	0.000000	0.000000	24.135688
2.675011	0.000000	7.479997	0.000000	5.782918	0.000000	8.045770	0.000000	2.901646	0.000000	0.000000	24.210331
2.700012	0.000000	7.511591	0.000000	5.798953	0.000000	8.064919	0.000000	2.909511	0.000000	0.000000	24.284974
2.725012	0.000000	7.543186	0.000000	5.814988	0.000000	8.084068	0.000000	2.917376	0.000000	0.000000	24.359618
2.750012	0.000000	7.574781	0.000000	5.831023	0.000000	8.103216	0.000000	2.925241	0.000000	0.000000	24.434261
2.775012	0.000000	7.606376	0.000000	5.847058	0.000000	8.122365	0.000000	2.933106	0.000000	0.000000	24.508905
2.800012	0.000000	7.637971	0.000000	5.863092	0.000000	8.141514	0.000000	2.940971	0.000000	0.000000	24.583548
2.825012	0.000000	7.669566	0.000000	5.879127	0.000000	8.160663	0.000000	2.948836	0.000000	0.000000	24.658191
2.850012	0.000000	7.701160	0.000000	5.895162	0.000000	8.179812	0.000000	2.956701	0.000000	0.000000	24.732835
2.875012	0.000000	7.733804	0.000000	5.911331	0.000000	8.199058	0.000000	2.964505	0.000000	0.000000	24.808698
2.900012	0.000000	7.771494	0.000000	5.928143	0.000000	8.218774	0.000000	2.972021	0.000000	0.000000	24.890432
2.925012	0.000000	7.809184	0.000000	5.944955	0.000000	8.238490	0.000000	2.979536	0.000000	0.000000	24.972166
2.950013	0.000000	7.846874	0.000000	5.961767	0.000000	8.258206	0.000000	2.987052	0.000000	0.000000	25.053900
2.975013	0.000000	7.884565	0.000000	5.978580	0.000000	8.277922	0.000000	2.994567	0.000000	0.000000	25.135634
3.000013	0.000000	7.922255	0.000000	5.995392	0.000000	8.297638	0.000000	3.002083	0.000000	0.000000	25.217367
3.025013	0.000000	7.959945	0.000000	6.012204	0.000000	8.317354	0.000000	3.009598	0.000000	0.000000	25.299101
3.050013	0.000000	7.997635	0.000000	6.029016	0.000000	8.337070	0.000000	3.017114	0.000000	0.000000	25.380835
3.075013	0.000000	8.035325	0.000000	6.045828	0.000000	8.356786	0.000000	3.024629	0.000000	0.000000	25.462569
3.100013	0.000000	8.073016	0.000000	6.062640	0.000000	8.376503	0.000000	3.032145	0.000000	0.000000	25.544303
3.125013	0.000000	8.112286	0.000000	6.079410	0.000000	8.396114	0.000000	3.039612	0.000000	0.000000	25.627422
3.150013	0.000000	8.159156	0.000000	6.095977	0.000000	8.415221	0.000000	3.046852	0.000000	0.000000	25.717205
3.175014	0.000000	8.206026	0.000000	6.112543	0.000000	8.434327	0.000000	3.054091	0.000000	0.000000	25.806988
3.200014	0.000000	8.252896	0.000000	6.129110	0.000000	8.453434	0.000000	3.061330	0.000000	0.000000	25.896770
3.225014	0.000000	8.299767	0.000000	6.145677	0.000000	8.472541	0.000000	3.068569	0.000000	0.000000	25.986553
3.250014	0.000000	8.346637	0.000000	6.162243	0.000000	8.491648	0.000000	3.075808	0.000000	0.000000	26.076336
3.275014	0.000000	8.393507	0.000000	6.178810	0.000000	8.510754	0.000000	3.083048	0.000000	0.000000	26.166119
3.300014	0.000000	8.440377	0.000000	6.195376	0.000000	8.529861	0.000000	3.090287	0.000000	0.000000	26.255902
3.325014	0.000000	8.487247	0.000000	6.211943	0.000000	8.548968	0.000000	3.097526	0.000000	0.000000	26.345684
3.350014	0.000000	8.534118	0.000000	6.228510	0.000000	8.568075	0.000000	3.104765	0.000000	0.000000	26.435467
3.375014	0.000000	8.583581	0.000000	6.244979	0.000000	8.587048	0.000000	3.112016	0.000000	0.000000	26.527624
3.400014	0.000000	8.645519	0.000000	6.260980	0.000000	8.605376	0.000000	3.119321	0.000000	0.000000	26.631196
3.425015	0.000000	8.707457	0.000000	6.276981	0.000000	8.623705	0.000000	3.126626	0.000000	0.000000	26.734768
3.450015	0.000000	8.769394	0.000000	6.292982	0.000000	8.642034	0.000000	3.133931	0.000000	0.000000	26.838341
3.475015	0.000000	8.831332	0.000000	6.308983	0.000000	8.660362	0.000000	3.141236	0.000000	0.000000	26.941913
3.500015	0.000000	8.893269	0.000000	6.324984	0.000000	8.678691	0.000000	3.148541	0.000000	0.000000	27.045485
3.525015	0.000000	8.955207	0.000000	6.340985	0.000000	8.697020	0.000000	3.155846	0.000000	0.000000	27.149058
3.550015	0.000000	9.017145	0.000000	6.356986	0.000000	8.715349	0.000000	3.163152	0.000000	0.000000	27.252630
3.575015	0.000000	9.079082	0.000000	6.372986	0.000000	8.733677	0.000000	3.170457	0.000000	0.000000	27.356203
3.600015	0.000000	9.141020	0.000000	6.388987	0.000000	8.752006	0.000000	3.177762	0.000000	0.000000	27.459775
3.625015	0.000000	9.208686	0.000000	6.405260	0.000000	8.770665	0.000000	3.185125	0.000000	0.000000	27.569736
3.650016	0.000000	9.303893	0.000000	6.422835	0.000000	8.790913	0.000000	3.192770	0.000000	0.000000	27.710411
3.675016	0.000000	9.399100	0.000000	6.440411	0.000000	8.811160	0.000000	3.200415	0.000000	0.000000	27.851086
3.700016	0.000000	9.494307	0.000000	6.457987	0.000000	8.831407	0.000000	3.208059	0.000000	0.000000	27.991761
3.725016	0.000000	9.589514	0.000000	6.475563	0.000000	8.851655	0.000000	3.215704	0.000000	0.000000	28.132436
3.750016	0.000000	9.684721	0.000000	6.493139	0.000000	8.871902	0.000000	3.223348	0.000000	0.000000	28.273111
3.775016	0.000000	9.779928	0.000000	6.510715	0.000000	8.892150	0.000000	3.230993	0.000000	0.000000	28.413786
3.800016	0.000000	9.875135	0.000000	6.528291	0.000000	8.912397	0.000000	3.238638	0.000000	0.000000	28.554461
3.825016	0.000000	9.970343	0.000000	6.545866	0.000000	8.932644	0.000000	3.246282	0.000000	0.000000	28.695136
3.850016	0.000000	10.065550	0.000000	6.563442	0.000000	8.952892	0.000000	3.253927	0.000000	0.000000	28.835811
3.875017	0.000000	10.174704	0.000000	6.581252	0.000000	8.973509	0.000000	3.261760	0.000000	0.000000	28.991225
3.900017	0.000000	10.350894	0.000000	6.600182	0.000000	8.995905	0.000000	3.270501	0.000000	0.000000	29.217481
3.925017	0.000000	10.527084	0.000000	6.619113	0.000000	9.018300	0.000000	3.279241	0.000000	0.000000	29.443738
3.950017	0.000000	10.703275	0.000000	6.638043	0.000000	9.040695	0.000000	3.287981	0.000000	0.000000	29.669995
3.975017	0.000000	10.879465	0.000000	6.656974	0.000000	9.063091	0.000000	3.296722	0.000000	0.000000	29.896251
4.000017	0.000000	11.055655	0.000000	6.675904	0.000000	9.085486	0.000000	3.305462	0.000000	0.000000	30.122508
4.025017	0.000000	11.231845	0.000000	6.694835	0.000000	9.107882	0.000000	3.314202	0.000000	0.000000	30.348765
4.050017	0.000000	11.408036	0.000000	6.713766	0.000000	9.130277	0.000000	3.322943	0.000000	0.000000	30.575021
4.075017	0.000000	11.584226	0.000000	6.732696	0.000000	9.152673	0.000000	3.331683	0.000000	0.000000	30.801278
4.100017	0.000000	11.760416	0.000000	6.751627	0.000000	9.175068	0.000000	3.340423	0.000000	0.000000	31.027535
4.125018	0.000000	11.991668	0.000000	6.770678	0.000000	9.197471	0.000000	3.349128	0.000000	0.000000	31.308945
4.150018	0.000000	12.487497	0.000000	6.790309	0.000000	9.219909	0.000000	3.357658	0.000000	0.000000	31.855372
4.175018	0.000000	12.983326	0.000000	6.809939	0.000000	9.242347	0.000000	3.366188	0.000000	0.000000	32.401800
4.200018	0.000000	13.479155	0.000000	6.829570	0.000000	9.264785	0.000000	3.374718	0.000000	0.000000	32.948228
4.225018	0.000000	13.974984	0.000000	6.849201	0.000000	9.287223	0.000000	3.383248	0.000000	0.000000	33.494655
4.250018	0.000000	14.470812	0.000000	6.868831	0.000000	9.309661	0.000000	3.391778	0.000000	0.000000	34.041083
4.275018	0.000000	14.966641	0.000000	6.888462	0.000000	9.332100	0.000000	3.400308	0.000000	0.000000	34.587511
4.300018	0.000000	15.462470	0.000000	6.908093	0.000000	9.354538	0.000000	3.408838	0.000000	0.000000	35.133939
4.325018	0.000000	15.958299	0.000000	6.927724	0.000000	9.376976	0.000000	3.417368	0.000000	0.000000	35.680366
4.350019	0.000000	16.454128	0.000000	6.947354	0.000000	9.399414	0.000000	3.425898	0.000000	0.000000	36.226794
4.375019	0.000000	17.300453	0.000000	6.966868	0.000000	9.421715	0.000000	3.434368	0.000000	0.000000	37.123403
4.400019	0.000000	19.830445	0.000000	6.985816	0.000000	9.443358	0.000000	3.442548	0.000000	0.000000	39.702167
4.425019	0.000000	22.360437	0.000000	7.004765	0.000000	9.465000	0.000000	3.450729	0.000000	0.000000	42.280932
4.450019	0.000000	24.890429	0.000000	7.023714	0.000000	9.486643	0.000000	3.458909	0.000000	0.000000	44.859696
4.475019	0.000000	27.420422	0.000000	7.042663	0.000000	9.508286	0.000000	3.467090	0.000000	0.000000	47.438460
4.500019	0.000000	29.950414	0.000000	7.061612	0.000000	9.529929	0.000000	3.475271	0.000000	0.000000	50.017225
4.525019	0.000000	32.480406	0.000000	7.080561	0.000000	9.551571	0.000000	3.483451	0.000000	0.000000	52.595989
4.550019	0.000000	35.010398	0.000000	7.099509	0.000000	9.573214	0.000000	3.491632	0.000000	0.000000	55.174753
4.575020	0.000000	37.540391	0.000000	7.118458	0.000000	9.594857	0.000000	3.499812	0.000000	0.000000	57.753518
4.600020	0.000000	40.070383	0.000000	7.137407	0.000000	9.616500	0.000000	3.507993	0.000000	0.000000	60.332282
4.625020	0.000000	43.026589	0.000000	7.156384	0.000000	9.638166	0.000000	3.516186	0.000000	0.000000	63.337325
4.650020	0.000000	48.029577	0.000000	7.175495	0.000000	9.659944	0.000000	3.524441	0.000000	0.000000	68.389457
4.675020	0.000000	53.032564	0.000000	7.194606	0.000000	9.681723	0.000000	3.532696	0.000000	0.000000	73.441589
4.700020	0.000000	58.035552	0.000000	7.213717	0.000000	9.703502	0.000000	3.540952	0.000000	0.000000	78.493722
4.725020	0.000000	63.038539	0.000000	7.232828	0.000000	9.725281	0.000000	3.549207	0.000000	0.000000	83.545854
4.750020	0.000000	68.041527	0.000000	7.251939	0.000000	9.747059	0.000000	3.557462	0.000000	0.000000	88.597986
4.775020	0.000000	73.044514	0.000000	7.271050	0.000000	9.768838	0.000000	3.565717	0.000000	0.000000	93.650119
4.800020	0.000000	78.047501	0.000000	7.290160	0.000000	9.790617	0.000000	3.573972	0.000000	0.000000	98.702251
4.825021	0.000000	83.050489	0.000000	7.309271	0.000000	9.812396	0.000000	3.582227	0.000000	0.000000	103.754383
4.850021	0.000000	88.053476	0.000000	7.328382	0.000000	9.834174	0.000000	3.590482	0.000000	0.000000	108.806516
4.875021	0.000000	92.336881	0.000000	7.347763	0.000000	9.856284	0.000000	3.598877	0.000000	0.044488	113.184293
4.900021	0.000000	93.165707	0.000000	7.368439	0.000000	9.879981	0.000000	3.607943	0.000000	0.302557	114.324628
4.925021	0.000000	93.994534	0.000000	7.389115	0.000000	9.903679	0.000000	3.617009	0.000000	0.560626	115.464964
4.950021	0.000000	94.823361	0.000000	7.409791	0.000000	9.927376	0.000000	3.626075	0.000000	0.818695	116.605299
4.975021	0.000000	95.652188	0.000000	7.430467	0.000000	9.951074	0.000000	3.635141	0.000000	1.076764	117.745634
5.000021	0.000000	96.481014	0.000000	7.451143	0.000000	9.974771	0.000000	3.644207	0.000000	1.334833	118.885969
5.025021	0.000000	97.309841	0.000000	7.471818	0.000000	9.998468	0.000000	3.653273	0.000000	1.592902	120.026304
5.050022	0.000000	98.138668	0.000000	7.492494	0.000000	10.022166	0.000000	3.662339	0.000000	1.850971	121.166639
5.075022	0.000000	98.967495	0.000000	7.513170	0.000000	10.045863	0.000000	3.671405	0.000000	2.109040	122.306974
5.100022	0.000000	99.796321	0.000000	7.533846	0.000000	10.069561	0.000000	3.680471	0.000000	2.367109	123.447309
5.125022	0.000000	100.521161	0.000000	7.554765	0.000000	10.093566	0.000000	3.689575	0.000000	2.581684	124.440750
5.150022	0.000000	100.746925	0.000000	7.576849	0.000000	10.119047	0.000000	3.698858	0.000000	2.587515	124.729194
5.175022	0.000000	100.972690	0.000000	7.598933	0.000000	10.144529	0.000000	3.708142	0.000000	2.593345	125.017639
5.200022	0.000000	101.198455	0.000000	7.621017	0.000000	10.170010	0.000000	3.717425	0.000000	2.599175	125.306083
5.225022	0.000000	101.424220	0.000000	7.643101	0.000000	10.195492	0.000000	3.726709	0.000000	2.605005	125.594527
5.250022	0.000000	101.649985	0.000000	7.665186	0.000000	10.220973	0.000000	3.735992	0.000000	2.610836	125.882972
5.275022	0.000000	101.875750	0.000000	7.687270	0.000000	10.246454	0.000000	3.745276	0.000000	2.616666	126.171416
5.300023	0.000000	102.101515	0.000000	7.709354	0.000000	10.271936	0.000000	3.754560	0.000000	2.622496	126.459860
5.325023	0.000000	102.327279	0.000000	7.731438	0.000000	10.297417	0.000000	3.763843	0.000000	2.628326	126.748305
5.350023	0.000000	102.553044	0.000000	7.753522	0.000000	10.322899	0.000000	3.773127	0.000000	2.634157	127.036749
5.375023	0.000000	102.756839	0.000000	7.775808	0.000000	10.348646	0.000000	3.782503	0.000000	2.640093	127.303889
5.400023	0.000000	102.855224	0.000000	7.799061	0.000000	10.375666	0.000000	3.792322	0.000000	2.646539	127.468812
5.425023	0.000000	102.953608	0.000000	7.822314	0.000000	10.402686	0.000000	3.802142	0.000000	2.652985	127.633734
5.450023	0.000000	103.051993	0.000000	7.845567	0.000000	10.429706	0.000000	3.811961	0.000000	2.659431	127.798657
5.475023	0.000000	103.150377	0.000000	7.868819	0.000000	10.456726	0.000000	3.821781	0.000000	2.665877	127.963580
5.500023	0.000000	103.248761	0.000000	7.892072	0.000000	10.483747	0.000000	3.831600	0.000000	2.672322	128.128503
5.525024	0.000000	103.347146	0.000000	7.915325	0.000000	10.510767	0.000000	3.841420	0.000000	2.678768	128.293426
5.550024	0.000000	103.445530	0.000000	7.938578	0.000000	10.537787	0.000000	3.851239	0.000000	2.685214	128.458348
5.575024	0.000000	103.543915	0.000000	7.961831	0.000000	10.564807	0.000000	3.861059	0.000000	2.691660	128.623271
5.600024	0.000000	103.642299	0.000000	7.985083	0.000000	10.591827	0.000000	3.870878	0.000000	2.698106	128.788194
5.625024	0.000000	103.734479	0.000000	8.008196	0.000000	10.618576	0.000000	3.880579	0.000000	2.704402	128.946232
5.650024	0.000000	103.796900	0.000000	8.030636	0.000000	10.644023	0.000000	3.889710	0.000000	2.709982	129.071251
