Patient Name: FANTOMARW3, 
Patient ID: 15072016
Plan: Perf Fot Eq4
Course: C1
Date: Thursday, July 21, 2016 6:33:23 PM
Exported by: laldrovandi

Start: (-25.01, 10.00, 0.00)
End:   (25.00, 10.00, 0.00)

	10x10	40x40	10x10w15	30x30w15	10x10w30	30x30w30	10x10w45	20x20w45	10x10w60	15x15w60	Total
12.952498	1.280593	73.222423	1.942623	80.497891	2.160716	98.312093	1.951592	12.717595	2.205693	6.127947	280.419167
12.977503	1.289428	73.226185	1.952075	80.494332	2.169308	98.253653	1.959694	12.840431	2.214365	6.155382	280.554853
13.002507	1.298264	73.229947	1.961527	80.490773	2.177899	98.195212	1.967796	12.963268	2.223036	6.182818	280.690539
13.027512	1.307099	73.233709	1.970979	80.487213	2.186491	98.136772	1.975897	13.086104	2.231708	6.210253	280.826225
13.052517	1.315934	73.237471	1.980431	80.483654	2.195083	98.078332	1.983999	13.208941	2.240380	6.237688	280.961911
13.077522	1.324769	73.241233	1.989882	80.480095	2.203674	98.019891	1.992100	13.331777	2.249052	6.265123	281.097597
13.102527	1.333604	73.244995	1.999334	80.476536	2.212266	97.961451	2.000202	13.454614	2.257723	6.292559	281.233283
13.127531	1.342439	73.248757	2.008786	80.472976	2.220858	97.903010	2.008303	13.577450	2.266395	6.319994	281.368969
13.152536	1.350573	73.252055	2.017204	80.469932	2.228984	97.843253	2.015751	13.765694	2.274473	6.349378	281.567297
13.177541	1.358624	73.255300	2.025502	80.466947	2.237056	97.783342	2.023122	13.961560	2.282483	6.378989	281.772926
13.202546	1.366676	73.258545	2.033799	80.463962	2.245129	97.723432	2.030494	14.157426	2.290493	6.408600	281.978554
13.227551	1.374727	73.261789	2.042097	80.460977	2.253201	97.663521	2.037865	14.353292	2.298502	6.438211	282.184183
13.252556	1.382779	73.265034	2.050394	80.457992	2.261273	97.603610	2.045237	14.549159	2.306512	6.467822	282.389812
13.277560	1.390830	73.268278	2.058692	80.455008	2.269346	97.543700	2.052608	14.745025	2.314521	6.497433	282.595441
13.302565	1.398882	73.271523	2.066990	80.452023	2.277418	97.483789	2.059980	14.940891	2.322531	6.527044	282.801069
13.327570	1.406934	73.274768	2.075287	80.449038	2.285490	97.423878	2.067351	15.136757	2.330540	6.556655	283.006698
13.352575	1.414985	73.278012	2.083585	80.446053	2.293562	97.363967	2.074722	15.332624	2.338550	6.586266	283.212327
13.377580	1.423037	73.281257	2.091882	80.443068	2.301635	97.304057	2.082094	15.528490	2.346559	6.615877	283.417955
13.402584	1.432050	73.284210	2.101056	80.439587	2.310012	97.243049	2.090278	15.899191	2.355163	6.646237	283.800833
13.427589	1.441174	73.287130	2.110329	80.436049	2.318425	97.181917	2.098554	16.289848	2.363835	6.676683	284.203943
13.452594	1.450298	73.290050	2.119602	80.432511	2.326837	97.120784	2.106831	16.680506	2.372507	6.707129	284.607053
13.477599	1.459421	73.292969	2.128875	80.428973	2.335249	97.059652	2.115107	17.071163	2.381178	6.737575	285.010162
13.502604	1.468545	73.295889	2.138148	80.425435	2.343662	96.998519	2.123384	17.461821	2.389850	6.768020	285.413272
13.527609	1.477668	73.298809	2.147421	80.421897	2.352074	96.937387	2.131660	17.852479	2.398522	6.798466	285.816382
13.552613	1.486792	73.301729	2.156694	80.418359	2.360486	96.876254	2.139937	18.243136	2.407193	6.828912	286.219492
13.577618	1.495915	73.304649	2.165967	80.414821	2.368899	96.815121	2.148213	18.633794	2.415865	6.859358	286.622602
13.602623	1.505039	73.307568	2.175240	80.411283	2.377311	96.753989	2.156490	19.024451	2.424537	6.889804	287.025712
13.627628	1.514163	73.310488	2.184513	80.407745	2.385723	96.692856	2.164766	19.415109	2.433208	6.920250	287.428821
13.652633	1.525106	73.312814	2.195862	80.403183	2.396316	96.629094	2.174878	20.440741	2.444224	6.954830	288.477049
13.677638	1.536253	73.315074	2.207443	80.398506	2.407153	96.565038	2.185195	21.537338	2.455501	6.989872	289.597373
13.702642	1.547400	73.317334	2.219024	80.393829	2.417989	96.500983	2.195513	22.633934	2.466779	7.024914	290.717697
13.727647	1.558547	73.319593	2.230605	80.389152	2.428826	96.436927	2.205830	23.730530	2.478056	7.059956	291.838022
13.752652	1.569694	73.321853	2.242186	80.384475	2.439663	96.372871	2.216147	24.827126	2.489334	7.094998	292.958346
13.777657	1.580840	73.324113	2.253767	80.379798	2.450499	96.308815	2.226464	25.923722	2.500611	7.130040	294.078670
13.802662	1.591987	73.326372	2.265348	80.375121	2.461336	96.244759	2.236782	27.020319	2.511888	7.165082	295.198995
13.827666	1.603134	73.328632	2.276929	80.370444	2.472173	96.180703	2.247099	28.116915	2.523166	7.200124	296.319319
13.852671	1.614281	73.330892	2.288510	80.365767	2.483009	96.116648	2.257416	29.213511	2.534443	7.235166	297.439643
13.877676	1.625428	73.333151	2.300091	80.361090	2.493846	96.052592	2.267734	30.310107	2.545721	7.270208	298.559968
13.902681	1.635741	73.335291	2.310486	80.355216	2.503443	95.987430	2.277050	34.933905	2.555821	7.306985	303.201368
13.927686	1.645963	73.337417	2.320752	80.349210	2.512904	95.922147	2.286256	39.943509	2.565793	7.343952	308.227905
13.952691	1.656185	73.339544	2.331018	80.343205	2.522365	95.856864	2.295463	44.953113	2.575765	7.380920	313.254441
13.977695	1.666407	73.341670	2.341284	80.337199	2.531826	95.791581	2.304669	49.962717	2.585737	7.417887	318.280978
14.002700	1.676629	73.343797	2.351550	80.331194	2.541287	95.726298	2.313876	54.972321	2.595709	7.454854	323.307515
14.027705	1.686851	73.345923	2.361816	80.325188	2.550748	95.661015	2.323082	59.981925	2.605681	7.491821	328.334051
14.052710	1.697073	73.348049	2.372082	80.319183	2.560209	95.595732	2.332289	64.991529	2.615653	7.528788	333.360588
14.077715	1.707295	73.350176	2.382348	80.313177	2.569670	95.530449	2.341495	70.001133	2.625625	7.565755	338.387124
14.102719	1.717517	73.352302	2.392614	80.307172	2.579132	95.465166	2.350702	75.010737	2.635597	7.602722	343.413661
14.127724	1.727739	73.354429	2.402880	80.301166	2.588593	95.399883	2.359908	80.020341	2.645569	7.639689	348.440197
14.152729	1.738649	73.356273	2.413726	80.294294	2.598822	95.333768	2.369788	81.505786	2.656117	7.680813	349.948036
14.177734	1.749633	73.358087	2.424634	80.287328	2.609134	95.267563	2.379740	82.614104	2.666727	7.722381	351.079333
14.202739	1.760617	73.359902	2.435542	80.280363	2.619446	95.201359	2.389692	83.722422	2.677337	7.763949	352.210629
14.227744	1.771601	73.361716	2.446451	80.273398	2.629758	95.135154	2.399644	84.830740	2.687947	7.805517	353.341926
14.252748	1.782585	73.363531	2.457359	80.266432	2.640070	95.068950	2.409596	85.939058	2.698557	7.847085	354.473223
14.277753	1.793569	73.365345	2.468267	80.259467	2.650382	95.002746	2.419548	87.047376	2.709167	7.888653	355.604519
14.302758	1.804553	73.367159	2.479175	80.252502	2.660694	94.936541	2.429499	88.155694	2.719777	7.930221	356.735816
14.327763	1.815537	73.368974	2.490083	80.245536	2.671006	94.870337	2.439451	89.264012	2.730387	7.971789	357.867112
14.352768	1.826521	73.370788	2.500991	80.238571	2.681318	94.804132	2.449403	90.372330	2.740997	8.013357	358.998409
14.377773	1.837505	73.372602	2.511899	80.231606	2.691630	94.737928	2.459355	91.480648	2.751607	8.054925	360.129705
14.402777	1.850881	73.373819	2.525029	80.223419	2.703645	94.670593	2.471127	91.930890	2.764388	8.101183	360.614976
14.427782	1.864509	73.374973	2.538392	80.215104	2.715838	94.603140	2.483090	92.312263	2.777396	8.147932	361.032637
14.452787	1.878136	73.376128	2.551754	80.206790	2.728031	94.535687	2.495052	92.693635	2.790404	8.194681	361.450298
14.477792	1.891763	73.377282	2.565117	80.198475	2.740224	94.468234	2.507015	93.075007	2.803411	8.241430	361.867959
14.502797	1.905391	73.378436	2.578479	80.190160	2.752417	94.400781	2.518977	93.456379	2.816419	8.288179	362.285620
14.527801	1.919018	73.379590	2.591842	80.181846	2.764610	94.333328	2.530940	93.837751	2.829427	8.334928	362.703281
14.552806	1.932646	73.380744	2.605205	80.173531	2.776804	94.265875	2.542902	94.219124	2.842435	8.381677	363.120942
14.577811	1.946273	73.381899	2.618567	80.165216	2.788997	94.198422	2.554865	94.600496	2.855442	8.428426	363.538603
14.602816	1.959900	73.383053	2.631930	80.156902	2.801190	94.130969	2.566827	94.981868	2.868450	8.475175	363.956264
14.627821	1.973528	73.384207	2.645292	80.148587	2.813383	94.063516	2.578790	95.363240	2.881458	8.521924	364.373925
14.652826	1.986869	73.384767	2.658214	80.139028	2.825593	94.000059	2.590770	95.560714	2.894465	8.572362	364.612841
14.677830	2.000182	73.385266	2.671090	80.129343	2.837804	93.937010	2.602752	95.739374	2.907473	8.623177	364.833470
14.702835	2.013495	73.385764	2.683967	80.119657	2.850016	93.873961	2.614734	95.918034	2.920480	8.673992	365.054099
14.727840	2.026807	73.386263	2.696843	80.109971	2.862228	93.810912	2.626716	96.096694	2.933487	8.724807	365.274728
14.752845	2.040120	73.386762	2.709720	80.100285	2.874439	93.747863	2.638698	96.275354	2.946494	8.775622	365.495358
14.777850	2.053432	73.387261	2.722596	80.090599	2.886651	93.684814	2.650681	96.454014	2.959501	8.826437	365.715987
14.802854	2.066745	73.387760	2.735473	80.080913	2.898862	93.621765	2.662663	96.632674	2.972509	8.877252	365.936616
14.827859	2.080057	73.388259	2.748349	80.071227	2.911074	93.558716	2.674645	96.811334	2.985516	8.928067	366.157245
14.852864	2.093370	73.388757	2.761226	80.061542	2.923286	93.495667	2.686627	96.989994	2.998523	8.978882	366.377875
14.877869	2.106683	73.389256	2.774102	80.051856	2.935497	93.432618	2.698609	97.168654	3.011530	9.029697	366.598504
14.902874	2.121538	73.389760	2.788745	80.041446	2.949088	93.370915	2.711914	97.276850	3.025909	9.088909	366.765075
14.927879	2.136547	73.390264	2.803564	80.030964	2.962817	93.309347	2.725352	97.378001	3.040425	9.148961	366.926241
14.952883	2.151557	73.390768	2.818382	80.020482	2.976546	93.247778	2.738789	97.479152	3.054942	9.209013	367.087408
14.977888	2.166566	73.391272	2.833201	80.010000	2.990275	93.186209	2.752227	97.580303	3.069458	9.269064	367.248575
15.002893	2.181575	73.391776	2.848020	79.999518	3.004004	93.124641	2.765664	97.681454	3.083974	9.329116	367.409742
15.027898	2.196585	73.392280	2.862839	79.989036	3.017732	93.063072	2.779102	97.782605	3.098490	9.389167	367.570909
15.052903	2.211594	73.392785	2.877658	79.978554	3.031461	93.001504	2.792539	97.883756	3.113006	9.449219	367.732075
15.077908	2.226604	73.393289	2.892477	79.968072	3.045190	92.939935	2.805977	97.984907	3.127522	9.509270	367.893242
15.102912	2.241613	73.393793	2.907295	79.957590	3.058919	92.878366	2.819414	98.086058	3.142038	9.569322	368.054409
15.127917	2.256623	73.394297	2.922114	79.947108	3.072648	92.816798	2.832852	98.187210	3.156554	9.629374	368.215576
15.152922	2.272063	73.394500	2.937083	79.935549	3.086708	92.754542	2.846800	98.236935	3.171668	9.703299	368.339148
15.177927	2.287546	73.394674	2.952066	79.923886	3.100801	92.692220	2.860798	98.281639	3.186841	9.778578	368.459050
15.202932	2.303029	73.394848	2.967048	79.912222	3.114893	92.629898	2.874796	98.326343	3.202014	9.853858	368.578951
15.227936	2.318512	73.395022	2.982031	79.900559	3.128986	92.567575	2.888794	98.371047	3.217187	9.929138	368.698853
15.252941	2.333995	73.395196	2.997014	79.888895	3.143079	92.505253	2.902792	98.415752	3.232360	10.004418	368.818754
15.277946	2.349478	73.395370	3.011997	79.877232	3.157172	92.442930	2.916790	98.460456	3.247533	10.079698	368.938656
15.302951	2.364961	73.395544	3.026980	79.865568	3.171264	92.380608	2.930788	98.505160	3.262706	10.154977	369.058557
15.327956	2.380444	73.395718	3.041963	79.853905	3.185357	92.318286	2.944786	98.549864	3.277879	10.230257	369.178459
15.352961	2.395927	73.395893	3.056946	79.842241	3.199450	92.255963	2.958784	98.594568	3.293052	10.305537	369.298360
15.377965	2.411410	73.396067	3.071929	79.830578	3.213542	92.193641	2.972782	98.639273	3.308225	10.380817	369.418262
15.402970	2.427027	73.396224	3.087059	79.818534	3.227786	92.131294	2.986939	98.637816	3.323799	10.475414	369.511893
15.427975	2.442657	73.396380	3.102203	79.806455	3.242044	92.068945	3.001111	98.631959	3.339413	10.571854	369.603020
15.452980	2.458286	73.396536	3.117347	79.794375	3.256303	92.006596	3.015284	98.626102	3.355026	10.668293	369.694147
15.477985	2.473916	73.396692	3.132491	79.782295	3.270561	91.944246	3.029456	98.620246	3.370639	10.764732	369.785274
15.502990	2.489545	73.396848	3.147636	79.770216	3.284819	91.881897	3.043628	98.614389	3.386252	10.861171	369.876401
15.527994	2.505175	73.397004	3.162780	79.758136	3.299077	91.819548	3.057801	98.608532	3.401865	10.957610	369.967528
15.552999	2.520804	73.397160	3.177924	79.746056	3.313335	91.757199	3.071973	98.602676	3.417478	11.054049	370.058655
15.578004	2.536434	73.397316	3.193068	79.733977	3.327594	91.694850	3.086145	98.596819	3.433091	11.150488	370.149782
15.603009	2.552064	73.397472	3.208212	79.721897	3.341852	91.632501	3.100318	98.590962	3.448704	11.246927	370.240908
15.628014	2.567693	73.397628	3.223356	79.709817	3.356110	91.570151	3.114490	98.585105	3.464317	11.343366	370.332035
15.653018	2.585025	73.398368	3.240428	79.697907	3.372258	91.508231	3.130685	98.549231	3.481889	11.477791	370.441812
15.678023	2.602515	73.399161	3.257678	79.686011	3.388582	91.446349	3.147069	98.510565	3.499644	11.615750	370.553324
15.703028	2.620005	73.399954	3.274929	79.674116	3.404906	91.384468	3.163452	98.471899	3.517398	11.753708	370.664835
15.728033	2.637494	73.400748	3.292180	79.662221	3.421230	91.322587	3.179835	98.433233	3.535153	11.891666	370.776346
15.753038	2.654984	73.401541	3.309430	79.650326	3.437554	91.260706	3.196219	98.394566	3.552908	12.029624	370.887858
15.778043	2.672474	73.402335	3.326681	79.638430	3.453877	91.198825	3.212602	98.355900	3.570662	12.167582	370.999369
15.803047	2.689964	73.403128	3.343931	79.626535	3.470201	91.136944	3.228985	98.317234	3.588417	12.305540	371.110881
15.828052	2.707454	73.403921	3.361182	79.614640	3.486525	91.075063	3.245369	98.278568	3.606172	12.443499	371.222392
15.853057	2.724944	73.404715	3.378433	79.602745	3.502849	91.013182	3.261752	98.239901	3.623926	12.581457	371.333903
15.878062	2.742434	73.405508	3.395683	79.590849	3.519173	90.951301	3.278135	98.201235	3.641681	12.719415	371.445415
15.903067	2.762204	73.407503	3.414886	79.579481	3.537377	90.889415	3.296210	98.152327	3.661443	12.941671	371.642517
15.928071	2.782182	73.409607	3.434265	79.568160	3.555751	90.827529	3.314439	98.102490	3.681387	13.171573	371.847383
15.953076	2.802159	73.411710	3.453645	79.556839	3.574125	90.765644	3.332667	98.052653	3.701331	13.401476	372.052249
15.978081	2.822136	73.413814	3.473025	79.545519	3.592499	90.703758	3.350895	98.002816	3.721274	13.631379	372.257115
16.003086	2.842114	73.415918	3.492405	79.534198	3.610874	90.641872	3.369124	97.952979	3.741218	13.861281	372.461982
16.028091	2.862091	73.418021	3.511784	79.522877	3.629248	90.579986	3.387352	97.903142	3.761162	14.091184	372.666848
16.053096	2.882068	73.420125	3.531164	79.511556	3.647622	90.518100	3.405581	97.853305	3.781106	14.321087	372.871714
16.078100	2.902046	73.422229	3.550544	79.500235	3.665997	90.456215	3.423809	97.803467	3.801050	14.550989	373.076580
16.103105	2.922023	73.424332	3.569924	79.488915	3.684371	90.394329	3.442038	97.753630	3.820994	14.780892	373.281446
16.128110	2.942000	73.426436	3.589303	79.477594	3.702745	90.332443	3.460266	97.703793	3.840938	15.010795	373.486313
16.153115	2.962101	73.429461	3.608834	79.466671	3.721281	90.271057	3.479165	97.647238	3.861868	15.464235	373.911909
16.178120	2.982214	73.432568	3.628378	79.455783	3.739830	90.209714	3.498124	97.590088	3.882885	15.937442	374.357024
16.203125	3.002326	73.435674	3.647921	79.444894	3.758380	90.148372	3.517082	97.532938	3.903902	16.410649	374.802139
16.228129	3.022438	73.438781	3.667465	79.434006	3.776930	90.087030	3.536041	97.475788	3.924920	16.883855	375.247254
16.253134	3.042550	73.441887	3.687009	79.423118	3.795480	90.025688	3.554999	97.418638	3.945937	17.357062	375.692369
16.278139	3.062663	73.444994	3.706553	79.412230	3.814029	89.964345	3.573958	97.361489	3.966954	17.830269	376.137483
16.303144	3.082775	73.448101	3.726096	79.401342	3.832579	89.903003	3.592917	97.304339	3.987972	18.303475	376.582598
16.328149	3.102887	73.451207	3.745640	79.390454	3.851129	89.841661	3.611875	97.247189	4.008989	18.776682	377.027713
16.353153	3.122999	73.454314	3.765184	79.379566	3.869679	89.780319	3.630834	97.190039	4.030006	19.249889	377.472828
16.378158	3.143112	73.457420	3.784728	79.368678	3.888228	89.718977	3.649792	97.132890	4.051023	19.723095	377.917943
16.403163	3.166375	73.459177	3.807283	79.355828	3.909801	89.656519	3.671647	97.068094	4.074648	20.991853	379.161224
16.428168	3.189909	73.460817	3.830097	79.342810	3.931635	89.593965	3.693751	97.002639	4.098498	22.329142	380.473263
16.453173	3.213444	73.462458	3.852911	79.329792	3.953468	89.531410	3.715856	96.937185	4.122347	23.666432	381.785303
16.478178	3.236978	73.464098	3.875726	79.316774	3.975302	89.468856	3.737960	96.871730	4.146196	25.003722	383.097342
16.503182	3.260513	73.465738	3.898540	79.303756	3.997135	89.406302	3.760064	96.806276	4.170046	26.341011	384.409381
16.528187	3.284047	73.467378	3.921355	79.290738	4.018969	89.343748	3.782168	96.740821	4.193895	27.678301	385.721421
16.553192	3.307582	73.469019	3.944169	79.277719	4.040802	89.281194	3.804273	96.675367	4.217744	29.015591	387.033460
16.578197	3.331116	73.470659	3.966983	79.264701	4.062636	89.218640	3.826377	96.609912	4.241593	30.352880	388.345499
16.603202	3.354651	73.472299	3.989798	79.251683	4.084469	89.156086	3.848481	96.544458	4.265443	31.690170	389.657538
16.628206	3.378186	73.473940	4.012612	79.238665	4.106303	89.093532	3.870585	96.479003	4.289292	33.027459	390.969578
16.653211	3.401152	73.473746	4.035113	79.223146	4.127657	89.029165	3.892353	96.406326	4.313539	38.650017	396.552213
16.678216	3.424071	73.473397	4.057587	79.207417	4.148971	88.964646	3.914093	96.333042	4.337819	44.632000	402.493043
16.703221	3.446991	73.473049	4.080062	79.191689	4.170285	88.900126	3.935832	96.259758	4.362099	50.613983	408.433873
16.728226	3.469910	73.472701	4.102536	79.175960	4.191599	88.835607	3.957571	96.186474	4.386379	56.595966	414.374703
16.753231	3.492829	73.472353	4.125010	79.160231	4.212913	88.771088	3.979311	96.113190	4.410659	62.577948	420.315533
16.778235	3.515748	73.472005	4.147485	79.144503	4.234228	88.706569	4.001050	96.039906	4.434939	68.559931	426.256363
16.803240	3.538667	73.471657	4.169959	79.128774	4.255542	88.642050	4.022790	95.966623	4.459219	74.541914	432.197193
16.828245	3.561586	73.471309	4.192433	79.113045	4.276856	88.577530	4.044529	95.893339	4.483498	80.523897	438.138023
16.853250	3.584505	73.470961	4.214908	79.097317	4.298170	88.513011	4.066269	95.820055	4.507778	86.505879	444.078854
16.878255	3.607425	73.470613	4.237382	79.081588	4.319484	88.448492	4.088008	95.746771	4.532058	92.487862	450.019684
16.903260	3.633202	73.469375	4.262575	79.064627	4.343970	88.385118	4.112808	95.668899	4.559739	94.157957	451.658270
16.928264	3.659212	73.468065	4.287990	79.047565	4.368715	88.321838	4.137858	95.590652	4.587698	95.476143	452.945734
16.953269	3.685222	73.466755	4.313405	79.030503	4.393459	88.258557	4.162907	95.512405	4.615657	96.794328	454.233197
16.978274	3.711233	73.465444	4.338820	79.013441	4.418204	88.195276	4.187957	95.434158	4.643615	98.112513	455.520661
17.003279	3.737243	73.464134	4.364235	78.996379	4.442949	88.131996	4.213006	95.355911	4.671574	99.430699	456.808125
17.028284	3.763253	73.462824	4.389649	78.979317	4.467694	88.068715	4.238056	95.277664	4.699533	100.748884	458.095589
17.053288	3.789263	73.461514	4.415064	78.962255	4.492439	88.005435	4.263105	95.199417	4.727491	102.067069	459.383052
17.078293	3.815274	73.460203	4.440479	78.945193	4.517183	87.942154	4.288155	95.121170	4.755450	103.385255	460.670516
17.103298	3.841284	73.458893	4.465894	78.928131	4.541928	87.878873	4.313205	95.042923	4.783409	104.703440	461.957980
17.128303	3.867294	73.457583	4.491309	78.911069	4.566673	87.815593	4.338254	94.964676	4.811367	106.021625	463.245443
17.153308	3.897744	73.455967	4.521094	78.893102	4.595884	87.751399	4.368248	94.882913	4.844355	106.522699	463.733406
17.178313	3.928547	73.454327	4.551226	78.875065	4.625450	87.687133	4.398634	94.800871	4.877741	106.958925	464.157918
17.203317	3.959349	73.452686	4.581358	78.857027	4.655016	87.622867	4.429020	94.718828	4.911128	107.395152	464.582430
17.228322	3.990152	73.451046	4.611489	78.838989	4.684581	87.558601	4.459406	94.636786	4.944514	107.831378	465.006942
17.253327	4.020954	73.449406	4.641621	78.820951	4.714147	87.494335	4.489792	94.554743	4.977900	108.267604	465.431454
17.278332	4.051757	73.447765	4.671753	78.802913	4.743713	87.430069	4.520178	94.472701	5.011287	108.703830	465.855966
17.303337	4.082559	73.446125	4.701885	78.784875	4.773278	87.365803	4.550564	94.390659	5.044673	109.140056	466.280478
17.328341	4.113362	73.444485	4.732017	78.766838	4.802844	87.301537	4.580950	94.308616	5.078060	109.576282	466.704990
17.353346	4.144164	73.442844	4.762148	78.748800	4.832410	87.237271	4.611336	94.226574	5.111446	110.012508	467.129502
17.378351	4.174967	73.441204	4.792280	78.730762	4.861975	87.173005	4.641722	94.144531	5.144833	110.448734	467.554014
17.403356	4.207360	73.439112	4.824546	78.711642	4.893450	87.108064	4.674178	94.059209	5.181441	110.639623	467.738627
17.428361	4.239877	73.436986	4.856976	78.692439	4.925071	87.043072	4.706795	93.973634	5.218298	110.811591	467.904738
17.453366	4.272393	73.434860	4.889407	78.673235	4.956692	86.978079	4.739411	93.888059	5.255155	110.983559	468.070850
17.478370	4.304909	73.432733	4.921837	78.654032	4.988314	86.913087	4.772027	93.802483	5.292013	111.155527	468.236961
17.503375	4.337425	73.430607	4.954267	78.634829	5.019935	86.848094	4.804643	93.716908	5.328870	111.327495	468.403073
17.528380	4.369942	73.428480	4.986697	78.615625	5.051556	86.783102	4.837259	93.631333	5.365727	111.499463	468.569185
17.553385	4.402458	73.426354	5.019128	78.596422	5.083178	86.718109	4.869875	93.545758	5.402584	111.671431	468.735296
17.578390	4.434974	73.424228	5.051558	78.577219	5.114799	86.653117	4.902491	93.460182	5.439441	111.843399	468.901408
17.603395	4.467490	73.422101	5.083988	78.558015	5.146421	86.588124	4.935107	93.374607	5.476298	112.015367	469.067520
17.628399	4.500007	73.419975	5.116418	78.538812	5.178042	86.523132	4.967724	93.289032	5.513155	112.187335	469.233631
17.653404	4.537417	73.417998	5.153978	78.519604	5.215572	86.458144	5.006486	93.201684	5.556654	112.209707	469.277244
17.678409	4.575195	73.416032	5.191921	78.500396	5.253545	86.393157	5.045708	93.114203	5.600651	112.220875	469.311683
17.703414	4.612972	73.414067	5.229864	78.481188	5.291518	86.328170	5.084931	93.026722	5.644647	112.232044	469.346122
17.728419	4.650749	73.412101	5.267807	78.461980	5.329491	86.263182	5.124153	92.939241	5.688644	112.243212	469.380561
17.753423	4.688527	73.410135	5.305751	78.442772	5.367463	86.198195	5.163376	92.851760	5.732640	112.254381	469.415000
17.778428	4.726304	73.408170	5.343694	78.423564	5.405436	86.133208	5.202598	92.764279	5.776637	112.265549	469.449439
17.803433	4.764081	73.406204	5.381637	78.404356	5.443409	86.068220	5.241820	92.676798	5.820633	112.276718	469.483878
17.828438	4.801858	73.404238	5.419581	78.385148	5.481382	86.003233	5.281043	92.589317	5.864630	112.287887	469.518317
17.853443	4.839636	73.402273	5.457524	78.365940	5.519354	85.938246	5.320265	92.501836	5.908626	112.299055	469.552756
17.878448	4.877413	73.400307	5.495467	78.346732	5.557327	85.873259	5.359488	92.414356	5.952623	112.310224	469.587195
17.903452	4.924126	73.398051	5.542833	78.326806	5.605402	85.808026	5.409014	92.326201	6.009156	112.223899	469.573513
17.928457	4.971488	73.395774	5.590884	78.306828	5.654212	85.742775	5.459288	92.237997	6.066600	112.130490	469.556336
17.953462	5.018850	73.393497	5.638934	78.286849	5.703021	85.677524	5.509563	92.149794	6.124045	112.037081	469.539158
17.978467	5.066213	73.391220	5.686985	78.266871	5.751831	85.612273	5.559838	92.061590	6.181489	111.943672	469.521980
18.003472	5.113575	73.388942	5.735035	78.246893	5.800640	85.547022	5.610112	91.973387	6.238933	111.850263	469.504802
18.028477	5.160937	73.386665	5.783086	78.226915	5.849450	85.481771	5.660387	91.885183	6.296378	111.756854	469.487624
18.053481	5.208299	73.384388	5.831136	78.206937	5.898259	85.416520	5.710661	91.796979	6.353822	111.663445	469.470446
18.078486	5.255661	73.382111	5.879187	78.186958	5.947068	85.351269	5.760936	91.708776	6.411266	111.570036	469.453268
18.103491	5.303024	73.379834	5.927237	78.166980	5.995878	85.286018	5.811211	91.620572	6.468711	111.476627	469.436091
18.128496	5.350386	73.377557	5.975288	78.147002	6.044687	85.220767	5.861485	91.532369	6.526155	111.383217	469.418913
18.153501	5.410337	73.375116	6.037340	78.126482	6.108901	85.154837	5.928102	91.445501	6.602226	111.242708	469.431550
18.178505	5.471175	73.372665	6.100378	78.105924	6.174199	85.088859	5.995870	91.358728	6.679609	111.098881	469.446288
18.203510	5.532014	73.370213	6.163416	78.085366	6.239498	85.022881	6.063638	91.271955	6.756992	110.955054	469.461026
18.228515	5.592852	73.367761	6.226454	78.064808	6.304797	84.956903	6.131406	91.185181	6.834374	110.811227	469.475764
18.253520	5.653690	73.365309	6.289492	78.044250	6.370096	84.890925	6.199175	91.098408	6.911757	110.667400	469.490502
18.278525	5.714529	73.362858	6.352530	78.023692	6.435394	84.824947	6.266943	91.011635	6.989140	110.523572	469.505240
18.303530	5.775367	73.360406	6.415569	78.003134	6.500693	84.758969	6.334711	90.924861	7.066523	110.379745	469.519978
18.328534	5.836205	73.357954	6.478607	77.982576	6.565992	84.692991	6.402479	90.838088	7.143906	110.235918	469.534716
18.353539	5.897043	73.355502	6.541645	77.962019	6.631291	84.627013	6.470247	90.751315	7.221289	110.092091	469.549454
18.378544	5.957882	73.353051	6.604683	77.941461	6.696590	84.561035	6.538015	90.664541	7.298672	109.948263	469.564192
18.403549	6.041453	73.350437	6.692859	77.920162	6.790653	84.495959	6.635244	90.578440	7.411328	109.782794	469.699329
18.428554	6.126575	73.347811	6.782751	77.898813	6.886680	84.430944	6.734483	90.492385	7.526391	109.615848	469.842682
18.453558	6.211698	73.345186	6.872643	77.877465	6.982707	84.365930	6.833722	90.406329	7.641454	109.448901	469.986035
18.478563	6.296820	73.342561	6.962535	77.856116	7.078734	84.300915	6.932960	90.320274	7.756518	109.281955	470.129388
18.503568	6.381943	73.339936	7.052427	77.834767	7.174761	84.235901	7.032199	90.234219	7.871581	109.115008	470.272741
18.528573	6.467066	73.337310	7.142319	77.813418	7.270788	84.170886	7.131438	90.148163	7.986644	108.948062	470.416094
18.553578	6.552188	73.334685	7.232211	77.792069	7.366814	84.105871	7.230677	90.062108	8.101707	108.781116	470.559447
18.578583	6.637311	73.332060	7.322102	77.770720	7.462841	84.040857	7.329916	89.976053	8.216771	108.614169	470.702800
18.603587	6.722433	73.329435	7.411994	77.749371	7.558868	83.975842	7.429155	89.889997	8.331834	108.447223	470.846153
18.628592	6.807556	73.326809	7.501886	77.728023	7.654895	83.910828	7.528394	89.803942	8.446897	108.280276	470.989506
18.653597	6.940427	73.323891	7.645358	77.706307	7.811000	83.848582	7.690118	89.716549	8.636110	108.101063	471.419405
18.678602	7.076452	73.320953	7.792368	77.684568	7.971073	83.786518	7.855969	89.629069	8.830220	107.921039	471.868230
