Patient Name: FANTOMARW3, 
Patient ID: 15072016
Plan: Perf Fot Eq4
Course: C1
Date: Thursday, July 21, 2016 6:35:36 PM
Exported by: laldrovandi

Start: (-25.00, 20.00, -0.75)
End:   (25.00, 20.00, -0.75)

	10x10	40x40	10x10w15	30x30w15	10x10w30	30x30w30	10x10w45	20x20w45	10x10w60	15x15w60	Total
4.075017	0.000000	39.889981	0.000000	7.742341	0.000000	9.476685	0.000000	2.818485	0.000000	1.677483	61.604974
4.100018	0.000000	39.919023	0.000000	7.771452	0.000000	9.511395	0.000000	2.826779	0.000000	1.681559	61.710207
4.125018	0.005066	39.947812	0.009063	7.801229	0.011487	9.546907	0.009931	2.835275	0.011800	1.685822	61.864392
4.150018	0.034476	39.975387	0.061676	7.834214	0.078167	9.586275	0.067579	2.844743	0.080302	1.690983	62.253802
4.175018	0.063886	40.002962	0.114289	7.867198	0.144848	9.625643	0.125227	2.854212	0.148804	1.696144	62.643212
4.200018	0.093297	40.030536	0.166901	7.900183	0.211528	9.665011	0.182875	2.863680	0.217306	1.701305	63.032622
4.225018	0.122707	40.058111	0.219514	7.933167	0.278209	9.704379	0.240523	2.873148	0.285808	1.706466	63.422032
4.250018	0.152117	40.085686	0.272127	7.966152	0.344890	9.743747	0.298171	2.882616	0.354310	1.711627	63.811442
4.275018	0.181527	40.113261	0.324739	7.999136	0.411570	9.783115	0.355819	2.892084	0.422812	1.716788	64.200852
4.300018	0.210937	40.140836	0.377352	8.032121	0.478251	9.822483	0.413467	2.901552	0.491314	1.721949	64.590262
4.325019	0.240347	40.168411	0.429965	8.065105	0.544932	9.861851	0.471115	2.911020	0.559817	1.727110	64.979671
4.350019	0.269757	40.195986	0.482578	8.098089	0.611612	9.901219	0.528764	2.920487	0.628319	1.732270	65.369081
4.375019	0.294207	40.223361	0.526321	8.131109	0.667010	9.940633	0.576669	2.929957	0.685204	1.737338	65.711809
4.400019	0.294827	40.249779	0.527458	8.164297	0.668208	9.980267	0.577774	2.939438	0.686286	1.741957	65.830291
4.425019	0.295447	40.276196	0.528596	8.197486	0.669405	10.019901	0.578879	2.948918	0.687368	1.746577	65.948773
4.450019	0.296067	40.302613	0.529734	8.230674	0.670602	10.059536	0.579984	2.958398	0.688450	1.751196	66.067254
4.475019	0.296687	40.329031	0.530871	8.263863	0.671800	10.099170	0.581089	2.967878	0.689531	1.755816	66.185736
4.500019	0.297307	40.355448	0.532009	8.297051	0.672997	10.138805	0.582194	2.977359	0.690613	1.760435	66.304218
4.525019	0.297927	40.381866	0.533146	8.330239	0.674195	10.178440	0.583299	2.986839	0.691695	1.765055	66.422700
4.550019	0.298547	40.408283	0.534284	8.363428	0.675392	10.218074	0.584404	2.996319	0.692776	1.769674	66.541182
4.575020	0.299167	40.434701	0.535421	8.396616	0.676590	10.257709	0.585509	3.005799	0.693858	1.774294	66.659664
4.600020	0.299787	40.461118	0.536559	8.429805	0.677787	10.297343	0.586614	3.015279	0.694940	1.778913	66.778146
4.625020	0.300540	40.487253	0.537836	8.463460	0.679104	10.337526	0.587783	3.024759	0.696134	1.783626	66.898022
4.650020	0.301933	40.512031	0.539786	8.499358	0.680996	10.380344	0.589258	3.034234	0.697869	1.788787	67.024596
4.675020	0.303325	40.536808	0.541736	8.535255	0.682889	10.423162	0.590733	3.043709	0.699604	1.793948	67.151169
4.700020	0.304718	40.561586	0.543686	8.571153	0.684781	10.465980	0.592208	3.053184	0.701339	1.799109	67.277743
4.725020	0.306110	40.586363	0.545636	8.607050	0.686673	10.508797	0.593684	3.062659	0.703074	1.804270	67.404316
4.750020	0.307503	40.611141	0.547586	8.642947	0.688565	10.551615	0.595159	3.072134	0.704809	1.809430	67.530889
4.775020	0.308895	40.635918	0.549536	8.678845	0.690457	10.594432	0.596634	3.081610	0.706544	1.814591	67.657463
4.800021	0.310287	40.660696	0.551486	8.714742	0.692350	10.637250	0.598109	3.091085	0.708279	1.819752	67.784036
4.825021	0.311680	40.685474	0.553436	8.750639	0.694242	10.680067	0.599584	3.100560	0.710014	1.824912	67.910609
4.850021	0.313072	40.710251	0.555386	8.786537	0.696134	10.722885	0.601059	3.110035	0.711749	1.830073	68.037182
4.875021	0.314492	40.734859	0.557338	8.822904	0.698055	10.766341	0.602597	3.119674	0.713522	1.835328	68.165111
4.900021	0.316042	40.758652	0.559298	8.861527	0.700116	10.812866	0.604437	3.130099	0.715476	1.841038	68.299550
4.925021	0.317592	40.782444	0.561258	8.900151	0.702177	10.859390	0.606278	3.140525	0.717429	1.846748	68.433990
4.950021	0.319142	40.806237	0.563218	8.938774	0.704237	10.905914	0.608118	3.150950	0.719383	1.852457	68.568430
4.975021	0.320692	40.830029	0.565178	8.977398	0.706298	10.952439	0.609958	3.161375	0.721337	1.858167	68.702870
5.000021	0.322242	40.853822	0.567138	9.016021	0.708359	10.998963	0.611798	3.171800	0.723291	1.863877	68.837311
5.025022	0.323792	40.877615	0.569098	9.054645	0.710420	11.045488	0.613638	3.182226	0.725244	1.869586	68.971751
5.050022	0.325342	40.901407	0.571058	9.093269	0.712480	11.092012	0.615478	3.192651	0.727198	1.875296	69.106191
5.075022	0.326891	40.925200	0.573018	9.131892	0.714541	11.138537	0.617318	3.203076	0.729152	1.881006	69.240632
5.100022	0.328441	40.948992	0.574978	9.170516	0.716602	11.185061	0.619158	3.213502	0.731106	1.886716	69.375072
5.125022	0.329938	40.972644	0.576909	9.209239	0.718634	11.231712	0.620967	3.224091	0.732984	1.892285	69.509403
5.150022	0.331178	40.995620	0.578702	9.248439	0.720526	11.278968	0.622625	3.235469	0.734501	1.897180	69.643208
5.175022	0.332418	41.018595	0.580495	9.287640	0.722418	11.326223	0.624283	3.246848	0.736017	1.902075	69.777012
5.200022	0.333658	41.041571	0.582287	9.326840	0.724310	11.373479	0.625941	3.258226	0.737534	1.906971	69.910817
5.225022	0.334898	41.064546	0.584080	9.366041	0.726203	11.420735	0.627600	3.269604	0.739050	1.911866	70.044621
5.250022	0.336138	41.087522	0.585873	9.405241	0.728095	11.467990	0.629258	3.280982	0.740566	1.916761	70.178426
5.275023	0.337378	41.110498	0.587665	9.444442	0.729987	11.515246	0.630916	3.292360	0.742083	1.921656	70.312231
5.300023	0.338618	41.133473	0.589458	9.483642	0.731879	11.562502	0.632574	3.303739	0.743599	1.926551	70.446035
5.325023	0.339857	41.156449	0.591251	9.522843	0.733771	11.609757	0.634233	3.315117	0.745116	1.931446	70.579840
5.350023	0.341097	41.179425	0.593044	9.562043	0.735663	11.657013	0.635891	3.326495	0.746632	1.936341	70.713645
5.375023	0.342443	41.202232	0.594948	9.602014	0.737644	11.705246	0.637676	3.337831	0.748298	1.941284	70.849614
5.400023	0.344293	41.224227	0.597385	9.645683	0.740049	11.758165	0.640068	3.348963	0.750682	1.946454	70.995968
5.425023	0.346142	41.246223	0.599822	9.689352	0.742454	11.811085	0.642460	3.360094	0.753066	1.951624	71.142322
5.450023	0.347992	41.268219	0.602260	9.733021	0.744859	11.864005	0.644852	3.371225	0.755450	1.956794	71.288676
5.475023	0.349842	41.290215	0.604697	9.776690	0.747265	11.916925	0.647244	3.382357	0.757833	1.961964	71.435031
5.500024	0.351692	41.312211	0.607134	9.820358	0.749670	11.969845	0.649636	3.393488	0.760217	1.967134	71.581385
5.525024	0.353542	41.334207	0.609572	9.864027	0.752075	12.022765	0.652027	3.404619	0.762601	1.972304	71.727739
5.550024	0.355392	41.356202	0.612009	9.907696	0.754480	12.075685	0.654419	3.415751	0.764985	1.977474	71.874093
5.575024	0.357242	41.378198	0.614446	9.951365	0.756885	12.128604	0.656811	3.426882	0.767369	1.982644	72.020448
5.600024	0.359092	41.400194	0.616883	9.995034	0.759290	12.181524	0.659203	3.438013	0.769753	1.987814	72.166802
5.625024	0.360864	41.421935	0.619210	10.040441	0.761607	12.236693	0.661437	3.449268	0.772062	1.993263	72.316781
5.650024	0.362262	41.442454	0.621008	10.094187	0.763500	12.302651	0.662912	3.461119	0.774008	2.000049	72.484148
5.675024	0.363659	41.462972	0.622806	10.147932	0.765393	12.368608	0.664387	3.472969	0.775954	2.006834	72.651514
5.700024	0.365057	41.483490	0.624604	10.201677	0.767286	12.434565	0.665862	3.484819	0.777901	2.013620	72.818880
5.725025	0.366455	41.504008	0.626402	10.255423	0.769179	12.500522	0.667337	3.496670	0.779847	2.020405	72.986247
5.750025	0.367852	41.524526	0.628200	10.309168	0.771073	12.566479	0.668812	3.508520	0.781793	2.027191	73.153613
5.775025	0.369250	41.545044	0.629998	10.362913	0.772966	12.632435	0.670287	3.520370	0.783739	2.033976	73.320979
5.800025	0.370648	41.565563	0.631796	10.416658	0.774859	12.698392	0.671762	3.532221	0.785686	2.040762	73.488345
5.825025	0.372046	41.586081	0.633594	10.470403	0.776752	12.764349	0.673237	3.544071	0.787632	2.047547	73.655711
5.850025	0.373443	41.606599	0.635392	10.524148	0.778645	12.830306	0.674712	3.555921	0.789578	2.054333	73.823076
5.875025	0.374840	41.626946	0.637217	10.579968	0.780537	12.898936	0.676251	3.567974	0.791488	2.060979	73.995135
5.900025	0.376232	41.646475	0.639172	10.645736	0.782424	12.980385	0.678096	3.580995	0.793223	2.066959	74.189696
5.925025	0.377625	41.666003	0.641127	10.711504	0.784311	13.061833	0.679941	3.594016	0.794958	2.072940	74.384257
5.950025	0.379017	41.685531	0.643082	10.777272	0.786198	13.143281	0.681786	3.607037	0.796693	2.078920	74.578818
5.975026	0.380409	41.705059	0.645037	10.843040	0.788085	13.224730	0.683631	3.620058	0.798428	2.084900	74.773378
6.000026	0.381801	41.724588	0.646992	10.908808	0.789973	13.306178	0.685476	3.633079	0.800164	2.090880	74.967938
6.025026	0.383193	41.744116	0.648947	10.974576	0.791860	13.387626	0.687321	3.646100	0.801899	2.096861	75.162498
6.050026	0.384586	41.763644	0.650902	11.040343	0.793747	13.469074	0.689167	3.659121	0.803634	2.102841	75.357058
6.075026	0.385978	41.783173	0.652857	11.106111	0.795634	13.550522	0.691012	3.672142	0.805369	2.108821	75.551618
6.100026	0.387370	41.802701	0.654812	11.171879	0.797521	13.631970	0.692857	3.685163	0.807104	2.114801	75.746177
